N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002265 	 1.0008563 	 1.1026 	 0.997 	 7.113
0.0220543 	 1.1833307 	 12.0297 	 0.961 	 35.127
0.0428518 	 1.2259858 	 22.6939 	 0.999 	 47.987
0.0625715 	 1.3035078 	 33.1592 	 1.006 	 51.566
0.0812777 	 1.3960114 	 43.7870 	 1.009 	 52.666
0.0990836 	 1.4967827 	 54.6231 	 1.010 	 53.141
0.1160517 	 1.6042244 	 64.9740 	 1.011 	 53.343
0.1322214 	 1.7182722 	 75.5835 	 1.014 	 53.462
0.1476618 	 1.8363317 	 85.9508 	 1.014 	 53.606
0.1624252 	 1.9621957 	 96.7549 	 1.016 	 53.570
0.1765469 	 2.0918826 	 106.5377 	 1.019 	 53.540
0.1900657 	 2.2266154 	 116.6367 	 1.021 	 53.530
0.2030414 	 2.3655807 	 126.5863 	 1.023 	 53.522
0.2154986 	 2.5089281 	 137.3945 	 1.025 	 53.497
0.2274663 	 2.6565857 	 148.4848 	 1.027 	 53.483
0.2389752 	 2.8097815 	 159.2478 	 1.029 	 53.469
0.2500599 	 2.9656961 	 168.6337 	 1.031 	 53.457
0.2607405 	 3.1270086 	 180.9702 	 1.033 	 53.449
0.2710326 	 3.2915112 	 191.2076 	 1.035 	 53.419
0.2809663 	 3.4612512 	 202.6462 	 1.037 	 53.428
0.2905534 	 3.6347760 	 213.4088 	 1.039 	 53.435
0.2998211 	 3.8123190 	 223.7669 	 1.041 	 53.405
0.3087917 	 3.9938622 	 234.0987 	 1.043 	 53.385
0.3174680 	 4.1790911 	 245.0331 	 1.043 	 53.364
0.3258610 	 4.3689593 	 252.9762 	 1.046 	 53.340
0.3340030 	 4.5626887 	 264.4001 	 1.049 	 53.333
0.3419016 	 4.7606371 	 274.5519 	 1.051 	 53.311
0.3495610 	 4.9628924 	 284.5887 	 1.052 	 53.291
0.3569914 	 5.1698111 	 294.2302 	 1.055 	 53.292
0.3642001 	 5.3803214 	 303.6872 	 1.056 	 53.276
0.3712073 	 5.5932156 	 311.2270 	 1.059 	 53.259
0.3780232 	 5.8107919 	 320.6593 	 1.060 	 53.230
0.3846485 	 6.0328993 	 332.3841 	 1.061 	 53.221
0.3910931 	 6.2594612 	 342.1967 	 1.063 	 53.216
0.3973629 	 6.4910235 	 350.7092 	 1.065 	 53.217
0.4034724 	 6.7221029 	 361.0981 	 1.066 	 53.196
0.4094179 	 6.9590234 	 370.4738 	 1.068 	 53.183
0.4152126 	 7.2033884 	 381.1564 	 1.070 	 53.172
0.4208648 	 7.4471299 	 393.6189 	 1.071 	 53.154
0.4263756 	 7.6966927 	 405.5617 	 1.073 	 53.127
0.4317558 	 7.9520229 	 413.8377 	 1.075 	 53.128
0.4370012 	 8.2070641 	 424.0308 	 1.075 	 53.094
0.4421211 	 8.4675196 	 432.5829 	 1.077 	 53.080
0.4471224 	 8.7339756 	 443.1971 	 1.078 	 53.098
0.4520092 	 8.9993816 	 453.5794 	 1.079 	 53.053
0.4567836 	 9.2768399 	 464.4552 	 1.081 	 53.083
0.4614492 	 9.5513047 	 476.8385 	 1.082 	 53.065
0.4660099 	 9.8281881 	 487.8257 	 1.083 	 53.033
0.4704716 	 10.1103634 	 501.3100 	 1.085 	 53.018
0.4748415 	 10.3986080 	 513.1645 	 1.086 	 53.002
0.4791136 	 10.6890269 	 521.9473 	 1.085 	 53.016
0.4832964 	 10.9809513 	 532.0117 	 1.088 	 52.981
0.4873897 	 11.2808164 	 545.4884 	 1.088 	 52.981
0.4914013 	 11.5846455 	 556.2782 	 1.088 	 52.969
0.4953304 	 11.8928641 	 565.5101 	 1.089 	 52.968
0.4991824 	 12.1982854 	 578.6456 	 1.090 	 52.957
0.5029556 	 12.5111049 	 588.2161 	 1.090 	 52.959
0.5066515 	 12.8354829 	 604.8034 	 1.090 	 52.933
0.5102759 	 13.1548769 	 614.9401 	 1.090 	 52.928
0.5138302 	 13.4810402 	 628.8005 	 1.091 	 52.912
0.5173176 	 13.8061232 	 640.2800 	 1.090 	 52.893
0.5207372 	 14.1436035 	 655.1311 	 1.091 	 52.904
0.5240936 	 14.4795285 	 671.7544 	 1.092 	 52.891
0.5273874 	 14.8123871 	 688.3490 	 1.091 	 52.869
0.5306217 	 15.1579973 	 705.3444 	 1.092 	 52.871
0.5337962 	 15.5094613 	 719.3659 	 1.091 	 52.879
0.5369142 	 15.8635389 	 735.9529 	 1.092 	 52.872
0.5399773 	 16.2183942 	 754.6351 	 1.092 	 52.866
0.5429849 	 16.5700096 	 778.7902 	 1.091 	 52.829
0.5459397 	 16.9345369 	 812.1866 	 1.089 	 52.843
0.5488417 	 17.3072915 	 866.0731 	 1.090 	 52.814
0.5516926 	 17.6809172 	 931.2304 	 1.090 	 52.813
0.5544958 	 18.0560825 	 1037.2917 	 1.091 	 52.815
0.5572508 	 18.4316067 	 1230.9494 	 1.091 	 52.797
0.5599589 	 18.8201493 	 1599.9630 	 1.093 	 52.809
0.5626243 	 19.2002500 	 2346.9545 	 1.093 	 52.798
0.5652452 	 19.5870722 	 3808.2867 	 1.097 	 52.768
0.5678235 	 19.9795570 	 6771.3372 	 1.102 	 52.758
0.5703608 	 20.3667710 	 12007.3321 	 1.109 	 52.748
0.5728569 	 20.7686204 	 21057.2682 	 1.118 	 52.736
0.5753142 	 21.1704782 	 36513.7304 	 1.132 	 52.701
0.5777319 	 21.5974414 	 58604.9951 	 1.149 	 52.663
0.5801090 	 22.0448848 	 87964.6639 	 1.169 	 52.631
0.5824429 	 22.5105838 	 122828.7093 	 1.189 	 52.556
0.5847333 	 23.0375973 	 161338.3481 	 1.211 	 52.534
0.5869789 	 23.5886921 	 200522.5833 	 1.234 	 52.498
0.5891778 	 24.1807082 	 236343.7211 	 1.253 	 52.475
0.5913281 	 24.8159549 	 267754.1544 	 1.270 	 52.434
0.5934250 	 25.4837141 	 290149.4543 	 1.284 	 52.396
0.5954717 	 26.1756874 	 305359.4738 	 1.295 	 52.359
0.5974684 	 26.9150566 	 308332.5439 	 1.302 	 52.359
0.5994145 	 27.6546583 	 305226.9999 	 1.303 	 52.360
0.6013126 	 28.4504920 	 293072.1985 	 1.302 	 52.393
0.6031629 	 29.2311234 	 274931.4430 	 1.295 	 52.407
0.6049674 	 30.0144487 	 257574.9432 	 1.286 	 52.423
0.6067293 	 30.7899461 	 240453.5704 	 1.273 	 52.443
0.6084494 	 31.5987392 	 234036.6003 	 1.257 	 52.508
0.6101302 	 32.3611241 	 246644.8430 	 1.240 	 52.553
0.6117749 	 33.1178889 	 289551.0221 	 1.221 	 52.582
0.6133854 	 33.9088394 	 366610.2662 	 1.205 	 52.636
0.6149612 	 34.7226520 	 470379.9182 	 1.192 	 52.676
0.6165027 	 35.5807456 	 587938.1837 	 1.183 	 52.736
0.6180084 	 36.5396596 	 695799.5778 	 1.179 	 52.728
0.6194755 	 37.5966923 	 785559.8848 	 1.180 	 52.749
0.6209020 	 38.7387289 	 852802.8272 	 1.181 	 52.767
0.6222887 	 39.9658667 	 900968.5831 	 1.185 	 52.742
0.6236337 	 41.2640727 	 935109.9526 	 1.189 	 52.732
0.6249370 	 42.6361780 	 956978.1170 	 1.195 	 52.710
0.6261990 	 44.0992343 	 970572.7248 	 1.201 	 52.678
0.6274207 	 45.6360730 	 979020.6226 	 1.206 	 52.698
0.6286019 	 47.2143658 	 984801.4229 	 1.212 	 52.678
0.6297458 	 48.8805641 	 989220.9944 	 1.218 	 52.679
