N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002265 	 1.0008590 	 1.1028 	 0.995 	 7.113
0.0220710 	 1.1832718 	 12.0249 	 0.961 	 35.153
0.0428826 	 1.2260262 	 22.4306 	 0.997 	 47.978
0.0625943 	 1.3034594 	 33.0203 	 1.006 	 51.552
0.0812996 	 1.3959552 	 43.7640 	 1.009 	 52.643
0.0991011 	 1.4968868 	 54.0884 	 1.010 	 53.136
0.1160691 	 1.6045345 	 64.5221 	 1.010 	 53.359
0.1322530 	 1.7185631 	 75.0920 	 1.013 	 53.474
0.1476940 	 1.8364991 	 85.4485 	 1.014 	 53.577
0.1624470 	 1.9619626 	 95.9913 	 1.017 	 53.552
0.1765757 	 2.0923867 	 106.3700 	 1.019 	 53.550
0.1901071 	 2.2272505 	 117.1352 	 1.021 	 53.546
0.2030901 	 2.3656273 	 127.1571 	 1.023 	 53.489
0.2155463 	 2.5091962 	 138.6787 	 1.025 	 53.476
0.2275037 	 2.6574350 	 148.6297 	 1.026 	 53.484
0.2390068 	 2.8097213 	 159.3550 	 1.029 	 53.480
0.2500922 	 2.9652213 	 170.9258 	 1.031 	 53.436
0.2607685 	 3.1266014 	 180.8402 	 1.033 	 53.416
0.2710583 	 3.2911028 	 189.2841 	 1.035 	 53.415
0.2809947 	 3.4602542 	 200.7959 	 1.036 	 53.398
0.2905857 	 3.6342821 	 212.8880 	 1.039 	 53.385
0.2998443 	 3.8122093 	 222.8646 	 1.041 	 53.384
0.3088050 	 3.9932691 	 231.8982 	 1.043 	 53.370
0.3174857 	 4.1794221 	 241.7032 	 1.045 	 53.373
0.3258944 	 4.3688690 	 251.4652 	 1.046 	 53.331
0.3340350 	 4.5658173 	 261.9522 	 1.048 	 53.332
0.3419278 	 4.7609862 	 271.2835 	 1.050 	 53.328
0.3495815 	 4.9638735 	 283.8602 	 1.052 	 53.305
0.3570128 	 5.1693780 	 294.3023 	 1.054 	 53.281
0.3642238 	 5.3795227 	 302.7363 	 1.056 	 53.267
0.3712288 	 5.5925212 	 313.7818 	 1.058 	 53.251
