N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002266 	 1.0008607 	 1.1026 	 0.995 	 7.114
0.0220696 	 1.1832162 	 11.9672 	 0.960 	 35.168
0.0428750 	 1.2259951 	 22.5956 	 0.998 	 47.963
0.0625880 	 1.3036056 	 32.8826 	 1.006 	 51.576
0.0813088 	 1.3961676 	 43.3770 	 1.008 	 52.629
0.0991244 	 1.4969387 	 53.8457 	 1.009 	 53.120
0.1160677 	 1.6046307 	 63.9051 	 1.012 	 53.362
0.1322522 	 1.7184159 	 74.4101 	 1.013 	 53.461
0.1476865 	 1.8363085 	 84.6467 	 1.015 	 53.583
0.1624440 	 1.9618903 	 94.1389 	 1.017 	 53.560
0.1765602 	 2.0919750 	 104.3493 	 1.019 	 53.539
0.1900955 	 2.2264193 	 115.0566 	 1.021 	 53.507
0.2030743 	 2.3657056 	 125.3893 	 1.023 	 53.512
0.2155266 	 2.5096954 	 135.3985 	 1.026 	 53.500
0.2275062 	 2.6574811 	 144.7061 	 1.028 	 53.478
0.2390136 	 2.8100147 	 154.5854 	 1.029 	 53.472
0.2500795 	 2.9655405 	 164.3830 	 1.031 	 53.457
0.2607627 	 3.1265311 	 175.2599 	 1.033 	 53.439
0.2710617 	 3.2917656 	 185.4420 	 1.034 	 53.411
0.2810022 	 3.4611580 	 195.5435 	 1.036 	 53.399
0.2905917 	 3.6350922 	 204.6820 	 1.039 	 53.405
0.2998613 	 3.8118076 	 214.6565 	 1.041 	 53.364
0.3088281 	 3.9943926 	 224.6890 	 1.042 	 53.390
0.3174990 	 4.1801014 	 235.5045 	 1.045 	 53.365
0.3258922 	 4.3696016 	 247.4673 	 1.046 	 53.345
0.3340295 	 4.5631296 	 258.1722 	 1.049 	 53.321
0.3419222 	 4.7614498 	 269.7980 	 1.051 	 53.298
0.3495777 	 4.9646878 	 277.8207 	 1.053 	 53.306
0.3570041 	 5.1692726 	 288.7402 	 1.054 	 53.288
0.3642187 	 5.3776581 	 299.2688 	 1.056 	 53.238
0.3712238 	 5.5925458 	 308.5751 	 1.058 	 53.261
0.3780419 	 5.8114515 	 319.2595 	 1.060 	 53.247
0.3846671 	 6.0326730 	 329.6955 	 1.062 	 53.231
0.3911162 	 6.2603552 	 340.0936 	 1.064 	 53.222
0.3973853 	 6.4895637 	 350.1023 	 1.065 	 53.185
0.4034917 	 6.7224989 	 361.9871 	 1.067 	 53.181
0.4094370 	 6.9613982 	 372.7019 	 1.069 	 53.182
0.4152319 	 7.2032151 	 383.6000 	 1.070 	 53.173
0.4208816 	 7.4474134 	 391.2699 	 1.071 	 53.142
0.4263925 	 7.6959241 	 399.8752 	 1.074 	 53.131
0.4317673 	 7.9524246 	 411.7390 	 1.075 	 53.122
0.4370128 	 8.2067888 	 423.4506 	 1.076 	 53.111
0.4421344 	 8.4714830 	 435.0828 	 1.077 	 53.102
0.4471340 	 8.7363332 	 447.0888 	 1.078 	 53.075
0.4520190 	 9.0033458 	 459.1930 	 1.079 	 53.086
0.4567939 	 9.2714584 	 469.7340 	 1.081 	 53.046
0.4614642 	 9.5496058 	 481.7180 	 1.082 	 53.056
0.4660260 	 9.8316737 	 496.0892 	 1.084 	 53.051
0.4704881 	 10.1131860 	 508.4423 	 1.084 	 53.019
0.4748503 	 10.4020669 	 521.3025 	 1.086 	 53.016
0.4791230 	 10.6927623 	 528.6357 	 1.086 	 53.031
0.4833033 	 10.9829509 	 542.2282 	 1.087 	 52.998
0.4874011 	 11.2856134 	 552.4897 	 1.089 	 52.993
0.4914147 	 11.5851052 	 560.7043 	 1.088 	 52.971
0.4953445 	 11.8905815 	 564.5683 	 1.088 	 52.963
0.4991920 	 12.1998927 	 578.8283 	 1.089 	 52.941
0.5029671 	 12.5161029 	 592.2395 	 1.089 	 52.951
0.5066665 	 12.8323779 	 605.7294 	 1.090 	 52.946
0.5102929 	 13.1553803 	 616.4464 	 1.091 	 52.939
0.5138484 	 13.4807321 	 629.4935 	 1.091 	 52.909
0.5173355 	 13.8087264 	 641.2405 	 1.091 	 52.909
0.5207541 	 14.1447303 	 655.0127 	 1.092 	 52.899
0.5241108 	 14.4761167 	 669.7482 	 1.092 	 52.883
0.5274008 	 14.8175802 	 680.5311 	 1.091 	 52.878
0.5306338 	 15.1662523 	 695.8127 	 1.092 	 52.867
0.5338072 	 15.5112284 	 709.8541 	 1.092 	 52.854
0.5369266 	 15.8644477 	 733.2874 	 1.091 	 52.846
0.5399840 	 16.2175846 	 755.7307 	 1.090 	 52.855
0.5429882 	 16.5848692 	 794.5022 	 1.090 	 52.827
0.5459391 	 16.9509102 	 823.8464 	 1.089 	 52.841
0.5488401 	 17.3140785 	 867.8930 	 1.088 	 52.817
0.5516916 	 17.6803060 	 917.0203 	 1.087 	 52.810
0.5544905 	 18.0600940 	 987.5363 	 1.085 	 52.805
0.5572452 	 18.4508338 	 1092.7926 	 1.084 	 52.806
0.5599541 	 18.8425649 	 1235.2673 	 1.083 	 52.809
0.5626136 	 19.2387380 	 1482.7055 	 1.080 	 52.807
0.5652293 	 19.6421580 	 1795.3102 	 1.078 	 52.799
0.5678009 	 20.0584095 	 2307.8505 	 1.073 	 52.796
0.5703267 	 20.4723127 	 3001.4984 	 1.071 	 52.768
0.5728076 	 20.9185957 	 3963.4255 	 1.069 	 52.769
0.5752458 	 21.3630318 	 5309.9046 	 1.065 	 52.775
0.5776371 	 21.8413837 	 7048.7788 	 1.062 	 52.728
0.5799846 	 22.3454964 	 9128.7961 	 1.058 	 52.739
0.5822833 	 22.8714322 	 11474.1073 	 1.056 	 52.752
0.5845340 	 23.4289850 	 13656.7893 	 1.054 	 52.751
0.5867376 	 24.0232105 	 15775.4953 	 1.051 	 52.714
0.5888926 	 24.6463409 	 17609.4579 	 1.050 	 52.726
0.5909976 	 25.2902491 	 19167.1991 	 1.050 	 52.697
0.5930533 	 25.9662595 	 20540.6907 	 1.050 	 52.687
0.5950594 	 26.6830852 	 22075.8511 	 1.050 	 52.688
0.5970171 	 27.4030033 	 23400.6477 	 1.051 	 52.671
0.5989258 	 28.1777564 	 24651.1601 	 1.052 	 52.661
0.6007866 	 28.9601297 	 26307.1884 	 1.054 	 52.639
0.6025993 	 29.7858774 	 28341.7337 	 1.055 	 52.649
