N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002253 	 1.0008507 	 1.1027 	 0.990 	 7.112
0.0220518 	 1.1831897 	 11.9723 	 0.960 	 35.114
0.0428382 	 1.2259012 	 22.4250 	 0.998 	 47.955
0.0625497 	 1.3034354 	 32.8900 	 1.006 	 51.551
0.0812529 	 1.3958463 	 43.4063 	 1.008 	 52.652
0.0990357 	 1.4964184 	 53.6328 	 1.010 	 53.144
0.1160018 	 1.6041411 	 63.4244 	 1.012 	 53.362
0.1321639 	 1.7179356 	 74.4427 	 1.014 	 53.462
0.1476088 	 1.8359137 	 84.2320 	 1.014 	 53.579
0.1623662 	 1.9614999 	 94.2330 	 1.017 	 53.562
0.1764895 	 2.0916164 	 104.1897 	 1.019 	 53.548
0.1900208 	 2.2262637 	 114.9562 	 1.020 	 53.536
0.2030008 	 2.3647633 	 125.2360 	 1.023 	 53.497
0.2154606 	 2.5080931 	 136.1101 	 1.025 	 53.481
0.2274306 	 2.6561284 	 146.6154 	 1.027 	 53.474
0.2389406 	 2.8078205 	 156.7165 	 1.029 	 53.454
0.2500235 	 2.9649195 	 165.6894 	 1.030 	 53.443
0.2606954 	 3.1255976 	 174.8059 	 1.033 	 53.435
0.2709885 	 3.2911099 	 184.9410 	 1.035 	 53.435
0.2809226 	 3.4607897 	 194.7172 	 1.037 	 53.419
0.2905136 	 3.6330116 	 204.4729 	 1.038 	 53.391
0.2997943 	 3.8106606 	 215.1661 	 1.040 	 53.377
0.3087627 	 3.9927976 	 226.1386 	 1.042 	 53.372
0.3174398 	 4.1766136 	 235.6108 	 1.044 	 53.344
0.3258387 	 4.3686151 	 247.0154 	 1.046 	 53.346
0.3339770 	 4.5625675 	 258.2135 	 1.048 	 53.337
0.3418696 	 4.7586392 	 267.7661 	 1.050 	 53.304
0.3495254 	 4.9619156 	 276.5509 	 1.052 	 53.295
0.3569598 	 5.1681773 	 287.0059 	 1.054 	 53.288
0.3641741 	 5.3790820 	 297.2349 	 1.057 	 53.273
0.3711827 	 5.5933325 	 308.8361 	 1.057 	 53.272
0.3779972 	 5.8100470 	 317.6712 	 1.060 	 53.253
0.3846243 	 6.0316789 	 326.8806 	 1.061 	 53.252
0.3910706 	 6.2578562 	 336.4173 	 1.063 	 53.218
0.3973486 	 6.4866552 	 342.5487 	 1.065 	 53.190
0.4034545 	 6.7211694 	 353.6400 	 1.066 	 53.176
0.4094069 	 6.9597927 	 365.2513 	 1.069 	 53.180
0.4152069 	 7.2018588 	 377.0078 	 1.069 	 53.148
0.4208616 	 7.4479599 	 390.1327 	 1.071 	 53.159
0.4263730 	 7.6942444 	 398.8995 	 1.073 	 53.134
0.4317491 	 7.9511770 	 410.0451 	 1.075 	 53.138
0.4369914 	 8.2077808 	 416.9420 	 1.076 	 53.104
0.4421150 	 8.4686388 	 428.3496 	 1.077 	 53.102
0.4471182 	 8.7306390 	 439.0597 	 1.078 	 53.078
0.4520066 	 9.0036538 	 451.8195 	 1.079 	 53.080
0.4567814 	 9.2769266 	 461.7391 	 1.081 	 53.086
0.4614456 	 9.5502513 	 469.0431 	 1.082 	 53.066
0.4660074 	 9.8253803 	 480.8435 	 1.083 	 53.027
0.4704674 	 10.1127267 	 490.1089 	 1.085 	 53.052
0.4748346 	 10.3986934 	 496.7496 	 1.085 	 53.029
0.4791063 	 10.6874747 	 506.8946 	 1.087 	 53.016
0.4832896 	 10.9845374 	 510.2890 	 1.088 	 53.027
0.4873830 	 11.2853476 	 520.2079 	 1.088 	 53.019
0.4913936 	 11.5822292 	 533.5382 	 1.088 	 52.986
0.4953216 	 11.8889193 	 546.5366 	 1.088 	 52.983
0.4991722 	 12.1998117 	 557.4885 	 1.090 	 52.973
0.5029458 	 12.5082038 	 565.8696 	 1.088 	 52.939
0.5066417 	 12.8321819 	 579.6580 	 1.091 	 52.933
0.5102690 	 13.1548027 	 588.4362 	 1.090 	 52.906
0.5138209 	 13.4770942 	 600.1446 	 1.091 	 52.907
0.5173068 	 13.8097147 	 611.7921 	 1.090 	 52.923
0.5207264 	 14.1425256 	 627.3952 	 1.091 	 52.894
0.5240831 	 14.4754334 	 644.5970 	 1.091 	 52.879
0.5273751 	 14.8129098 	 654.3916 	 1.090 	 52.882
0.5306073 	 15.1552977 	 671.3161 	 1.091 	 52.871
0.5337818 	 15.5107419 	 682.8611 	 1.090 	 52.869
0.5368979 	 15.8673854 	 698.5105 	 1.091 	 52.864
0.5399592 	 16.2194301 	 714.5103 	 1.091 	 52.837
0.5429646 	 16.5838923 	 734.0513 	 1.091 	 52.838
0.5459179 	 16.9504435 	 766.1411 	 1.090 	 52.827
0.5488165 	 17.3172974 	 813.1866 	 1.089 	 52.808
0.5516650 	 17.7039006 	 866.5834 	 1.088 	 52.841
0.5544666 	 18.0694303 	 945.3714 	 1.086 	 52.817
0.5572176 	 18.4614585 	 1052.5357 	 1.087 	 52.813
0.5599200 	 18.8464365 	 1198.4990 	 1.086 	 52.802
0.5625796 	 19.2453576 	 1430.8324 	 1.085 	 52.824
0.5651927 	 19.6401481 	 1771.0131 	 1.084 	 52.796
0.5677630 	 20.0565363 	 2315.8186 	 1.082 	 52.794
0.5702902 	 20.4749695 	 3128.9083 	 1.081 	 52.779
0.5727720 	 20.9134750 	 4310.3052 	 1.079 	 52.788
0.5752131 	 21.3395379 	 6016.3047 	 1.077 	 52.761
0.5776100 	 21.7986574 	 8378.8722 	 1.074 	 52.755
0.5799626 	 22.2705592 	 11717.3257 	 1.074 	 52.764
0.5822722 	 22.7695598 	 15953.6861 	 1.073 	 52.777
0.5845398 	 23.2702884 	 22007.6486 	 1.071 	 52.754
0.5867640 	 23.7923417 	 30538.5152 	 1.069 	 52.755
0.5889410 	 24.3290658 	 41144.4672 	 1.066 	 52.730
0.5910746 	 24.8989861 	 55176.9163 	 1.064 	 52.731
0.5931660 	 25.5131227 	 71228.6347 	 1.062 	 52.737
