N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002260 	 1.0008571 	 1.1025 	 1.002 	 7.113
0.0220685 	 1.1832150 	 11.9862 	 0.961 	 35.168
0.0428500 	 1.2259299 	 22.6072 	 0.998 	 47.965
0.0625601 	 1.3033709 	 33.1440 	 1.006 	 51.548
0.0812777 	 1.3959471 	 43.3147 	 1.008 	 52.640
0.0990595 	 1.4965930 	 53.6066 	 1.009 	 53.140
0.1160115 	 1.6041790 	 63.6406 	 1.011 	 53.375
0.1321887 	 1.7179704 	 73.8710 	 1.014 	 53.461
0.1476288 	 1.8363051 	 84.4957 	 1.014 	 53.596
0.1623873 	 1.9615330 	 94.7877 	 1.017 	 53.567
0.1765185 	 2.0919804 	 106.0787 	 1.019 	 53.563
0.1900490 	 2.2262283 	 116.5781 	 1.021 	 53.525
0.2030171 	 2.3654053 	 127.5818 	 1.023 	 53.510
0.2154712 	 2.5089606 	 136.6790 	 1.026 	 53.484
0.2274428 	 2.6559857 	 147.1576 	 1.027 	 53.472
0.2389545 	 2.8088398 	 157.9642 	 1.029 	 53.462
0.2500432 	 2.9649285 	 167.9368 	 1.031 	 53.454
0.2607189 	 3.1252395 	 177.3129 	 1.033 	 53.415
0.2710110 	 3.2908295 	 186.4516 	 1.035 	 53.430
0.2809481 	 3.4596642 	 195.2464 	 1.036 	 53.402
0.2905432 	 3.6331076 	 205.9776 	 1.039 	 53.366
0.2998115 	 3.8111530 	 216.4795 	 1.040 	 53.379
0.3087794 	 3.9927925 	 227.6323 	 1.043 	 53.363
0.3174628 	 4.1789067 	 239.3777 	 1.044 	 53.352
0.3258693 	 4.3708045 	 250.9912 	 1.046 	 53.347
0.3340116 	 4.5638003 	 261.8131 	 1.048 	 53.350
0.3418980 	 4.7611806 	 271.5870 	 1.050 	 53.318
0.3495540 	 4.9613979 	 282.7734 	 1.053 	 53.292
0.3569855 	 5.1691069 	 293.9520 	 1.054 	 53.278
0.3641963 	 5.3767495 	 302.2433 	 1.055 	 53.262
0.3712059 	 5.5938516 	 314.1567 	 1.058 	 53.265
0.3780191 	 5.8116234 	 324.9215 	 1.060 	 53.262
0.3846446 	 6.0332260 	 334.4903 	 1.062 	 53.217
0.3910904 	 6.2595997 	 345.2635 	 1.064 	 53.223
0.3973612 	 6.4895545 	 355.5626 	 1.065 	 53.220
0.4034661 	 6.7223598 	 367.1786 	 1.067 	 53.194
0.4094138 	 6.9617344 	 377.3915 	 1.068 	 53.187
0.4152142 	 7.2019598 	 389.1756 	 1.070 	 53.152
0.4208672 	 7.4492585 	 401.7897 	 1.072 	 53.163
0.4263810 	 7.6969956 	 415.8098 	 1.073 	 53.144
0.4317573 	 7.9510599 	 427.4962 	 1.075 	 53.134
0.4370012 	 8.2085274 	 434.8351 	 1.075 	 53.127
0.4421218 	 8.4687611 	 443.8223 	 1.076 	 53.106
0.4471233 	 8.7336191 	 452.6061 	 1.078 	 53.104
0.4520107 	 9.0026945 	 461.9221 	 1.079 	 53.067
0.4567811 	 9.2727269 	 473.5270 	 1.080 	 53.057
0.4614434 	 9.5477522 	 483.0138 	 1.082 	 53.055
0.4660045 	 9.8293088 	 490.3946 	 1.083 	 53.050
0.4704668 	 10.1082525 	 502.5873 	 1.084 	 53.038
0.4748315 	 10.3973214 	 516.7234 	 1.085 	 53.022
0.4791028 	 10.6870237 	 521.8643 	 1.085 	 52.999
0.4832859 	 10.9874603 	 536.0036 	 1.086 	 53.000
0.4873792 	 11.2812683 	 540.9860 	 1.086 	 52.978
0.4913928 	 11.5802592 	 554.6915 	 1.087 	 52.960
