N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002257 	 1.0008500 	 1.1026 	 0.997 	 7.112
0.0220695 	 1.1833746 	 12.0406 	 0.961 	 35.122
0.0428648 	 1.2259963 	 22.6589 	 0.998 	 47.968
0.0625894 	 1.3035318 	 33.0646 	 1.006 	 51.559
0.0812985 	 1.3962204 	 43.1953 	 1.008 	 52.653
0.0990954 	 1.4965979 	 53.4831 	 1.009 	 53.124
0.1160425 	 1.6043961 	 63.9090 	 1.011 	 53.370
0.1322189 	 1.7183794 	 74.2797 	 1.013 	 53.454
0.1476645 	 1.8367165 	 84.8692 	 1.014 	 53.584
0.1624355 	 1.9621264 	 95.0951 	 1.017 	 53.562
0.1765514 	 2.0922534 	 105.5506 	 1.019 	 53.540
0.1900762 	 2.2263784 	 116.6411 	 1.021 	 53.528
0.2030552 	 2.3660628 	 127.7764 	 1.023 	 53.527
0.2155148 	 2.5092224 	 138.7207 	 1.025 	 53.495
0.2274869 	 2.6574701 	 149.4445 	 1.027 	 53.496
0.2389947 	 2.8094431 	 158.8460 	 1.029 	 53.459
0.2500777 	 2.9661333 	 167.8372 	 1.030 	 53.454
0.2607520 	 3.1271097 	 177.1160 	 1.033 	 53.438
0.2710532 	 3.2922878 	 188.2000 	 1.035 	 53.440
0.2809869 	 3.4610011 	 200.4552 	 1.037 	 53.408
0.2905783 	 3.6346626 	 210.8973 	 1.038 	 53.382
0.2998494 	 3.8122145 	 221.3404 	 1.041 	 53.381
0.3088133 	 3.9941269 	 230.3084 	 1.043 	 53.377
0.3174858 	 4.1803678 	 240.4015 	 1.044 	 53.375
0.3258947 	 4.3702490 	 250.4379 	 1.046 	 53.356
0.3340388 	 4.5627174 	 258.7414 	 1.049 	 53.315
0.3419264 	 4.7613318 	 270.4208 	 1.050 	 53.327
0.3495824 	 4.9638369 	 279.5884 	 1.052 	 53.302
0.3570066 	 5.1697983 	 290.8859 	 1.054 	 53.287
0.3642220 	 5.3784565 	 303.4230 	 1.056 	 53.260
0.3712301 	 5.5957112 	 314.1690 	 1.059 	 53.242
0.3780419 	 5.8106418 	 324.2718 	 1.060 	 53.246
0.3846696 	 6.0320543 	 335.1632 	 1.062 	 53.209
0.3911140 	 6.2598109 	 344.1086 	 1.064 	 53.203
0.3973841 	 6.4910268 	 353.7332 	 1.065 	 53.226
0.4034957 	 6.7227075 	 366.2382 	 1.066 	 53.187
0.4094462 	 6.9601682 	 378.1456 	 1.069 	 53.167
0.4152425 	 7.2024617 	 390.3437 	 1.070 	 53.175
0.4208949 	 7.4487949 	 402.3791 	 1.072 	 53.132
0.4264065 	 7.6975000 	 413.5375 	 1.073 	 53.143
0.4317816 	 7.9523565 	 420.4663 	 1.074 	 53.134
0.4370283 	 8.2076103 	 428.6222 	 1.076 	 53.109
0.4421506 	 8.4699754 	 439.2381 	 1.077 	 53.088
0.4471497 	 8.7327816 	 452.9800 	 1.078 	 53.099
0.4520344 	 9.0066965 	 463.8486 	 1.079 	 53.081
0.4568046 	 9.2737321 	 472.8577 	 1.080 	 53.044
0.4614719 	 9.5500964 	 485.2910 	 1.082 	 53.063
0.4660357 	 9.8288645 	 496.5883 	 1.083 	 53.039
0.4704993 	 10.1119504 	 506.9533 	 1.084 	 53.029
0.4748638 	 10.3999921 	 518.5043 	 1.085 	 53.010
0.4791360 	 10.6936529 	 526.1711 	 1.085 	 52.999
0.4833196 	 10.9853578 	 533.5734 	 1.085 	 52.997
0.4874113 	 11.2846710 	 546.0255 	 1.086 	 52.986
0.4914225 	 11.5861010 	 557.7953 	 1.086 	 52.976
0.4953538 	 11.8914419 	 564.6603 	 1.086 	 52.955
0.4992014 	 12.2023253 	 575.9080 	 1.087 	 52.964
0.5029725 	 12.5147526 	 588.1185 	 1.089 	 52.945
0.5066692 	 12.8354902 	 599.6340 	 1.089 	 52.928
0.5102932 	 13.1564188 	 612.6299 	 1.090 	 52.913
0.5138466 	 13.4809851 	 627.3999 	 1.090 	 52.924
0.5173330 	 13.8052598 	 640.8653 	 1.090 	 52.907
0.5207548 	 14.1423144 	 658.2281 	 1.090 	 52.910
0.5241089 	 14.4736888 	 668.5633 	 1.090 	 52.891
0.5274001 	 14.8161410 	 684.8351 	 1.090 	 52.881
0.5306338 	 15.1626312 	 701.3822 	 1.089 	 52.870
0.5338071 	 15.5165040 	 719.4428 	 1.090 	 52.859
0.5369234 	 15.8634514 	 739.3200 	 1.089 	 52.839
0.5399856 	 16.2211739 	 762.0020 	 1.090 	 52.862
0.5429920 	 16.5858435 	 790.6871 	 1.090 	 52.857
0.5459441 	 16.9453946 	 818.3407 	 1.088 	 52.840
0.5488439 	 17.3140856 	 848.9374 	 1.088 	 52.823
0.5516942 	 17.6913021 	 898.3910 	 1.087 	 52.830
0.5544970 	 18.0594337 	 972.6124 	 1.088 	 52.804
0.5572517 	 18.4469578 	 1085.4706 	 1.089 	 52.802
0.5599586 	 18.8233663 	 1338.0285 	 1.091 	 52.800
0.5626250 	 19.2045942 	 1860.8413 	 1.090 	 52.808
0.5652474 	 19.5859982 	 3007.0570 	 1.093 	 52.788
0.5678275 	 19.9700403 	 5518.8807 	 1.097 	 52.810
0.5703672 	 20.3361896 	 11793.7741 	 1.104 	 52.782
0.5728707 	 20.7018256 	 25369.2234 	 1.114 	 52.798
0.5753379 	 21.0506441 	 51730.8217 	 1.126 	 52.821
0.5777736 	 21.4148507 	 98262.9364 	 1.144 	 52.849
0.5801758 	 21.7645795 	 169403.0559 	 1.163 	 52.843
0.5825460 	 22.1597317 	 262272.8913 	 1.184 	 52.879
0.5848795 	 22.6107636 	 369074.7470 	 1.204 	 52.889
0.5871745 	 23.1114296 	 473368.7854 	 1.222 	 52.892
0.5894217 	 23.6780631 	 570982.1540 	 1.238 	 52.883
0.5916172 	 24.3104911 	 649932.7388 	 1.250 	 52.873
0.5937598 	 25.0004345 	 711505.6077 	 1.260 	 52.860
0.5958473 	 25.7246709 	 757795.0596 	 1.269 	 52.851
0.5978790 	 26.5092886 	 792896.2028 	 1.276 	 52.838
0.5998555 	 27.3202424 	 817166.1031 	 1.279 	 52.809
0.6017761 	 28.1826367 	 838897.9403 	 1.285 	 52.795
0.6036414 	 29.0697786 	 853928.8615 	 1.288 	 52.753
0.6054532 	 30.0160825 	 862326.0870 	 1.293 	 52.767
0.6072109 	 30.9894121 	 866330.8336 	 1.296 	 52.735
0.6089153 	 32.0003973 	 867085.3254 	 1.300 	 52.706
0.6105692 	 33.0728228 	 865810.7861 	 1.304 	 52.690
0.6121712 	 34.1904914 	 864408.8043 	 1.307 	 52.677
0.6137244 	 35.3498765 	 860301.1664 	 1.311 	 52.670
0.6152283 	 36.5573615 	 854078.9390 	 1.315 	 52.631
0.6166844 	 37.8109389 	 850062.0184 	 1.320 	 52.589
0.6180926 	 39.1089462 	 839006.1351 	 1.322 	 52.552
0.6194570 	 40.4716623 	 824702.6400 	 1.325 	 52.512
0.6207764 	 41.8918402 	 811088.1134 	 1.328 	 52.492
0.6220520 	 43.3824963 	 788902.5488 	 1.329 	 52.474
0.6232850 	 44.8920064 	 759015.0766 	 1.328 	 52.459
0.6244795 	 46.4774489 	 722256.5600 	 1.324 	 52.456
0.6256351 	 48.0507976 	 673561.6000 	 1.315 	 52.427
0.6267538 	 49.6031365 	 606243.4954 	 1.298 	 52.395
0.6278400 	 51.1298216 	 517734.4625 	 1.271 	 52.429
0.6288968 	 52.4901708 	 411214.7931 	 1.230 	 52.476
0.6299305 	 53.6309464 	 301173.4611 	 1.171 	 52.528
