N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002270 	 1.0008572 	 1.1028 	 0.996 	 7.113
0.0220615 	 1.1831814 	 12.0258 	 0.960 	 35.122
0.0428607 	 1.2259340 	 22.6923 	 0.998 	 47.952
0.0625867 	 1.3035507 	 33.1592 	 1.006 	 51.547
0.0813024 	 1.3962752 	 43.7135 	 1.008 	 52.653
0.0990910 	 1.4965465 	 54.2133 	 1.009 	 53.101
0.1160443 	 1.6044773 	 64.5457 	 1.012 	 53.375
0.1322280 	 1.7182068 	 74.9692 	 1.012 	 53.450
0.1476676 	 1.8364339 	 85.1147 	 1.015 	 53.592
0.1624247 	 1.9622319 	 95.8245 	 1.017 	 53.576
0.1765494 	 2.0922457 	 106.1845 	 1.019 	 53.555
0.1900834 	 2.2264105 	 116.6188 	 1.021 	 53.529
0.2030637 	 2.3660346 	 126.4357 	 1.023 	 53.516
0.2155129 	 2.5090519 	 136.0708 	 1.025 	 53.488
0.2274865 	 2.6571094 	 146.5979 	 1.028 	 53.481
0.2389998 	 2.8098768 	 157.5956 	 1.029 	 53.471
0.2500805 	 2.9659815 	 168.8049 	 1.031 	 53.450
0.2607574 	 3.1270352 	 179.7239 	 1.034 	 53.440
0.2710542 	 3.2923104 	 192.0395 	 1.035 	 53.433
0.2809967 	 3.4610538 	 202.2386 	 1.036 	 53.407
0.2905974 	 3.6340823 	 212.9802 	 1.038 	 53.401
0.2998611 	 3.8127580 	 224.6823 	 1.041 	 53.376
0.3088370 	 3.9938438 	 234.4114 	 1.042 	 53.360
0.3175236 	 4.1789895 	 243.0553 	 1.045 	 53.333
0.3259242 	 4.3701843 	 254.0020 	 1.046 	 53.333
0.3340694 	 4.5647088 	 263.1744 	 1.048 	 53.339
0.3419583 	 4.7633258 	 272.0505 	 1.051 	 53.317
0.3496141 	 4.9640340 	 282.3761 	 1.052 	 53.291
0.3570471 	 5.1696393 	 292.5284 	 1.055 	 53.286
