N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002266 	 1.0008534 	 1.1026 	 0.990 	 7.113
0.0220735 	 1.1831809 	 12.0037 	 0.960 	 35.161
0.0428801 	 1.2260193 	 22.6115 	 0.998 	 47.969
0.0626045 	 1.3035726 	 33.2462 	 1.007 	 51.549
0.0812970 	 1.3961270 	 43.5675 	 1.008 	 52.649
0.0991044 	 1.4966301 	 53.9292 	 1.010 	 53.139
0.1160644 	 1.6045441 	 64.2650 	 1.010 	 53.358
0.1322385 	 1.7182633 	 74.6649 	 1.013 	 53.449
0.1476803 	 1.8363089 	 85.0673 	 1.015 	 53.595
0.1624307 	 1.9619930 	 95.3463 	 1.017 	 53.581
0.1765609 	 2.0922638 	 105.5518 	 1.018 	 53.551
0.1900989 	 2.2268977 	 115.5397 	 1.021 	 53.535
0.2030699 	 2.3659555 	 125.5675 	 1.023 	 53.507
0.2155184 	 2.5092566 	 135.0414 	 1.025 	 53.495
0.2274919 	 2.6571773 	 146.3649 	 1.027 	 53.479
0.2390011 	 2.8096453 	 156.0821 	 1.029 	 53.457
0.2500816 	 2.9663575 	 167.4238 	 1.031 	 53.464
0.2607495 	 3.1267959 	 177.1533 	 1.032 	 53.427
0.2710390 	 3.2910381 	 187.3499 	 1.035 	 53.413
0.2809624 	 3.4606994 	 197.1393 	 1.037 	 53.402
0.2905503 	 3.6335599 	 207.0757 	 1.039 	 53.387
0.2998264 	 3.8116159 	 218.6380 	 1.041 	 53.377
0.3087955 	 3.9936164 	 228.4774 	 1.042 	 53.378
0.3174788 	 4.1792002 	 237.7570 	 1.044 	 53.349
0.3258801 	 4.3695036 	 248.8776 	 1.047 	 53.357
0.3340169 	 4.5626895 	 256.9431 	 1.049 	 53.316
0.3419151 	 4.7617182 	 268.8211 	 1.050 	 53.312
0.3495743 	 4.9638420 	 280.3179 	 1.052 	 53.309
0.3570029 	 5.1681947 	 288.6437 	 1.054 	 53.259
0.3642162 	 5.3787202 	 297.4270 	 1.056 	 53.274
0.3712241 	 5.5934957 	 308.6180 	 1.058 	 53.270
0.3780355 	 5.8124318 	 319.6386 	 1.060 	 53.248
0.3846620 	 6.0340234 	 329.3874 	 1.062 	 53.239
0.3911034 	 6.2606633 	 340.7246 	 1.063 	 53.229
0.3973758 	 6.4891821 	 353.0789 	 1.065 	 53.206
0.4034838 	 6.7218324 	 360.3000 	 1.067 	 53.177
0.4094300 	 6.9600523 	 372.1745 	 1.068 	 53.164
0.4152261 	 7.2036934 	 384.7953 	 1.070 	 53.173
0.4208792 	 7.4485041 	 393.7648 	 1.072 	 53.155
0.4263930 	 7.6983158 	 404.6540 	 1.072 	 53.145
0.4317685 	 7.9534242 	 416.2509 	 1.075 	 53.132
0.4370135 	 8.2068741 	 428.6870 	 1.076 	 53.113
0.4421325 	 8.4669166 	 441.0829 	 1.076 	 53.083
0.4471345 	 8.7342006 	 450.1364 	 1.077 	 53.095
0.4520204 	 9.0013857 	 464.3034 	 1.079 	 53.075
0.4567931 	 9.2784297 	 473.1226 	 1.080 	 53.072
0.4614610 	 9.5479213 	 479.4606 	 1.081 	 53.036
0.4660266 	 9.8298060 	 488.3939 	 1.082 	 53.041
0.4704868 	 10.1127946 	 501.4741 	 1.083 	 53.029
0.4748553 	 10.4016612 	 508.9382 	 1.084 	 53.028
0.4791264 	 10.6906528 	 519.7434 	 1.086 	 53.010
0.4833088 	 10.9824758 	 530.2116 	 1.087 	 52.982
0.4874063 	 11.2805363 	 540.7248 	 1.086 	 53.010
0.4914202 	 11.5834765 	 551.0406 	 1.088 	 52.971
0.4953506 	 11.8912195 	 559.9660 	 1.089 	 52.978
0.4991985 	 12.1999739 	 568.2379 	 1.089 	 52.938
0.5029705 	 12.5148661 	 580.8263 	 1.088 	 52.956
