N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002254 	 1.0008512 	 1.1027 	 0.996 	 7.112
0.0220520 	 1.1832339 	 11.9998 	 0.960 	 35.130
0.0428329 	 1.2259007 	 22.6718 	 0.998 	 47.962
0.0625562 	 1.3033909 	 33.3308 	 1.006 	 51.553
0.0812656 	 1.3959413 	 43.8155 	 1.008 	 52.664
0.0990429 	 1.4964766 	 54.4178 	 1.010 	 53.154
0.1159908 	 1.6039109 	 64.8616 	 1.012 	 53.361
0.1321530 	 1.7177560 	 75.5917 	 1.013 	 53.479
0.1476020 	 1.8362700 	 85.4810 	 1.015 	 53.603
0.1623635 	 1.9615252 	 95.7112 	 1.017 	 53.557
0.1765002 	 2.0916395 	 106.0934 	 1.019 	 53.554
0.1900279 	 2.2264059 	 116.4215 	 1.022 	 53.532
0.2030132 	 2.3653793 	 126.8061 	 1.023 	 53.530
0.2154734 	 2.5090884 	 137.2351 	 1.025 	 53.503
0.2274377 	 2.6567627 	 148.2687 	 1.027 	 53.492
0.2389524 	 2.8077370 	 157.3351 	 1.029 	 53.451
0.2500385 	 2.9653986 	 168.3745 	 1.031 	 53.469
0.2607213 	 3.1262807 	 179.3677 	 1.033 	 53.436
0.2710227 	 3.2909040 	 189.8151 	 1.036 	 53.416
0.2809605 	 3.4610502 	 201.2257 	 1.036 	 53.413
0.2905551 	 3.6340317 	 212.4265 	 1.040 	 53.393
0.2998161 	 3.8112169 	 221.5437 	 1.040 	 53.371
0.3087819 	 3.9921762 	 232.8844 	 1.044 	 53.363
0.3174592 	 4.1787548 	 242.6293 	 1.044 	 53.333
0.3258637 	 4.3686259 	 253.6399 	 1.046 	 53.336
0.3340009 	 4.5626448 	 263.0094 	 1.048 	 53.335
0.3418925 	 4.7598674 	 271.6027 	 1.051 	 53.320
0.3495478 	 4.9636087 	 282.6269 	 1.052 	 53.317
0.3569799 	 5.1696349 	 294.0843 	 1.055 	 53.292
0.3641903 	 5.3788785 	 303.0848 	 1.056 	 53.277
0.3711977 	 5.5952307 	 311.8703 	 1.058 	 53.267
0.3780157 	 5.8106555 	 325.5905 	 1.059 	 53.239
0.3846415 	 6.0327652 	 333.8528 	 1.062 	 53.238
0.3910936 	 6.2608181 	 344.5088 	 1.064 	 53.237
0.3973628 	 6.4893894 	 353.0046 	 1.065 	 53.214
0.4034690 	 6.7225619 	 365.1636 	 1.066 	 53.200
0.4094233 	 6.9618387 	 375.7985 	 1.069 	 53.191
0.4152209 	 7.2034944 	 383.0912 	 1.070 	 53.174
0.4208695 	 7.4490220 	 393.8906 	 1.072 	 53.137
0.4263852 	 7.6969739 	 407.2690 	 1.072 	 53.119
0.4317622 	 7.9512042 	 414.7412 	 1.074 	 53.121
0.4370068 	 8.2067319 	 425.6635 	 1.076 	 53.112
0.4421245 	 8.4670351 	 434.8494 	 1.077 	 53.100
0.4471253 	 8.7337187 	 444.0510 	 1.079 	 53.106
0.4520094 	 9.0004177 	 453.8329 	 1.079 	 53.059
0.4567821 	 9.2712935 	 465.5575 	 1.081 	 53.048
0.4614500 	 9.5462030 	 477.6667 	 1.082 	 53.060
0.4660128 	 9.8286471 	 487.6539 	 1.082 	 53.044
0.4704757 	 10.1133144 	 493.6929 	 1.084 	 53.033
0.4748427 	 10.3978856 	 505.2899 	 1.084 	 53.013
0.4791117 	 10.6893670 	 515.5638 	 1.086 	 53.001
0.4832907 	 10.9837190 	 527.6389 	 1.087 	 52.997
0.4873847 	 11.2807977 	 538.8683 	 1.087 	 52.977
0.4913961 	 11.5839007 	 549.0983 	 1.089 	 52.998
0.4953210 	 11.8883191 	 558.7162 	 1.089 	 52.964
0.4991702 	 12.1970909 	 573.0216 	 1.090 	 52.954
0.5029423 	 12.5115796 	 588.1690 	 1.089 	 52.950
0.5066405 	 12.8282426 	 603.1854 	 1.091 	 52.942
0.5102665 	 13.1519041 	 616.8949 	 1.091 	 52.923
0.5138237 	 13.4786108 	 630.2146 	 1.092 	 52.919
0.5173113 	 13.8070326 	 644.2764 	 1.092 	 52.897
0.5207293 	 14.1356871 	 653.7762 	 1.092 	 52.884
0.5240842 	 14.4789402 	 661.5254 	 1.092 	 52.894
0.5273759 	 14.8189482 	 679.2876 	 1.092 	 52.877
0.5306071 	 15.1641600 	 696.9010 	 1.092 	 52.868
0.5337793 	 15.5161623 	 707.6920 	 1.092 	 52.864
0.5368929 	 15.8576132 	 734.4577 	 1.091 	 52.851
0.5399533 	 16.2240283 	 762.3670 	 1.090 	 52.857
0.5429610 	 16.5747487 	 807.0737 	 1.091 	 52.839
0.5459141 	 16.9363524 	 869.8968 	 1.090 	 52.847
0.5488178 	 17.2962185 	 976.6801 	 1.090 	 52.816
0.5516722 	 17.6624911 	 1154.0412 	 1.088 	 52.817
0.5544804 	 18.0203410 	 1493.1731 	 1.088 	 52.803
0.5572434 	 18.3910361 	 2132.9682 	 1.087 	 52.814
0.5599603 	 18.7565484 	 3455.8575 	 1.088 	 52.794
0.5626339 	 19.1171032 	 6126.9169 	 1.088 	 52.786
0.5652697 	 19.4766941 	 11394.6273 	 1.089 	 52.788
0.5678678 	 19.8228245 	 21598.1417 	 1.090 	 52.765
0.5704310 	 20.1727119 	 39253.8925 	 1.091 	 52.766
0.5729566 	 20.5320795 	 67977.1275 	 1.092 	 52.778
0.5754463 	 20.9106889 	 109171.7769 	 1.094 	 52.771
0.5778966 	 21.3200961 	 162953.2181 	 1.097 	 52.778
0.5803080 	 21.7565289 	 224098.0843 	 1.100 	 52.777
0.5826764 	 22.2435167 	 291212.8100 	 1.104 	 52.789
0.5849955 	 22.7837201 	 353252.9902 	 1.107 	 52.758
0.5872654 	 23.3722206 	 410107.5240 	 1.109 	 52.771
0.5894837 	 23.9779457 	 460408.8937 	 1.112 	 52.751
0.5916516 	 24.6279804 	 507794.0010 	 1.115 	 52.761
0.5937662 	 25.2973286 	 540759.0982 	 1.117 	 52.763
0.5958292 	 25.9802205 	 568499.3540 	 1.120 	 52.727
0.5978430 	 26.6734030 	 590444.9863 	 1.122 	 52.698
0.5998109 	 27.3829524 	 612041.7072 	 1.125 	 52.688
0.6017336 	 28.0770681 	 631901.2134 	 1.128 	 52.672
0.6036115 	 28.8067461 	 653427.0329 	 1.131 	 52.638
0.6054477 	 29.5347526 	 675989.0687 	 1.135 	 52.625
0.6072428 	 30.2972647 	 702522.9760 	 1.140 	 52.596
0.6089937 	 31.1029028 	 725318.5499 	 1.146 	 52.549
0.6107008 	 31.9778588 	 749241.8726 	 1.151 	 52.539
0.6123632 	 32.9024809 	 769887.8445 	 1.158 	 52.497
0.6139808 	 33.8928246 	 795376.5915 	 1.163 	 52.478
0.6155542 	 34.9423003 	 817084.3930 	 1.169 	 52.459
0.6170816 	 36.0772692 	 837108.9530 	 1.175 	 52.446
0.6185620 	 37.2545529 	 853836.0611 	 1.181 	 52.439
0.6199986 	 38.4760683 	 869072.1850 	 1.185 	 52.436
0.6213912 	 39.7430352 	 882259.8544 	 1.190 	 52.402
0.6227418 	 41.0818424 	 892056.0858 	 1.193 	 52.384
0.6240501 	 42.4681545 	 902155.9612 	 1.197 	 52.376
0.6253160 	 43.9075124 	 913072.9883 	 1.199 	 52.348
0.6265413 	 45.3804614 	 921191.9123 	 1.201 	 52.338
0.6277291 	 46.9302814 	 928716.2595 	 1.203 	 52.322
0.6288785 	 48.5185891 	 935625.1226 	 1.207 	 52.299
0.6299917 	 50.1835356 	 940167.8138 	 1.209 	 52.300
