N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002258 	 1.0008539 	 1.1025 	 1.002 	 7.113
0.0220539 	 1.1832948 	 12.0710 	 0.960 	 35.111
0.0428484 	 1.2259168 	 22.5530 	 0.998 	 47.957
0.0625694 	 1.3033944 	 33.2095 	 1.006 	 51.556
0.0812949 	 1.3961218 	 43.5558 	 1.008 	 52.633
0.0990818 	 1.4967457 	 54.0556 	 1.010 	 53.146
0.1160393 	 1.6043430 	 64.3481 	 1.011 	 53.352
0.1322130 	 1.7182179 	 74.7363 	 1.013 	 53.473
0.1476409 	 1.8365287 	 84.1546 	 1.014 	 53.608
0.1624127 	 1.9620769 	 94.1225 	 1.017 	 53.583
0.1765415 	 2.0919795 	 104.4872 	 1.019 	 53.543
0.1900810 	 2.2264481 	 115.6627 	 1.021 	 53.515
0.2030636 	 2.3662155 	 126.7063 	 1.023 	 53.519
0.2155312 	 2.5095214 	 136.0385 	 1.025 	 53.497
0.2274979 	 2.6578478 	 146.1719 	 1.027 	 53.477
0.2390087 	 2.8094787 	 155.4626 	 1.029 	 53.470
0.2500931 	 2.9659460 	 164.4996 	 1.031 	 53.448
0.2607655 	 3.1271697 	 175.8771 	 1.033 	 53.434
0.2710562 	 3.2917383 	 186.5538 	 1.035 	 53.405
0.2809886 	 3.4611883 	 197.7895 	 1.037 	 53.416
0.2905845 	 3.6346349 	 208.3603 	 1.039 	 53.393
0.2998570 	 3.8107705 	 216.6335 	 1.041 	 53.369
0.3088244 	 3.9934225 	 226.4681 	 1.043 	 53.360
0.3175039 	 4.1795019 	 236.7520 	 1.044 	 53.349
0.3259075 	 4.3699466 	 246.8050 	 1.047 	 53.333
0.3340430 	 4.5624608 	 256.5205 	 1.049 	 53.320
0.3419408 	 4.7631579 	 265.0952 	 1.051 	 53.312
0.3495978 	 4.9639790 	 273.1785 	 1.052 	 53.303
0.3570247 	 5.1695963 	 281.7314 	 1.054 	 53.297
0.3642374 	 5.3800166 	 294.0812 	 1.056 	 53.264
0.3712405 	 5.5939711 	 304.9825 	 1.057 	 53.272
0.3780523 	 5.8109399 	 316.7662 	 1.059 	 53.238
0.3846750 	 6.0338229 	 327.1960 	 1.061 	 53.225
0.3911251 	 6.2608612 	 339.0527 	 1.064 	 53.207
0.3974025 	 6.4903004 	 352.6983 	 1.065 	 53.194
0.4035081 	 6.7236302 	 361.4183 	 1.066 	 53.194
0.4094539 	 6.9610213 	 371.3220 	 1.068 	 53.166
0.4152496 	 7.2072003 	 381.9480 	 1.070 	 53.184
0.4208971 	 7.4477558 	 391.6591 	 1.071 	 53.136
0.4264054 	 7.6969105 	 402.5451 	 1.073 	 53.133
0.4317816 	 7.9511181 	 414.4862 	 1.074 	 53.113
0.4370256 	 8.2090920 	 427.4521 	 1.076 	 53.120
0.4421472 	 8.4703628 	 434.8131 	 1.077 	 53.115
0.4471492 	 8.7335732 	 445.9009 	 1.078 	 53.103
0.4520362 	 9.0029194 	 453.8502 	 1.079 	 53.065
0.4568105 	 9.2744714 	 464.1082 	 1.081 	 53.054
