N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002269 	 1.0008594 	 1.1026 	 1.002 	 7.113
0.0220675 	 1.1832142 	 12.0181 	 0.960 	 35.142
0.0428614 	 1.2260619 	 22.5060 	 0.997 	 47.991
0.0625823 	 1.3035092 	 33.0210 	 1.006 	 51.540
0.0812841 	 1.3959542 	 43.3599 	 1.008 	 52.647
0.0990861 	 1.4966466 	 53.7508 	 1.010 	 53.135
0.1160500 	 1.6045881 	 64.3198 	 1.011 	 53.373
0.1322362 	 1.7186873 	 75.3605 	 1.013 	 53.485
0.1476752 	 1.8365938 	 85.4354 	 1.014 	 53.596
0.1624370 	 1.9619938 	 96.1995 	 1.016 	 53.552
0.1765516 	 2.0920976 	 107.1315 	 1.019 	 53.545
0.1900898 	 2.2264101 	 117.1806 	 1.022 	 53.506
0.2030755 	 2.3658349 	 127.6576 	 1.023 	 53.496
0.2155329 	 2.5096012 	 138.1393 	 1.025 	 53.501
0.2275012 	 2.6573075 	 149.3824 	 1.027 	 53.473
0.2390166 	 2.8091580 	 159.9484 	 1.029 	 53.473
0.2500950 	 2.9662313 	 169.5662 	 1.031 	 53.457
0.2607744 	 3.1270947 	 180.1375 	 1.034 	 53.437
0.2710786 	 3.2917281 	 190.2453 	 1.035 	 53.406
0.2810110 	 3.4613410 	 199.3221 	 1.037 	 53.391
0.2906038 	 3.6350823 	 209.2722 	 1.038 	 53.400
0.2998741 	 3.8117011 	 218.6032 	 1.041 	 53.383
0.3088382 	 3.9949036 	 227.2780 	 1.042 	 53.378
0.3175208 	 4.1801254 	 237.2540 	 1.045 	 53.352
0.3259241 	 4.3707059 	 248.1281 	 1.047 	 53.343
0.3340646 	 4.5654276 	 257.7583 	 1.049 	 53.333
0.3419528 	 4.7628468 	 270.6870 	 1.051 	 53.341
0.3496060 	 4.9636385 	 282.0350 	 1.053 	 53.289
0.3570330 	 5.1707166 	 292.5686 	 1.054 	 53.296
0.3642470 	 5.3819509 	 302.1485 	 1.056 	 53.295
0.3712518 	 5.5924634 	 311.8111 	 1.058 	 53.258
0.3780591 	 5.8124354 	 320.8496 	 1.060 	 53.248
0.3846774 	 6.0324482 	 333.7395 	 1.062 	 53.216
0.3911201 	 6.2603379 	 343.6722 	 1.063 	 53.226
0.3973918 	 6.4877856 	 352.4625 	 1.066 	 53.205
0.4035018 	 6.7236202 	 363.8441 	 1.067 	 53.213
0.4094482 	 6.9619928 	 376.5359 	 1.069 	 53.177
0.4152433 	 7.2032361 	 389.1493 	 1.069 	 53.149
0.4208953 	 7.4503915 	 397.9462 	 1.071 	 53.162
0.4264056 	 7.7011580 	 408.6429 	 1.072 	 53.157
0.4317804 	 7.9508375 	 418.2708 	 1.073 	 53.109
0.4370258 	 8.2092174 	 429.3617 	 1.075 	 53.125
0.4421468 	 8.4674955 	 438.8766 	 1.076 	 53.087
0.4471486 	 8.7354830 	 451.4402 	 1.078 	 53.104
0.4520306 	 9.0016697 	 460.3929 	 1.080 	 53.072
0.4568068 	 9.2734315 	 472.3193 	 1.080 	 53.065
0.4614724 	 9.5497685 	 484.0010 	 1.082 	 53.059
0.4660338 	 9.8314303 	 496.3578 	 1.083 	 53.053
0.4704924 	 10.1130319 	 506.0006 	 1.084 	 53.032
0.4748581 	 10.3972803 	 518.3515 	 1.084 	 53.016
0.4791309 	 10.6915918 	 530.6104 	 1.085 	 52.999
0.4833146 	 10.9829034 	 540.7988 	 1.086 	 52.976
0.4874117 	 11.2851648 	 549.5389 	 1.086 	 52.984
0.4914204 	 11.5872206 	 562.7350 	 1.087 	 52.993
0.4953457 	 11.8888988 	 573.7100 	 1.087 	 52.957
0.4991934 	 12.2032922 	 587.5859 	 1.089 	 52.962
0.5029656 	 12.5157259 	 596.5818 	 1.090 	 52.940
0.5066608 	 12.8330849 	 605.1246 	 1.089 	 52.937
0.5102871 	 13.1539148 	 618.4531 	 1.090 	 52.916
0.5138423 	 13.4804434 	 636.2989 	 1.090 	 52.918
0.5173300 	 13.8073592 	 647.2941 	 1.090 	 52.902
0.5207483 	 14.1379796 	 658.9772 	 1.090 	 52.901
0.5241065 	 14.4716934 	 676.7113 	 1.090 	 52.893
0.5274030 	 14.8181352 	 692.5137 	 1.089 	 52.891
0.5306415 	 15.1596177 	 711.1560 	 1.089 	 52.859
0.5338141 	 15.5161752 	 729.2172 	 1.089 	 52.865
0.5369289 	 15.8581027 	 745.1934 	 1.089 	 52.844
0.5399901 	 16.2228103 	 771.4554 	 1.089 	 52.837
0.5429969 	 16.5859061 	 800.8441 	 1.089 	 52.847
0.5459480 	 16.9432185 	 844.3530 	 1.088 	 52.830
0.5488472 	 17.3168986 	 878.8574 	 1.088 	 52.819
0.5516992 	 17.6899319 	 928.5420 	 1.087 	 52.826
0.5545012 	 18.0547870 	 1002.8528 	 1.086 	 52.798
0.5572542 	 18.4357589 	 1123.1078 	 1.085 	 52.799
0.5599622 	 18.8195991 	 1309.5942 	 1.082 	 52.800
0.5626261 	 19.2171527 	 1593.3716 	 1.080 	 52.793
0.5652442 	 19.6158733 	 2073.2948 	 1.077 	 52.782
0.5678176 	 20.0257629 	 2810.4609 	 1.075 	 52.772
0.5703469 	 20.4496713 	 3952.5644 	 1.072 	 52.788
0.5728312 	 20.8795408 	 5501.8301 	 1.069 	 52.766
0.5752731 	 21.3491430 	 7837.8252 	 1.066 	 52.789
0.5776694 	 21.8247070 	 10583.0989 	 1.064 	 52.779
0.5800195 	 22.3218976 	 13938.8959 	 1.061 	 52.759
0.5823199 	 22.8635946 	 17740.6984 	 1.058 	 52.780
0.5845728 	 23.4186532 	 21590.4049 	 1.056 	 52.779
0.5867780 	 23.9769561 	 25610.9288 	 1.054 	 52.777
0.5889380 	 24.5806367 	 29523.3959 	 1.054 	 52.768
0.5910495 	 25.2117800 	 33257.9983 	 1.053 	 52.778
0.5931130 	 25.8691681 	 37109.8400 	 1.052 	 52.780
0.5951280 	 26.5390149 	 40771.6099 	 1.053 	 52.796
0.5970968 	 27.2408147 	 45435.1119 	 1.054 	 52.825
0.5990177 	 27.9678426 	 51656.8853 	 1.055 	 52.837
0.6008927 	 28.7222755 	 59003.0638 	 1.056 	 52.850
0.6027224 	 29.4998242 	 69287.8197 	 1.057 	 52.864
0.6045071 	 30.2963994 	 82674.1505 	 1.055 	 52.891
0.6062495 	 31.1531382 	 99576.5840 	 1.055 	 52.941
0.6079472 	 32.0253305 	 117799.3469 	 1.053 	 52.973
0.6096014 	 32.9379665 	 138721.7276 	 1.052 	 53.010
0.6112106 	 33.9026353 	 160093.5215 	 1.050 	 53.064
0.6127770 	 34.8649093 	 181788.2477 	 1.046 	 53.091
0.6143028 	 35.8852963 	 201697.4235 	 1.045 	 53.118
0.6157875 	 36.9527357 	 216248.6757 	 1.043 	 53.169
0.6172321 	 38.0289143 	 226202.1311 	 1.040 	 53.179
0.6186365 	 39.1825242 	 231000.9036 	 1.041 	 53.199
0.6200032 	 40.3374487 	 227307.3243 	 1.041 	 53.198
0.6213321 	 41.5249289 	 218957.7325 	 1.044 	 53.194
0.6226249 	 42.7463169 	 200867.5994 	 1.049 	 53.162
0.6238830 	 43.9742908 	 184530.3954 	 1.052 	 53.147
0.6251083 	 45.2025351 	 168439.1291 	 1.060 	 53.063
0.6263023 	 46.4398251 	 156442.9608 	 1.067 	 53.002
0.6274665 	 47.7144743 	 154508.9423 	 1.076 	 52.951
0.6286004 	 48.9802063 	 163707.0856 	 1.085 	 52.865
0.6297063 	 50.2866033 	 184129.3066 	 1.095 	 52.751
