N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002250 	 1.0008492 	 1.1026 	 0.985 	 7.112
0.0220588 	 1.1832662 	 12.0125 	 0.960 	 35.136
0.0428531 	 1.2259090 	 22.4741 	 0.998 	 47.963
0.0625840 	 1.3035600 	 33.2323 	 1.007 	 51.577
0.0812828 	 1.3961759 	 43.6100 	 1.008 	 52.660
0.0990780 	 1.4966821 	 54.0691 	 1.010 	 53.147
0.1160240 	 1.6041941 	 64.2154 	 1.011 	 53.335
0.1321987 	 1.7181574 	 74.8251 	 1.013 	 53.455
0.1476400 	 1.8362542 	 85.8947 	 1.014 	 53.591
0.1623999 	 1.9615597 	 96.2776 	 1.017 	 53.548
0.1765290 	 2.0920171 	 105.9891 	 1.019 	 53.552
0.1900578 	 2.2262171 	 116.3825 	 1.021 	 53.535
0.2030520 	 2.3653582 	 126.7548 	 1.022 	 53.495
0.2155111 	 2.5087644 	 136.2313 	 1.025 	 53.477
0.2274804 	 2.6572120 	 146.4741 	 1.027 	 53.471
0.2389830 	 2.8094069 	 157.5753 	 1.030 	 53.455
0.2500633 	 2.9656035 	 167.0173 	 1.031 	 53.454
0.2607456 	 3.1264264 	 176.9568 	 1.033 	 53.446
0.2710435 	 3.2909977 	 187.8089 	 1.035 	 53.419
0.2809751 	 3.4605585 	 197.4991 	 1.036 	 53.410
0.2905692 	 3.6343971 	 209.4723 	 1.038 	 53.401
0.2998408 	 3.8118217 	 219.3965 	 1.041 	 53.373
0.3088098 	 3.9936605 	 229.2202 	 1.042 	 53.374
0.3174859 	 4.1786450 	 240.2551 	 1.045 	 53.338
0.3258918 	 4.3695412 	 249.0957 	 1.046 	 53.349
0.3340331 	 4.5625864 	 259.9159 	 1.048 	 53.335
0.3419247 	 4.7616019 	 269.0966 	 1.050 	 53.323
0.3495759 	 4.9649775 	 280.0893 	 1.052 	 53.314
0.3569993 	 5.1693481 	 291.2926 	 1.054 	 53.262
0.3642125 	 5.3799591 	 301.2750 	 1.056 	 53.280
0.3712198 	 5.5931109 	 311.6446 	 1.057 	 53.264
0.3780265 	 5.8098259 	 322.5311 	 1.059 	 53.248
0.3846506 	 6.0333944 	 332.4170 	 1.062 	 53.247
0.3910928 	 6.2574766 	 344.0079 	 1.062 	 53.216
0.3973633 	 6.4897742 	 355.3453 	 1.065 	 53.213
0.4034674 	 6.7224378 	 366.7798 	 1.067 	 53.207
0.4094173 	 6.9610349 	 376.7740 	 1.069 	 53.172
0.4152174 	 7.1987001 	 388.4753 	 1.070 	 53.157
0.4208693 	 7.4466772 	 396.5672 	 1.072 	 53.155
0.4263799 	 7.6967664 	 406.5180 	 1.074 	 53.132
0.4317565 	 7.9516633 	 417.2460 	 1.075 	 53.144
0.4369997 	 8.2088739 	 425.6810 	 1.077 	 53.122
0.4421209 	 8.4675889 	 433.8390 	 1.078 	 53.115
0.4471261 	 8.7337324 	 440.3997 	 1.079 	 53.091
0.4520131 	 9.0049717 	 451.1234 	 1.080 	 53.093
0.4567862 	 9.2728895 	 460.2094 	 1.080 	 53.058
0.4614528 	 9.5490744 	 468.7887 	 1.082 	 53.058
0.4660124 	 9.8274299 	 480.7757 	 1.083 	 53.038
0.4704775 	 10.1118410 	 489.2062 	 1.084 	 53.033
0.4748430 	 10.4000004 	 498.8979 	 1.085 	 53.003
0.4791143 	 10.6909492 	 507.2655 	 1.086 	 53.007
0.4832946 	 10.9809845 	 517.0437 	 1.086 	 52.979
0.4873899 	 11.2809501 	 523.0869 	 1.088 	 52.987
0.4913989 	 11.5869441 	 534.7599 	 1.088 	 52.973
0.4953284 	 11.8887340 	 547.4496 	 1.088 	 52.967
0.4991762 	 12.2009025 	 558.1016 	 1.089 	 52.947
0.5029463 	 12.5140066 	 571.2857 	 1.090 	 52.933
0.5066422 	 12.8323746 	 579.5243 	 1.090 	 52.941
0.5102665 	 13.1525999 	 591.8601 	 1.089 	 52.933
0.5138224 	 13.4770373 	 600.7093 	 1.090 	 52.920
0.5173107 	 13.8060408 	 613.2370 	 1.089 	 52.900
0.5207302 	 14.1411624 	 626.5582 	 1.090 	 52.882
0.5240845 	 14.4780051 	 640.9808 	 1.089 	 52.894
0.5273748 	 14.8150680 	 654.9383 	 1.089 	 52.895
0.5306096 	 15.1617388 	 670.4053 	 1.089 	 52.872
0.5337826 	 15.5056704 	 683.0894 	 1.089 	 52.851
0.5369006 	 15.8590546 	 700.5331 	 1.088 	 52.846
0.5399597 	 16.2197020 	 718.4624 	 1.087 	 52.867
0.5429686 	 16.5792085 	 740.6097 	 1.087 	 52.851
0.5459221 	 16.9431492 	 767.4977 	 1.086 	 52.826
0.5488241 	 17.3092125 	 798.9099 	 1.085 	 52.814
0.5516754 	 17.6892532 	 853.4487 	 1.085 	 52.832
0.5544772 	 18.0592053 	 917.0719 	 1.084 	 52.816
0.5572292 	 18.4532346 	 1014.0414 	 1.084 	 52.821
0.5599363 	 18.8394709 	 1160.1876 	 1.082 	 52.797
0.5625969 	 19.2340381 	 1361.8698 	 1.083 	 52.782
