N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002261 	 1.0008543 	 1.1026 	 0.990 	 7.113
0.0220570 	 1.1831136 	 12.0031 	 0.960 	 35.147
0.0428701 	 1.2260671 	 22.5922 	 0.998 	 47.976
0.0625900 	 1.3035909 	 33.0993 	 1.006 	 51.552
0.0813042 	 1.3961485 	 43.3849 	 1.008 	 52.651
0.0991013 	 1.4968429 	 53.2872 	 1.010 	 53.135
0.1160493 	 1.6043053 	 63.5139 	 1.011 	 53.358
0.1322177 	 1.7184171 	 74.0403 	 1.014 	 53.477
0.1476487 	 1.8361442 	 83.6461 	 1.014 	 53.581
0.1624044 	 1.9619885 	 94.4564 	 1.017 	 53.576
0.1765376 	 2.0922472 	 104.7615 	 1.019 	 53.563
0.1900686 	 2.2266012 	 115.3048 	 1.021 	 53.528
0.2030454 	 2.3657168 	 126.1190 	 1.023 	 53.535
0.2155091 	 2.5091075 	 136.5088 	 1.025 	 53.489
0.2274793 	 2.6570516 	 145.9348 	 1.027 	 53.460
0.2389955 	 2.8092243 	 155.3301 	 1.030 	 53.455
0.2500748 	 2.9659599 	 165.8581 	 1.031 	 53.456
0.2607507 	 3.1267497 	 176.8820 	 1.033 	 53.436
0.2710490 	 3.2907245 	 188.2385 	 1.034 	 53.408
0.2809832 	 3.4609980 	 197.9590 	 1.036 	 53.410
0.2905730 	 3.6335930 	 207.9967 	 1.039 	 53.391
0.2998474 	 3.8124622 	 219.1147 	 1.040 	 53.387
0.3088129 	 3.9938572 	 228.8254 	 1.043 	 53.367
0.3174899 	 4.1792225 	 238.8855 	 1.045 	 53.351
0.3258906 	 4.3698451 	 248.1998 	 1.046 	 53.350
0.3340335 	 4.5623450 	 260.0117 	 1.048 	 53.335
0.3419248 	 4.7616669 	 268.6491 	 1.050 	 53.309
0.3495835 	 4.9633437 	 279.8927 	 1.052 	 53.306
0.3570097 	 5.1701304 	 290.3109 	 1.054 	 53.289
0.3642221 	 5.3797805 	 301.4379 	 1.056 	 53.272
0.3712337 	 5.5938894 	 311.5647 	 1.059 	 53.252
0.3780417 	 5.8120953 	 322.7257 	 1.061 	 53.263
0.3846648 	 6.0339542 	 333.3593 	 1.062 	 53.230
0.3911130 	 6.2592766 	 343.6653 	 1.063 	 53.230
0.3973882 	 6.4910139 	 357.1467 	 1.065 	 53.220
0.4034944 	 6.7255191 	 367.0367 	 1.066 	 53.190
0.4094422 	 6.9619218 	 377.7526 	 1.068 	 53.175
0.4152375 	 7.2024192 	 388.2167 	 1.070 	 53.161
0.4208864 	 7.4489664 	 399.4518 	 1.071 	 53.144
0.4263932 	 7.6982289 	 411.6994 	 1.073 	 53.146
0.4317683 	 7.9531944 	 422.9430 	 1.075 	 53.152
0.4370160 	 8.2123665 	 435.6390 	 1.076 	 53.131
0.4421361 	 8.4695238 	 446.2818 	 1.077 	 53.106
0.4471369 	 8.7325791 	 458.3808 	 1.079 	 53.089
