N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002251 	 1.0008502 	 1.1025 	 0.997 	 7.112
0.0220579 	 1.1832855 	 12.0255 	 0.961 	 35.141
0.0428673 	 1.2260022 	 22.5394 	 0.998 	 47.980
0.0625892 	 1.3034513 	 32.7905 	 1.006 	 51.555
0.0813015 	 1.3960764 	 42.9682 	 1.007 	 52.655
0.0990893 	 1.4966127 	 53.5358 	 1.009 	 53.139
0.1160436 	 1.6042363 	 64.4135 	 1.011 	 53.346
0.1321997 	 1.7181504 	 74.3235 	 1.014 	 53.467
0.1476427 	 1.8363464 	 84.6211 	 1.014 	 53.598
0.1623946 	 1.9619828 	 94.9382 	 1.017 	 53.580
0.1765114 	 2.0915896 	 105.4410 	 1.018 	 53.532
0.1900531 	 2.2262823 	 115.8087 	 1.021 	 53.518
0.2030353 	 2.3654422 	 126.2619 	 1.023 	 53.511
0.2154887 	 2.5090240 	 137.6362 	 1.024 	 53.507
0.2274589 	 2.6570646 	 147.2183 	 1.027 	 53.498
0.2389731 	 2.8089519 	 158.1432 	 1.030 	 53.452
0.2500563 	 2.9653852 	 170.2381 	 1.030 	 53.456
0.2607267 	 3.1258002 	 179.4055 	 1.033 	 53.427
0.2710239 	 3.2909939 	 189.1000 	 1.034 	 53.425
0.2809533 	 3.4601122 	 197.8412 	 1.037 	 53.399
0.2905573 	 3.6341770 	 208.0817 	 1.038 	 53.401
0.2998295 	 3.8117014 	 219.4326 	 1.040 	 53.378
0.3087981 	 3.9934725 	 231.2900 	 1.043 	 53.358
0.3174749 	 4.1786608 	 242.0048 	 1.044 	 53.358
0.3258705 	 4.3697531 	 253.1362 	 1.047 	 53.343
0.3340131 	 4.5628566 	 265.3120 	 1.048 	 53.326
0.3419063 	 4.7603859 	 274.0246 	 1.050 	 53.306
0.3495601 	 4.9642182 	 285.6623 	 1.052 	 53.317
0.3569908 	 5.1675986 	 296.1125 	 1.053 	 53.272
0.3642027 	 5.3789515 	 305.3434 	 1.056 	 53.273
0.3712131 	 5.5936553 	 316.0657 	 1.058 	 53.254
0.3780247 	 5.8106458 	 329.8291 	 1.060 	 53.232
0.3846502 	 6.0336887 	 340.4555 	 1.062 	 53.222
