N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002256 	 1.0008528 	 1.1026 	 0.997 	 7.112
0.0220606 	 1.1832340 	 11.9584 	 0.960 	 35.152
0.0428405 	 1.2258911 	 22.4620 	 0.999 	 47.961
0.0625607 	 1.3034352 	 32.9048 	 1.006 	 51.548
0.0812774 	 1.3959232 	 43.5344 	 1.008 	 52.640
0.0990788 	 1.4966916 	 53.8713 	 1.010 	 53.137
0.1160479 	 1.6042694 	 64.1994 	 1.011 	 53.343
0.1322275 	 1.7187242 	 74.7805 	 1.013 	 53.488
0.1476682 	 1.8362920 	 85.9939 	 1.014 	 53.578
0.1624279 	 1.9620886 	 96.7312 	 1.017 	 53.575
0.1765494 	 2.0916307 	 107.0164 	 1.020 	 53.524
0.1900932 	 2.2265619 	 117.9525 	 1.021 	 53.513
0.2030748 	 2.3659052 	 127.4401 	 1.023 	 53.516
0.2155319 	 2.5088984 	 136.9104 	 1.025 	 53.483
0.2275001 	 2.6571756 	 146.3203 	 1.027 	 53.470
0.2390108 	 2.8089488 	 156.8467 	 1.029 	 53.452
0.2500905 	 2.9659148 	 166.5764 	 1.030 	 53.444
0.2607630 	 3.1271122 	 178.4342 	 1.033 	 53.447
0.2710505 	 3.2915796 	 188.9615 	 1.035 	 53.434
0.2809920 	 3.4613607 	 200.0561 	 1.036 	 53.413
0.2905894 	 3.6347376 	 210.4972 	 1.038 	 53.409
0.2998619 	 3.8125651 	 220.6462 	 1.041 	 53.376
0.3088321 	 3.9938956 	 232.4014 	 1.042 	 53.377
0.3175083 	 4.1798947 	 241.4209 	 1.044 	 53.367
0.3259150 	 4.3708083 	 251.6673 	 1.047 	 53.347
0.3340541 	 4.5641482 	 261.7594 	 1.048 	 53.321
0.3419439 	 4.7609278 	 273.0943 	 1.051 	 53.310
0.3495954 	 4.9648182 	 281.6480 	 1.052 	 53.311
0.3570265 	 5.1707712 	 291.6130 	 1.054 	 53.306
0.3642459 	 5.3805522 	 298.1523 	 1.056 	 53.288
0.3712510 	 5.5939067 	 307.9923 	 1.058 	 53.268
0.3780598 	 5.8116402 	 316.8628 	 1.060 	 53.234
0.3846856 	 6.0331579 	 323.1292 	 1.061 	 53.231
0.3911292 	 6.2612543 	 333.3990 	 1.064 	 53.218
0.3973987 	 6.4911626 	 341.2728 	 1.065 	 53.218
0.4035048 	 6.7245191 	 350.1781 	 1.067 	 53.190
0.4094506 	 6.9635059 	 360.7496 	 1.069 	 53.189
0.4152470 	 7.2042393 	 371.0175 	 1.070 	 53.164
0.4208949 	 7.4446704 	 381.2549 	 1.071 	 53.130
0.4264029 	 7.6948415 	 392.8368 	 1.072 	 53.115
0.4317809 	 7.9515720 	 403.5097 	 1.075 	 53.123
0.4370226 	 8.2082224 	 412.3281 	 1.076 	 53.122
0.4421420 	 8.4709161 	 422.7031 	 1.077 	 53.118
0.4471423 	 8.7355273 	 436.2607 	 1.078 	 53.082
0.4520278 	 9.0021081 	 445.7818 	 1.079 	 53.068
0.4568040 	 9.2732806 	 454.0838 	 1.080 	 53.076
0.4614676 	 9.5526825 	 463.1991 	 1.082 	 53.055
0.4660294 	 9.8272371 	 471.3497 	 1.082 	 53.043
0.4704901 	 10.1100896 	 481.5477 	 1.083 	 53.024
0.4748591 	 10.3984555 	 495.9196 	 1.084 	 53.010
0.4791339 	 10.6938792 	 508.2198 	 1.084 	 53.018
0.4833147 	 10.9848561 	 518.4061 	 1.085 	 53.003
0.4874121 	 11.2874435 	 531.2434 	 1.087 	 52.986
0.4914234 	 11.5893173 	 540.6116 	 1.088 	 52.968
0.4953508 	 11.8934921 	 548.7420 	 1.088 	 52.960
0.4992033 	 12.2057217 	 559.5002 	 1.088 	 52.982
0.5029729 	 12.5166012 	 570.7781 	 1.089 	 52.948
0.5066705 	 12.8400053 	 578.0804 	 1.090 	 52.943
0.5102941 	 13.1541543 	 592.3897 	 1.090 	 52.905
0.5138480 	 13.4775003 	 605.6681 	 1.090 	 52.927
0.5173351 	 13.8120871 	 621.3194 	 1.091 	 52.896
0.5207545 	 14.1417730 	 629.1581 	 1.092 	 52.890
0.5241096 	 14.4777037 	 643.3345 	 1.092 	 52.886
0.5274063 	 14.8251889 	 655.9160 	 1.092 	 52.872
0.5306373 	 15.1621249 	 667.3942 	 1.092 	 52.858
0.5338129 	 15.5168224 	 684.7536 	 1.091 	 52.857
0.5369279 	 15.8758836 	 700.4012 	 1.092 	 52.872
0.5399871 	 16.2289098 	 717.8075 	 1.091 	 52.861
0.5429921 	 16.5880992 	 741.3883 	 1.092 	 52.823
0.5459427 	 16.9465264 	 774.2702 	 1.090 	 52.831
0.5488449 	 17.3156153 	 814.5013 	 1.090 	 52.837
0.5516953 	 17.6833256 	 863.2595 	 1.090 	 52.796
0.5544982 	 18.0718135 	 926.7280 	 1.088 	 52.827
0.5572526 	 18.4478772 	 1024.0345 	 1.088 	 52.795
0.5599578 	 18.8286728 	 1155.2000 	 1.087 	 52.798
0.5626194 	 19.2302877 	 1363.9172 	 1.086 	 52.815
0.5652345 	 19.6196744 	 1675.7958 	 1.084 	 52.784
0.5678075 	 20.0308866 	 2141.4728 	 1.083 	 52.790
0.5703381 	 20.4347270 	 2817.3715 	 1.082 	 52.757
