N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002272 	 1.0008635 	 1.1027 	 0.999 	 7.114
0.0220713 	 1.1832563 	 12.0267 	 0.961 	 35.145
0.0428755 	 1.2259921 	 22.5599 	 0.998 	 47.986
0.0626009 	 1.3036600 	 33.1606 	 1.006 	 51.555
0.0813264 	 1.3963261 	 43.6419 	 1.008 	 52.644
0.0991181 	 1.4968632 	 54.1614 	 1.010 	 53.140
0.1160776 	 1.6043966 	 65.1213 	 1.011 	 53.338
0.1322489 	 1.7184470 	 75.5192 	 1.013 	 53.452
0.1476883 	 1.8363222 	 85.7524 	 1.015 	 53.576
0.1624441 	 1.9622014 	 96.0005 	 1.017 	 53.586
0.1765592 	 2.0922468 	 106.2021 	 1.019 	 53.547
0.1900881 	 2.2266408 	 117.5360 	 1.021 	 53.527
0.2030650 	 2.3657147 	 128.1142 	 1.023 	 53.514
0.2155134 	 2.5093513 	 138.4110 	 1.026 	 53.499
0.2274825 	 2.6574403 	 149.2840 	 1.027 	 53.487
0.2389927 	 2.8089571 	 161.7344 	 1.029 	 53.447
0.2500711 	 2.9658943 	 171.0209 	 1.031 	 53.456
0.2607418 	 3.1262017 	 180.9678 	 1.033 	 53.448
0.2710476 	 3.2921571 	 190.0998 	 1.034 	 53.428
0.2809876 	 3.4613123 	 200.5687 	 1.037 	 53.414
0.2905837 	 3.6339142 	 209.7960 	 1.039 	 53.392
0.2998633 	 3.8128525 	 219.4904 	 1.040 	 53.377
0.3088328 	 3.9930292 	 230.2407 	 1.043 	 53.366
0.3175010 	 4.1800920 	 240.2131 	 1.045 	 53.368
0.3259007 	 4.3688903 	 249.2776 	 1.046 	 53.349
0.3340437 	 4.5643860 	 258.6977 	 1.048 	 53.322
0.3419380 	 4.7616313 	 269.6336 	 1.050 	 53.325
0.3495933 	 4.9651243 	 279.1896 	 1.053 	 53.303
0.3570235 	 5.1704259 	 289.5701 	 1.055 	 53.284
0.3642362 	 5.3805819 	 299.4270 	 1.056 	 53.276
0.3712441 	 5.5960689 	 307.3060 	 1.058 	 53.275
0.3780568 	 5.8112355 	 315.4247 	 1.060 	 53.234
0.3846783 	 6.0336694 	 324.6635 	 1.062 	 53.253
0.3911206 	 6.2586727 	 334.8630 	 1.063 	 53.203
0.3973900 	 6.4892583 	 347.6529 	 1.065 	 53.196
0.4034950 	 6.7236804 	 358.5078 	 1.066 	 53.174
0.4094416 	 6.9619473 	 369.8888 	 1.069 	 53.184
0.4152389 	 7.2043742 	 378.9883 	 1.070 	 53.173
0.4208906 	 7.4494311 	 388.5386 	 1.071 	 53.142
0.4264032 	 7.6958096 	 396.6124 	 1.073 	 53.115
0.4317821 	 7.9515670 	 408.0959 	 1.074 	 53.128
0.4370271 	 8.2078779 	 420.1226 	 1.076 	 53.110
0.4421519 	 8.4729158 	 431.3809 	 1.077 	 53.104
0.4471547 	 8.7361420 	 440.2993 	 1.078 	 53.077
0.4520398 	 9.0003432 	 449.0754 	 1.079 	 53.061
0.4568151 	 9.2742530 	 458.5593 	 1.079 	 53.078
0.4614848 	 9.5485594 	 465.2790 	 1.081 	 53.040
