N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002270 	 1.0008565 	 1.1027 	 0.999 	 7.113
0.0220521 	 1.1832317 	 12.0044 	 0.960 	 35.137
0.0428539 	 1.2259602 	 22.6081 	 0.998 	 47.952
0.0625723 	 1.3034673 	 32.9758 	 1.006 	 51.560
0.0812852 	 1.3960336 	 43.6507 	 1.008 	 52.639
0.0990837 	 1.4967598 	 54.0478 	 1.010 	 53.149
0.1160413 	 1.6043154 	 64.5637 	 1.012 	 53.344
0.1322071 	 1.7184878 	 75.1338 	 1.013 	 53.477
0.1476461 	 1.8362279 	 85.4656 	 1.014 	 53.585
0.1623914 	 1.9617992 	 96.2462 	 1.017 	 53.576
0.1765161 	 2.0922521 	 107.2550 	 1.019 	 53.573
0.1900507 	 2.2264486 	 117.1092 	 1.021 	 53.543
0.2030213 	 2.3655676 	 128.0155 	 1.023 	 53.516
0.2154786 	 2.5081437 	 138.8215 	 1.025 	 53.472
0.2274562 	 2.6565481 	 149.7089 	 1.027 	 53.462
0.2389655 	 2.8087849 	 159.5676 	 1.029 	 53.469
0.2500498 	 2.9652794 	 170.4276 	 1.030 	 53.453
0.2607260 	 3.1258450 	 180.9088 	 1.033 	 53.425
0.2710327 	 3.2914321 	 191.9087 	 1.035 	 53.415
0.2809788 	 3.4610441 	 201.8273 	 1.037 	 53.404
0.2905757 	 3.6333695 	 213.1593 	 1.039 	 53.395
0.2998504 	 3.8118873 	 220.6471 	 1.041 	 53.383
0.3088172 	 3.9945268 	 231.3090 	 1.042 	 53.370
0.3174963 	 4.1792396 	 240.6778 	 1.045 	 53.352
0.3258945 	 4.3703499 	 252.5930 	 1.046 	 53.340
0.3340393 	 4.5642440 	 263.4592 	 1.048 	 53.348
0.3419295 	 4.7611854 	 274.1295 	 1.049 	 53.316
0.3495859 	 4.9636175 	 285.5058 	 1.052 	 53.297
0.3570160 	 5.1690791 	 298.6093 	 1.054 	 53.271
0.3642315 	 5.3793926 	 309.1905 	 1.056 	 53.258
0.3712330 	 5.5933303 	 320.7036 	 1.059 	 53.260
0.3780448 	 5.8115810 	 330.6088 	 1.060 	 53.231
0.3846686 	 6.0326140 	 340.1073 	 1.062 	 53.221
0.3911064 	 6.2584726 	 350.6865 	 1.064 	 53.213
0.3973768 	 6.4893603 	 360.2157 	 1.065 	 53.206
0.4034836 	 6.7213607 	 368.9731 	 1.067 	 53.176
0.4094341 	 6.9617382 	 380.7697 	 1.068 	 53.181
0.4152309 	 7.2039909 	 391.6683 	 1.070 	 53.152
0.4208814 	 7.4482786 	 404.1810 	 1.072 	 53.156
0.4263900 	 7.6953021 	 417.9552 	 1.073 	 53.132
0.4317632 	 7.9499478 	 426.0314 	 1.074 	 53.114
0.4370131 	 8.2088958 	 440.9100 	 1.076 	 53.128
0.4421325 	 8.4687127 	 451.2629 	 1.077 	 53.094
0.4471322 	 8.7354416 	 457.2232 	 1.079 	 53.086
0.4520169 	 8.9989417 	 468.7713 	 1.080 	 53.051
0.4567941 	 9.2764857 	 480.9709 	 1.081 	 53.090
0.4614626 	 9.5511462 	 491.1294 	 1.082 	 53.053
0.4660253 	 9.8302883 	 498.3511 	 1.082 	 53.059
0.4704847 	 10.1138388 	 514.4215 	 1.084 	 53.030
0.4748514 	 10.4018741 	 525.1941 	 1.085 	 53.021
0.4791217 	 10.6923661 	 538.8125 	 1.086 	 53.010
0.4833044 	 10.9830964 	 546.9374 	 1.086 	 53.004
0.4873991 	 11.2862160 	 560.1472 	 1.087 	 52.986
0.4914102 	 11.5894972 	 569.3934 	 1.087 	 52.985
0.4953370 	 11.8889324 	 579.1880 	 1.088 	 52.980
0.4991874 	 12.2021076 	 592.8327 	 1.090 	 52.956
0.5029597 	 12.5162371 	 598.3587 	 1.090 	 52.940
0.5066580 	 12.8336687 	 609.5470 	 1.089 	 52.930
0.5102826 	 13.1547274 	 623.7921 	 1.089 	 52.924
0.5138370 	 13.4765203 	 635.9780 	 1.090 	 52.901
0.5173237 	 13.8115190 	 642.5971 	 1.089 	 52.906
0.5207418 	 14.1396246 	 654.6341 	 1.089 	 52.897
0.5240991 	 14.4780024 	 663.4997 	 1.088 	 52.901
0.5273947 	 14.8171795 	 678.5825 	 1.090 	 52.899
0.5306278 	 15.1547642 	 692.5059 	 1.090 	 52.857
0.5338019 	 15.5055580 	 706.6859 	 1.090 	 52.863
0.5369206 	 15.8530433 	 725.9173 	 1.090 	 52.850
0.5399835 	 16.2145633 	 753.1098 	 1.089 	 52.837
0.5429915 	 16.5829931 	 774.8962 	 1.089 	 52.840
0.5459456 	 16.9439292 	 802.2736 	 1.089 	 52.817
0.5488478 	 17.3193782 	 837.8286 	 1.088 	 52.816
0.5516984 	 17.6908538 	 888.9224 	 1.087 	 52.827
0.5544994 	 18.0682202 	 957.6356 	 1.086 	 52.795
0.5572527 	 18.4574151 	 1059.3216 	 1.085 	 52.796
0.5599589 	 18.8387748 	 1187.0802 	 1.085 	 52.799
