N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002246 	 1.0008481 	 1.1026 	 0.985 	 7.112
0.0220615 	 1.1831575 	 12.0399 	 0.961 	 35.151
0.0428463 	 1.2259923 	 22.5738 	 0.998 	 47.982
0.0625642 	 1.3035465 	 33.0737 	 1.005 	 51.572
0.0812804 	 1.3960903 	 43.4348 	 1.008 	 52.664
0.0990911 	 1.4967197 	 54.2244 	 1.009 	 53.119
0.1160524 	 1.6043775 	 65.3955 	 1.012 	 53.366
0.1322253 	 1.7182459 	 75.7831 	 1.013 	 53.457
0.1476557 	 1.8364251 	 86.3796 	 1.014 	 53.606
0.1624160 	 1.9616634 	 96.5661 	 1.017 	 53.567
0.1765483 	 2.0919507 	 107.0703 	 1.019 	 53.542
0.1900844 	 2.2264913 	 117.1492 	 1.021 	 53.519
0.2030557 	 2.3657030 	 127.9699 	 1.023 	 53.521
0.2155090 	 2.5089797 	 139.0258 	 1.025 	 53.485
0.2274757 	 2.6569888 	 148.9747 	 1.027 	 53.496
0.2389871 	 2.8096059 	 161.0453 	 1.029 	 53.487
0.2500707 	 2.9654603 	 171.4469 	 1.031 	 53.451
0.2607531 	 3.1264426 	 181.9733 	 1.032 	 53.422
0.2710496 	 3.2917041 	 191.3567 	 1.034 	 53.418
0.2809851 	 3.4602899 	 201.1367 	 1.037 	 53.398
0.2905808 	 3.6338530 	 211.4353 	 1.039 	 53.385
0.2998575 	 3.8121559 	 221.8681 	 1.041 	 53.373
0.3088198 	 3.9940751 	 233.4974 	 1.042 	 53.365
0.3174909 	 4.1808130 	 243.1968 	 1.045 	 53.373
0.3258904 	 4.3699978 	 255.5877 	 1.047 	 53.343
0.3340315 	 4.5645187 	 264.7412 	 1.048 	 53.352
0.3419210 	 4.7618578 	 276.1989 	 1.050 	 53.323
0.3495773 	 4.9641561 	 284.3190 	 1.052 	 53.311
0.3570027 	 5.1702595 	 295.9719 	 1.055 	 53.295
0.3642198 	 5.3794290 	 307.1758 	 1.056 	 53.264
0.3712250 	 5.5959818 	 317.7116 	 1.058 	 53.264
0.3780362 	 5.8112666 	 325.4415 	 1.059 	 53.249
0.3846530 	 6.0328359 	 336.5243 	 1.062 	 53.228
0.3910962 	 6.2605281 	 347.3261 	 1.063 	 53.240
0.3973705 	 6.4895256 	 355.9367 	 1.064 	 53.215
0.4034808 	 6.7221098 	 366.3861 	 1.066 	 53.181
0.4094268 	 6.9605754 	 376.8170 	 1.068 	 53.194
0.4152228 	 7.1994477 	 388.4328 	 1.070 	 53.151
