N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002260 	 1.0008527 	 1.1026 	 0.997 	 7.113
0.0220765 	 1.1831070 	 12.0348 	 0.960 	 35.160
0.0428755 	 1.2261160 	 22.6079 	 0.998 	 47.986
0.0626010 	 1.3035756 	 32.8838 	 1.006 	 51.546
0.0813044 	 1.3962195 	 43.2882 	 1.008 	 52.651
0.0991014 	 1.4967372 	 53.8152 	 1.009 	 53.136
0.1160584 	 1.6044203 	 63.9447 	 1.011 	 53.363
0.1322198 	 1.7182408 	 74.4917 	 1.013 	 53.470
0.1476468 	 1.8363754 	 84.9377 	 1.014 	 53.601
0.1624145 	 1.9619197 	 95.5627 	 1.016 	 53.569
0.1765338 	 2.0917494 	 106.3294 	 1.018 	 53.538
0.1900654 	 2.2264730 	 116.5385 	 1.021 	 53.536
0.2030507 	 2.3657029 	 126.6240 	 1.023 	 53.516
0.2155125 	 2.5096124 	 138.0973 	 1.026 	 53.507
0.2274835 	 2.6568330 	 148.3328 	 1.027 	 53.473
0.2389979 	 2.8090176 	 158.8530 	 1.029 	 53.453
0.2500885 	 2.9656908 	 168.8542 	 1.031 	 53.439
0.2607584 	 3.1266550 	 179.1923 	 1.033 	 53.423
0.2710523 	 3.2929265 	 188.9030 	 1.034 	 53.447
0.2809861 	 3.4616230 	 200.7338 	 1.036 	 53.419
0.2905750 	 3.6342601 	 211.6798 	 1.038 	 53.398
0.2998531 	 3.8105136 	 222.8340 	 1.040 	 53.364
0.3088142 	 3.9938491 	 234.0200 	 1.043 	 53.350
0.3174882 	 4.1792848 	 242.5960 	 1.044 	 53.353
0.3258899 	 4.3696864 	 251.5700 	 1.046 	 53.363
0.3340316 	 4.5636715 	 261.9720 	 1.049 	 53.333
0.3419230 	 4.7610912 	 271.6243 	 1.050 	 53.313
0.3495750 	 4.9634483 	 280.3203 	 1.052 	 53.312
0.3570009 	 5.1691685 	 290.4085 	 1.054 	 53.295
0.3642104 	 5.3798212 	 301.6954 	 1.057 	 53.275
0.3712214 	 5.5919994 	 311.2493 	 1.059 	 53.260
0.3780304 	 5.8125034 	 322.4916 	 1.060 	 53.254
0.3846592 	 6.0331188 	 332.5025 	 1.062 	 53.231
0.3911089 	 6.2584960 	 341.1712 	 1.063 	 53.226
0.3973821 	 6.4922830 	 349.7348 	 1.066 	 53.226
0.4034900 	 6.7235126 	 358.1065 	 1.067 	 53.198
0.4094372 	 6.9593165 	 368.6796 	 1.068 	 53.166
0.4152332 	 7.2024049 	 377.3566 	 1.069 	 53.154
0.4208862 	 7.4491680 	 384.5952 	 1.071 	 53.172
