N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002257 	 1.0008538 	 1.1027 	 0.993 	 7.113
0.0220522 	 1.1832807 	 12.0469 	 0.960 	 35.109
0.0428416 	 1.2260119 	 22.5012 	 0.997 	 47.966
0.0625655 	 1.3034686 	 32.9895 	 1.006 	 51.564
0.0812898 	 1.3960348 	 43.3472 	 1.008 	 52.628
0.0990712 	 1.4965821 	 53.7248 	 1.009 	 53.142
0.1160318 	 1.6040688 	 63.7705 	 1.011 	 53.356
0.1322100 	 1.7182866 	 74.1993 	 1.013 	 53.485
0.1476543 	 1.8362535 	 84.4478 	 1.014 	 53.578
0.1624050 	 1.9619153 	 94.5750 	 1.016 	 53.567
0.1765308 	 2.0918697 	 105.2439 	 1.019 	 53.553
0.1900492 	 2.2262098 	 116.4212 	 1.021 	 53.543
0.2030284 	 2.3654390 	 127.1868 	 1.023 	 53.541
0.2154861 	 2.5087169 	 137.4161 	 1.025 	 53.488
0.2274599 	 2.6570119 	 148.8533 	 1.027 	 53.490
0.2389750 	 2.8091407 	 158.7698 	 1.029 	 53.442
0.2500453 	 2.9654778 	 169.2367 	 1.030 	 53.439
0.2607266 	 3.1261835 	 177.9297 	 1.033 	 53.423
0.2710262 	 3.2904562 	 187.8166 	 1.034 	 53.411
0.2809597 	 3.4609566 	 197.6650 	 1.037 	 53.423
0.2905523 	 3.6338838 	 208.6192 	 1.039 	 53.399
0.2998231 	 3.8111538 	 217.7356 	 1.041 	 53.386
0.3087888 	 3.9934635 	 227.1860 	 1.042 	 53.376
0.3174667 	 4.1782929 	 238.2809 	 1.044 	 53.360
0.3258683 	 4.3679180 	 250.6939 	 1.047 	 53.331
0.3340070 	 4.5632096 	 262.0582 	 1.048 	 53.337
0.3418999 	 4.7587308 	 273.6070 	 1.050 	 53.294
0.3495558 	 4.9639486 	 284.4142 	 1.053 	 53.306
0.3569870 	 5.1697651 	 293.8422 	 1.054 	 53.306
0.3642015 	 5.3783877 	 303.3195 	 1.056 	 53.274
0.3712115 	 5.5933252 	 314.5384 	 1.058 	 53.265
0.3780303 	 5.8109690 	 323.7249 	 1.060 	 53.244
0.3846589 	 6.0330595 	 332.6420 	 1.061 	 53.229
0.3910971 	 6.2586772 	 341.5538 	 1.063 	 53.212
0.3973673 	 6.4891821 	 354.0911 	 1.065 	 53.202
0.4034738 	 6.7232791 	 364.2784 	 1.066 	 53.183
0.4094225 	 6.9629526 	 374.5038 	 1.069 	 53.184
0.4152184 	 7.2007597 	 386.7531 	 1.070 	 53.155
0.4208665 	 7.4480680 	 396.1635 	 1.072 	 53.149
0.4263776 	 7.6955080 	 410.7845 	 1.073 	 53.120
0.4317556 	 7.9491466 	 422.8568 	 1.074 	 53.115
0.4370027 	 8.2059765 	 435.1955 	 1.075 	 53.088
0.4421264 	 8.4672099 	 447.3523 	 1.077 	 53.095
0.4471278 	 8.7300283 	 457.9192 	 1.078 	 53.077
0.4520151 	 9.0039030 	 471.0806 	 1.078 	 53.089
0.4567904 	 9.2746267 	 481.6133 	 1.080 	 53.059
0.4614574 	 9.5525199 	 492.8021 	 1.081 	 53.058
0.4660223 	 9.8278347 	 500.9004 	 1.082 	 53.035
0.4704841 	 10.1151712 	 511.1896 	 1.082 	 53.041
0.4748525 	 10.3975804 	 522.1778 	 1.084 	 53.011
0.4791245 	 10.6913029 	 533.4379 	 1.085 	 53.001
0.4833073 	 10.9869621 	 544.8397 	 1.086 	 52.992
0.4874019 	 11.2837835 	 549.7328 	 1.086 	 52.982
0.4914144 	 11.5810345 	 562.0895 	 1.086 	 52.957
0.4953409 	 11.8907086 	 572.3185 	 1.088 	 52.962
0.4991918 	 12.1980334 	 583.0923 	 1.087 	 52.951
0.5029652 	 12.5188062 	 595.7594 	 1.089 	 52.967
0.5066623 	 12.8359032 	 605.6668 	 1.089 	 52.946
0.5102883 	 13.1506868 	 617.4359 	 1.089 	 52.923
0.5138434 	 13.4767039 	 629.2781 	 1.090 	 52.899
0.5173297 	 13.8064163 	 643.7778 	 1.089 	 52.905
0.5207488 	 14.1423302 	 656.2097 	 1.091 	 52.883
0.5241049 	 14.4795742 	 666.8135 	 1.091 	 52.898
0.5273977 	 14.8219204 	 679.0325 	 1.090 	 52.872
0.5306295 	 15.1727081 	 692.3096 	 1.090 	 52.883
0.5338039 	 15.5166869 	 704.9394 	 1.090 	 52.872
0.5369187 	 15.8682534 	 724.5260 	 1.091 	 52.853
0.5399785 	 16.2271853 	 738.1712 	 1.090 	 52.855
0.5429825 	 16.5895372 	 762.3083 	 1.090 	 52.829
0.5459318 	 16.9466543 	 795.1423 	 1.089 	 52.823
0.5488333 	 17.3139171 	 845.7995 	 1.089 	 52.839
0.5516837 	 17.6802239 	 911.2492 	 1.088 	 52.828
0.5544864 	 18.0511940 	 1022.1108 	 1.087 	 52.817
0.5572459 	 18.4239945 	 1223.8822 	 1.086 	 52.805
0.5599583 	 18.8025407 	 1623.9552 	 1.087 	 52.826
0.5626261 	 19.1758889 	 2378.9509 	 1.088 	 52.791
0.5652517 	 19.5483759 	 3783.3257 	 1.088 	 52.776
0.5678355 	 19.9389449 	 6507.2395 	 1.091 	 52.786
0.5703792 	 20.3326993 	 11215.1721 	 1.095 	 52.782
0.5728793 	 20.7379979 	 18850.7705 	 1.100 	 52.763
0.5753407 	 21.1708639 	 30314.6036 	 1.107 	 52.795
0.5777577 	 21.6245298 	 45038.1429 	 1.115 	 52.784
0.5801306 	 22.1115802 	 63002.3727 	 1.124 	 52.789
0.5824573 	 22.6447003 	 81993.5746 	 1.133 	 52.793
