N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002262 	 1.0008570 	 1.1027 	 0.999 	 7.113
0.0220725 	 1.1832464 	 11.9848 	 0.961 	 35.150
0.0428749 	 1.2260037 	 22.3275 	 0.998 	 47.970
0.0626097 	 1.3035831 	 33.0431 	 1.006 	 51.546
0.0813102 	 1.3960582 	 43.8414 	 1.008 	 52.634
0.0991026 	 1.4969167 	 54.3898 	 1.010 	 53.142
0.1160508 	 1.6044511 	 64.8792 	 1.011 	 53.355
0.1322357 	 1.7185698 	 75.3558 	 1.013 	 53.466
0.1476717 	 1.8363293 	 85.5418 	 1.014 	 53.587
0.1624293 	 1.9616621 	 96.2923 	 1.017 	 53.549
0.1765438 	 2.0918461 	 107.3184 	 1.019 	 53.552
0.1900744 	 2.2261176 	 118.4236 	 1.021 	 53.519
0.2030524 	 2.3658492 	 127.7441 	 1.023 	 53.525
0.2155053 	 2.5089757 	 137.7395 	 1.026 	 53.497
0.2274830 	 2.6572794 	 148.4537 	 1.027 	 53.490
0.2390052 	 2.8089649 	 159.0060 	 1.030 	 53.457
0.2500944 	 2.9663554 	 169.0510 	 1.031 	 53.470
0.2607734 	 3.1272246 	 179.7918 	 1.034 	 53.434
0.2710753 	 3.2920472 	 189.3728 	 1.035 	 53.413
0.2810097 	 3.4607035 	 201.3681 	 1.037 	 53.389
0.2905954 	 3.6338659 	 210.8890 	 1.039 	 53.407
0.2998663 	 3.8118993 	 220.2174 	 1.040 	 53.373
0.3088353 	 3.9938361 	 230.0840 	 1.043 	 53.389
0.3175080 	 4.1804312 	 240.0707 	 1.044 	 53.357
0.3259068 	 4.3690742 	 252.1049 	 1.046 	 53.345
0.3340474 	 4.5636313 	 261.4922 	 1.048 	 53.338
0.3419379 	 4.7615073 	 271.9788 	 1.050 	 53.302
0.3495985 	 4.9636674 	 283.1422 	 1.052 	 53.309
0.3570221 	 5.1708195 	 292.1554 	 1.054 	 53.292
0.3642346 	 5.3811077 	 303.8797 	 1.056 	 53.290
0.3712445 	 5.5925859 	 314.1059 	 1.057 	 53.242
0.3780516 	 5.8125818 	 322.6212 	 1.059 	 53.248
0.3846765 	 6.0347116 	 334.8816 	 1.062 	 53.225
0.3911239 	 6.2604280 	 344.4190 	 1.063 	 53.210
0.3973968 	 6.4903030 	 353.4727 	 1.065 	 53.193
0.4034998 	 6.7230336 	 364.8746 	 1.068 	 53.191
0.4094481 	 6.9606099 	 373.4868 	 1.069 	 53.175
0.4152448 	 7.2033161 	 386.6358 	 1.070 	 53.165
0.4208943 	 7.4503858 	 398.8224 	 1.071 	 53.156
0.4264018 	 7.6989309 	 411.1638 	 1.073 	 53.160
0.4317727 	 7.9530236 	 419.6197 	 1.074 	 53.128
0.4370222 	 8.2108648 	 428.4571 	 1.076 	 53.106
0.4421436 	 8.4714461 	 437.5913 	 1.078 	 53.106
0.4471431 	 8.7332851 	 444.1097 	 1.078 	 53.078
0.4520275 	 9.0008776 	 455.3729 	 1.079 	 53.054
0.4568020 	 9.2750941 	 464.2144 	 1.080 	 53.053
0.4614680 	 9.5507297 	 474.9933 	 1.081 	 53.044
0.4660283 	 9.8285317 	 485.5728 	 1.083 	 53.025
0.4704917 	 10.1134102 	 495.3629 	 1.083 	 53.032
0.4748581 	 10.4012307 	 510.6145 	 1.085 	 53.024
0.4791327 	 10.6922092 	 520.4548 	 1.085 	 53.027
0.4833143 	 10.9851824 	 532.6236 	 1.087 	 52.987
0.4874101 	 11.2835986 	 546.9304 	 1.088 	 52.971
0.4914226 	 11.5852053 	 558.4172 	 1.088 	 52.973
0.4953504 	 11.8910579 	 570.3281 	 1.090 	 52.961
0.4992020 	 12.2035943 	 581.0250 	 1.090 	 52.963
0.5029698 	 12.5159613 	 590.6653 	 1.092 	 52.943
0.5066661 	 12.8353374 	 602.4367 	 1.092 	 52.945
0.5102903 	 13.1541926 	 618.8377 	 1.093 	 52.922
0.5138463 	 13.4777223 	 631.9566 	 1.093 	 52.916
0.5173322 	 13.8065805 	 639.1914 	 1.093 	 52.900
0.5207514 	 14.1477144 	 655.2743 	 1.093 	 52.921
0.5241078 	 14.4794734 	 668.8571 	 1.092 	 52.890
0.5274004 	 14.8212475 	 679.3418 	 1.092 	 52.864
0.5306312 	 15.1702880 	 691.8798 	 1.092 	 52.888
0.5338022 	 15.5134855 	 710.5792 	 1.092 	 52.864
0.5369174 	 15.8596614 	 729.5295 	 1.092 	 52.840
0.5399787 	 16.2198412 	 752.4031 	 1.091 	 52.855
0.5429798 	 16.5783570 	 780.3761 	 1.091 	 52.817
0.5459308 	 16.9463415 	 811.1948 	 1.090 	 52.842
0.5488299 	 17.3118757 	 852.9566 	 1.089 	 52.818
0.5516810 	 17.6933699 	 906.6691 	 1.087 	 52.837
0.5544840 	 18.0649292 	 1001.6951 	 1.087 	 52.811
0.5572382 	 18.4399154 	 1156.7091 	 1.085 	 52.787
0.5599480 	 18.8210331 	 1416.8567 	 1.084 	 52.784
0.5626101 	 19.2225888 	 1910.0293 	 1.083 	 52.824
0.5652312 	 19.6128115 	 2751.2581 	 1.082 	 52.806
0.5678065 	 19.9941714 	 4242.2993 	 1.081 	 52.813
0.5703401 	 20.3986729 	 6450.1223 	 1.081 	 52.787
0.5728318 	 20.8069947 	 9737.5987 	 1.080 	 52.797
0.5752830 	 21.2401388 	 14179.2494 	 1.081 	 52.797
0.5776901 	 21.6852996 	 20297.9685 	 1.080 	 52.789
0.5800527 	 22.1710590 	 26801.4095 	 1.081 	 52.818
0.5823709 	 22.6774322 	 34752.2542 	 1.083 	 52.785
0.5846431 	 23.2074124 	 42704.7275 	 1.082 	 52.787
0.5868697 	 23.7807556 	 50412.8643 	 1.083 	 52.782
0.5890472 	 24.3898909 	 57148.2654 	 1.083 	 52.766
0.5911758 	 25.0241718 	 63278.3042 	 1.084 	 52.727
0.5932545 	 25.7036501 	 69756.2814 	 1.083 	 52.729
0.5952820 	 26.4090057 	 75241.3870 	 1.083 	 52.756
0.5972604 	 27.1486165 	 80693.2968 	 1.082 	 52.707
0.5991875 	 27.9155392 	 85673.5970 	 1.081 	 52.673
0.6010661 	 28.7205117 	 91652.8347 	 1.079 	 52.627
0.6028950 	 29.5731022 	 98677.4362 	 1.077 	 52.602
0.6046760 	 30.4431410 	 106291.9348 	 1.076 	 52.569
0.6064076 	 31.3505943 	 114790.9651 	 1.074 	 52.547
0.6080927 	 32.2965956 	 123412.9119 	 1.071 	 52.526
0.6097306 	 33.2696012 	 131743.8264 	 1.068 	 52.471
0.6113230 	 34.2884798 	 140672.0070 	 1.065 	 52.442
0.6128718 	 35.3384022 	 148020.1922 	 1.060 	 52.433
0.6143776 	 36.3963414 	 155001.6037 	 1.056 	 52.422
0.6158412 	 37.4603759 	 155725.5964 	 1.051 	 52.376
0.6172646 	 38.5425096 	 154516.9907 	 1.044 	 52.412
0.6186522 	 39.5950324 	 153509.3198 	 1.035 	 52.444
0.6200052 	 40.6138260 	 158379.5186 	 1.026 	 52.481
0.6213293 	 41.5524540 	 177516.0370 	 1.016 	 52.548
0.6226271 	 42.4313089 	 221780.7848 	 1.002 	 52.664
0.6238986 	 43.3265305 	 292738.6696 	 0.990 	 52.782
0.6251470 	 44.2480565 	 384109.9373 	 0.980 	 52.866
0.6263690 	 45.3086312 	 472393.9222 	 0.974 	 52.940
0.6275623 	 46.5200845 	 546703.4183 	 0.969 	 53.019
0.6287255 	 47.8741736 	 602777.8146 	 0.967 	 53.056
0.6298557 	 49.3469649 	 647152.9058 	 0.966 	 53.060
