N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002256 	 1.0008534 	 1.1026 	 0.992 	 7.113
0.0220578 	 1.1833159 	 11.9656 	 0.961 	 35.114
0.0428770 	 1.2261211 	 22.5672 	 0.998 	 47.975
0.0626037 	 1.3036876 	 32.8891 	 1.006 	 51.565
0.0813122 	 1.3961832 	 42.8620 	 1.008 	 52.650
0.0991149 	 1.4967926 	 53.3939 	 1.010 	 53.135
0.1160795 	 1.6047493 	 64.1843 	 1.011 	 53.371
0.1322461 	 1.7183814 	 74.7499 	 1.013 	 53.462
0.1476782 	 1.8365842 	 84.7985 	 1.015 	 53.597
0.1624323 	 1.9620656 	 94.8771 	 1.017 	 53.576
0.1765617 	 2.0920392 	 104.9703 	 1.019 	 53.544
0.1900903 	 2.2264446 	 115.0559 	 1.022 	 53.521
0.2030681 	 2.3661498 	 125.0713 	 1.023 	 53.516
0.2155224 	 2.5091261 	 135.6717 	 1.025 	 53.485
0.2274855 	 2.6571015 	 145.7461 	 1.028 	 53.478
0.2390029 	 2.8103035 	 156.2885 	 1.030 	 53.487
0.2500864 	 2.9661875 	 166.5794 	 1.031 	 53.451
0.2607555 	 3.1262836 	 175.8766 	 1.033 	 53.428
0.2710518 	 3.2912943 	 185.3182 	 1.035 	 53.408
0.2809858 	 3.4611191 	 195.3412 	 1.036 	 53.399
0.2905776 	 3.6341627 	 205.7703 	 1.038 	 53.384
0.2998472 	 3.8122997 	 216.2115 	 1.041 	 53.409
0.3088125 	 3.9931640 	 227.2907 	 1.042 	 53.371
0.3174945 	 4.1792538 	 237.4675 	 1.044 	 53.365
0.3258908 	 4.3698241 	 248.4242 	 1.047 	 53.345
0.3340294 	 4.5636372 	 258.5101 	 1.048 	 53.327
0.3419171 	 4.7609371 	 268.6481 	 1.050 	 53.318
0.3495730 	 4.9635466 	 279.5639 	 1.053 	 53.296
0.3569987 	 5.1697205 	 289.2180 	 1.054 	 53.298
0.3642178 	 5.3783589 	 298.0920 	 1.057 	 53.255
0.3712249 	 5.5931043 	 310.2948 	 1.058 	 53.251
0.3780369 	 5.8119295 	 319.8350 	 1.060 	 53.250
0.3846619 	 6.0354105 	 330.3740 	 1.062 	 53.252
0.3911072 	 6.2605833 	 341.1448 	 1.063 	 53.219
0.3973776 	 6.4899330 	 352.2992 	 1.065 	 53.198
0.4034832 	 6.7249435 	 364.9626 	 1.067 	 53.212
0.4094317 	 6.9606888 	 374.6867 	 1.069 	 53.182
0.4152288 	 7.2003075 	 385.3207 	 1.071 	 53.158
0.4208785 	 7.4493452 	 396.0362 	 1.073 	 53.161
0.4263888 	 7.6977550 	 405.0881 	 1.074 	 53.142
0.4317596 	 7.9494123 	 416.0984 	 1.075 	 53.115
0.4370123 	 8.2097730 	 426.9919 	 1.076 	 53.116
0.4421345 	 8.4713328 	 432.7403 	 1.077 	 53.116
0.4471323 	 8.7359684 	 442.6612 	 1.078 	 53.102
0.4520155 	 9.0018626 	 454.5291 	 1.081 	 53.080
0.4567917 	 9.2732180 	 462.5668 	 1.082 	 53.069
0.4614579 	 9.5507475 	 470.2151 	 1.082 	 53.050
0.4660211 	 9.8303732 	 478.7585 	 1.084 	 53.036
0.4704835 	 10.1109714 	 489.8860 	 1.084 	 53.036
0.4748492 	 10.4057073 	 499.8894 	 1.085 	 53.044
0.4791179 	 10.6888898 	 509.0271 	 1.086 	 53.002
0.4833030 	 10.9841912 	 518.5551 	 1.086 	 52.995
0.4873994 	 11.2877670 	 524.4508 	 1.087 	 53.005
0.4914104 	 11.5867277 	 531.4508 	 1.088 	 52.973
0.4953378 	 11.8924728 	 540.3550 	 1.089 	 52.983
0.4991852 	 12.2014892 	 548.6951 	 1.090 	 52.946
0.5029554 	 12.5124300 	 558.9831 	 1.091 	 52.933
0.5066507 	 12.8337109 	 573.9575 	 1.091 	 52.922
0.5102704 	 13.1578559 	 581.2144 	 1.091 	 52.940
0.5138258 	 13.4775859 	 594.8189 	 1.091 	 52.913
0.5173165 	 13.8063280 	 611.4927 	 1.091 	 52.916
0.5207346 	 14.1391482 	 624.5859 	 1.091 	 52.891
0.5240926 	 14.4744138 	 640.7670 	 1.091 	 52.876
0.5273853 	 14.8225154 	 658.1030 	 1.090 	 52.895
0.5306182 	 15.1591187 	 670.3928 	 1.091 	 52.874
0.5337916 	 15.5111728 	 691.0312 	 1.091 	 52.851
0.5369078 	 15.8602198 	 711.7636 	 1.089 	 52.862
0.5399653 	 16.2057715 	 733.8177 	 1.089 	 52.835
0.5429739 	 16.5755417 	 761.1374 	 1.088 	 52.832
0.5459281 	 16.9430202 	 799.7940 	 1.088 	 52.837
0.5488323 	 17.3184191 	 850.9901 	 1.087 	 52.825
0.5516840 	 17.6910561 	 903.2125 	 1.087 	 52.841
0.5544872 	 18.0661029 	 982.6659 	 1.086 	 52.821
0.5572402 	 18.4495112 	 1082.9891 	 1.086 	 52.792
0.5599442 	 18.8366821 	 1246.0344 	 1.084 	 52.796
0.5626065 	 19.2262325 	 1498.3113 	 1.083 	 52.804
0.5652252 	 19.6199725 	 1952.8620 	 1.082 	 52.798
0.5677998 	 20.0211069 	 2693.6491 	 1.081 	 52.791
0.5703326 	 20.4313468 	 4075.4613 	 1.078 	 52.798
0.5728211 	 20.8363136 	 6424.5357 	 1.077 	 52.790
0.5752682 	 21.2676544 	 10401.2101 	 1.075 	 52.788
0.5776721 	 21.6901452 	 17225.0203 	 1.072 	 52.766
0.5800406 	 22.1273724 	 28217.6553 	 1.070 	 52.772
0.5823687 	 22.5875736 	 43711.7811 	 1.067 	 52.767
0.5846546 	 23.0799283 	 64880.3458 	 1.065 	 52.767
0.5868972 	 23.5983277 	 89923.9602 	 1.064 	 52.743
0.5890948 	 24.1624608 	 117704.9656 	 1.065 	 52.724
0.5912466 	 24.7797083 	 146062.7987 	 1.067 	 52.722
0.5933480 	 25.4317659 	 171715.8213 	 1.070 	 52.684
0.5953967 	 26.1396468 	 194711.2373 	 1.073 	 52.676
0.5973964 	 26.8833908 	 212316.6634 	 1.078 	 52.630
0.5993442 	 27.6960215 	 225633.5352 	 1.084 	 52.621
0.6012367 	 28.5311158 	 234272.9110 	 1.090 	 52.581
0.6030762 	 29.4160738 	 238399.5722 	 1.097 	 52.580
0.6048649 	 30.3320904 	 238513.9526 	 1.104 	 52.540
0.6066018 	 31.2968795 	 236677.2936 	 1.113 	 52.546
0.6082877 	 32.2673425 	 230823.2816 	 1.120 	 52.508
0.6099264 	 33.2730677 	 221815.0020 	 1.128 	 52.481
0.6115196 	 34.3041002 	 212512.7603 	 1.136 	 52.515
0.6130669 	 35.3485003 	 201077.6954 	 1.146 	 52.518
0.6145722 	 36.3999927 	 193067.2540 	 1.154 	 52.513
0.6160365 	 37.4604354 	 186939.0460 	 1.161 	 52.526
0.6174629 	 38.5171047 	 188807.3311 	 1.169 	 52.537
0.6188519 	 39.5529618 	 201287.3249 	 1.176 	 52.563
0.6202074 	 40.5770178 	 229372.0847 	 1.180 	 52.588
0.6215310 	 41.6330192 	 277955.5754 	 1.185 	 52.616
0.6228228 	 42.6721234 	 345035.2671 	 1.190 	 52.643
0.6240858 	 43.7499460 	 432342.4611 	 1.194 	 52.653
0.6253194 	 44.8819259 	 528600.5761 	 1.196 	 52.692
0.6265226 	 46.0568665 	 627566.8494 	 1.200 	 52.695
0.6276961 	 47.3218068 	 715208.9287 	 1.203 	 52.698
0.6288394 	 48.6824425 	 787588.5827 	 1.207 	 52.696
0.6299501 	 50.1342819 	 843005.4867 	 1.211 	 52.692
