N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002262 	 1.0008542 	 1.1026 	 0.994 	 7.113
0.0220589 	 1.1833281 	 11.9979 	 0.959 	 35.120
0.0428413 	 1.2258816 	 22.6958 	 0.998 	 47.967
0.0625762 	 1.3035677 	 33.0690 	 1.006 	 51.547
0.0812828 	 1.3960784 	 43.5333 	 1.007 	 52.643
0.0990768 	 1.4966208 	 54.2407 	 1.010 	 53.131
0.1160291 	 1.6042547 	 64.4510 	 1.011 	 53.364
0.1321946 	 1.7180699 	 75.1546 	 1.013 	 53.456
0.1476357 	 1.8362426 	 86.0012 	 1.014 	 53.604
0.1623963 	 1.9614429 	 96.6568 	 1.017 	 53.548
0.1765084 	 2.0917212 	 107.1195 	 1.019 	 53.562
0.1900462 	 2.2262856 	 118.6544 	 1.022 	 53.528
0.2030228 	 2.3650347 	 129.8926 	 1.023 	 53.496
0.2154967 	 2.5086535 	 140.6536 	 1.025 	 53.492
0.2274740 	 2.6568452 	 151.9319 	 1.028 	 53.473
0.2389835 	 2.8096811 	 161.0529 	 1.029 	 53.485
0.2500622 	 2.9657517 	 169.9497 	 1.031 	 53.456
0.2607308 	 3.1272335 	 180.9500 	 1.033 	 53.439
0.2710231 	 3.2911647 	 192.2921 	 1.034 	 53.419
0.2809585 	 3.4599621 	 204.8978 	 1.037 	 53.403
0.2905500 	 3.6334030 	 216.0393 	 1.038 	 53.397
0.2998234 	 3.8111214 	 226.0363 	 1.039 	 53.374
0.3087988 	 3.9934189 	 236.6241 	 1.042 	 53.375
0.3174766 	 4.1786582 	 246.4783 	 1.044 	 53.353
0.3258794 	 4.3707101 	 258.2131 	 1.047 	 53.357
0.3340168 	 4.5628928 	 269.6513 	 1.048 	 53.338
0.3419070 	 4.7623830 	 281.7673 	 1.050 	 53.331
0.3495652 	 4.9621125 	 292.2430 	 1.052 	 53.290
0.3569965 	 5.1688873 	 303.5765 	 1.054 	 53.293
0.3642080 	 5.3814117 	 314.1788 	 1.056 	 53.297
0.3712132 	 5.5937029 	 324.1629 	 1.059 	 53.271
0.3780247 	 5.8116430 	 334.4924 	 1.060 	 53.234
0.3846429 	 6.0323679 	 344.7420 	 1.061 	 53.228
0.3910884 	 6.2588699 	 355.0707 	 1.063 	 53.216
0.3973651 	 6.4893497 	 365.7318 	 1.065 	 53.221
0.4034675 	 6.7228318 	 379.3893 	 1.066 	 53.193
0.4094137 	 6.9599669 	 390.2392 	 1.068 	 53.178
0.4152108 	 7.1998480 	 403.7999 	 1.070 	 53.155
0.4208619 	 7.4461493 	 412.1509 	 1.070 	 53.139
0.4263723 	 7.6946202 	 421.9962 	 1.073 	 53.121
0.4317492 	 7.9509542 	 432.6617 	 1.074 	 53.139
0.4369996 	 8.2076848 	 441.4039 	 1.076 	 53.123
0.4421225 	 8.4688143 	 451.2567 	 1.077 	 53.103
0.4471233 	 8.7332803 	 462.5844 	 1.078 	 53.067
0.4520096 	 9.0033615 	 477.4532 	 1.079 	 53.081
0.4567849 	 9.2756709 	 486.4091 	 1.080 	 53.078
0.4614538 	 9.5486678 	 498.4238 	 1.082 	 53.054
0.4660149 	 9.8281941 	 510.7157 	 1.083 	 53.043
0.4704768 	 10.1151529 	 522.9453 	 1.084 	 53.046
0.4748412 	 10.3998142 	 532.6020 	 1.084 	 53.011
0.4791153 	 10.6923333 	 540.8504 	 1.086 	 53.029
0.4832956 	 10.9798498 	 552.3973 	 1.087 	 52.991
0.4873878 	 11.2841269 	 567.4876 	 1.087 	 52.992
0.4913999 	 11.5825016 	 582.1464 	 1.089 	 52.972
0.4953255 	 11.8905898 	 591.8122 	 1.089 	 52.956
0.4991738 	 12.2044356 	 600.3148 	 1.091 	 52.967
0.5029457 	 12.5109522 	 610.5068 	 1.090 	 52.914
0.5066442 	 12.8287514 	 621.5424 	 1.091 	 52.931
0.5102666 	 13.1522946 	 630.9389 	 1.091 	 52.919
0.5138216 	 13.4820235 	 640.7519 	 1.092 	 52.923
0.5173078 	 13.8042768 	 649.5261 	 1.092 	 52.888
0.5207293 	 14.1321054 	 661.9703 	 1.091 	 52.869
0.5240836 	 14.4791790 	 669.7645 	 1.092 	 52.894
0.5273773 	 14.8180306 	 683.7787 	 1.091 	 52.878
0.5306108 	 15.1582648 	 703.2298 	 1.091 	 52.863
0.5337844 	 15.5153690 	 721.8787 	 1.091 	 52.877
0.5369001 	 15.8603692 	 742.7176 	 1.088 	 52.872
0.5399611 	 16.2111197 	 766.6386 	 1.088 	 52.858
0.5429689 	 16.5700823 	 793.6343 	 1.088 	 52.848
0.5459222 	 16.9358798 	 833.3192 	 1.088 	 52.819
0.5488257 	 17.3019567 	 903.4498 	 1.087 	 52.834
0.5516806 	 17.6668595 	 1032.4676 	 1.085 	 52.829
0.5544880 	 18.0316699 	 1287.3596 	 1.084 	 52.822
0.5572475 	 18.3965850 	 1842.0807 	 1.082 	 52.807
0.5599651 	 18.7593662 	 3095.2654 	 1.079 	 52.806
0.5626396 	 19.1118665 	 6023.6871 	 1.075 	 52.804
0.5652743 	 19.4655209 	 12603.7598 	 1.070 	 52.793
0.5678730 	 19.8028885 	 25740.1895 	 1.064 	 52.771
0.5704369 	 20.1467877 	 50253.7301 	 1.057 	 52.759
0.5729657 	 20.4969082 	 87276.2121 	 1.049 	 52.748
0.5754605 	 20.8816901 	 141063.3404 	 1.042 	 52.706
0.5779165 	 21.2862717 	 209693.3443 	 1.035 	 52.698
0.5803299 	 21.7445331 	 287925.2629 	 1.029 	 52.683
0.5826984 	 22.2408381 	 368425.7247 	 1.024 	 52.645
0.5850195 	 22.7923990 	 446626.1737 	 1.021 	 52.608
0.5872887 	 23.3969324 	 519642.6727 	 1.018 	 52.600
0.5895025 	 24.0429449 	 583414.5297 	 1.017 	 52.562
0.5916614 	 24.7273166 	 633989.0187 	 1.016 	 52.529
0.5937655 	 25.4592955 	 679164.1170 	 1.017 	 52.496
0.5958122 	 26.2324271 	 712452.2193 	 1.018 	 52.491
0.5978030 	 27.0269085 	 739057.1753 	 1.019 	 52.445
0.5997380 	 27.8696969 	 759159.9982 	 1.020 	 52.448
0.6016185 	 28.7429260 	 777597.8869 	 1.020 	 52.421
0.6034462 	 29.6537733 	 788002.4220 	 1.022 	 52.406
0.6052208 	 30.5883367 	 786632.6590 	 1.022 	 52.370
0.6069439 	 31.5559734 	 782394.1470 	 1.023 	 52.364
0.6086166 	 32.5569374 	 770215.9672 	 1.024 	 52.327
0.6102419 	 33.5896613 	 751296.5176 	 1.025 	 52.334
0.6118199 	 34.6528157 	 723249.9773 	 1.025 	 52.316
0.6133520 	 35.7158390 	 683027.0540 	 1.024 	 52.320
0.6148404 	 36.8255839 	 632796.9595 	 1.023 	 52.324
0.6162873 	 37.9178913 	 574999.0702 	 1.021 	 52.302
0.6176946 	 39.0067052 	 503724.5328 	 1.018 	 52.320
0.6190655 	 40.1238305 	 431327.9223 	 1.014 	 52.359
0.6204001 	 41.1956848 	 371796.9723 	 1.010 	 52.370
0.6217031 	 42.3073877 	 327232.3131 	 1.005 	 52.403
0.6229745 	 43.3963151 	 308125.7349 	 1.000 	 52.454
0.6242145 	 44.5275008 	 315573.2841 	 0.996 	 52.482
0.6254258 	 45.7116065 	 344061.0977 	 0.993 	 52.530
0.6266060 	 46.9758510 	 389539.2466 	 0.990 	 52.559
0.6277546 	 48.3225232 	 438742.8537 	 0.990 	 52.580
0.6288723 	 49.7940314 	 484549.1617 	 0.990 	 52.603
0.6299577 	 51.3467863 	 526023.7585 	 0.991 	 52.618
