N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002253 	 1.0008518 	 1.1026 	 0.990 	 7.113
0.0220686 	 1.1831772 	 11.9958 	 0.960 	 35.130
0.0428732 	 1.2260693 	 22.6900 	 0.997 	 47.988
0.0626011 	 1.3037024 	 33.1690 	 1.006 	 51.564
0.0813196 	 1.3961140 	 43.4817 	 1.007 	 52.658
0.0991224 	 1.4970336 	 54.3133 	 1.010 	 53.139
0.1160760 	 1.6044227 	 64.8112 	 1.011 	 53.356
0.1322476 	 1.7185523 	 75.4021 	 1.013 	 53.462
0.1476894 	 1.8366134 	 85.8586 	 1.014 	 53.576
0.1624489 	 1.9624206 	 96.1968 	 1.016 	 53.572
0.1765824 	 2.0924395 	 106.6958 	 1.019 	 53.556
0.1901045 	 2.2270305 	 115.7670 	 1.021 	 53.517
0.2030804 	 2.3656297 	 125.6737 	 1.024 	 53.493
0.2155367 	 2.5099653 	 135.5017 	 1.025 	 53.505
0.2275027 	 2.6573837 	 146.3219 	 1.027 	 53.477
0.2390141 	 2.8093533 	 157.3900 	 1.028 	 53.464
0.2500998 	 2.9660264 	 167.6769 	 1.032 	 53.444
0.2607747 	 3.1274987 	 177.6081 	 1.033 	 53.444
0.2710722 	 3.2918547 	 186.9480 	 1.035 	 53.419
0.2810070 	 3.4606060 	 198.0299 	 1.037 	 53.409
0.2905998 	 3.6351369 	 208.6113 	 1.038 	 53.412
0.2998736 	 3.8114037 	 219.2276 	 1.040 	 53.392
0.3088314 	 3.9936871 	 229.5794 	 1.043 	 53.364
0.3175116 	 4.1805776 	 239.8530 	 1.045 	 53.367
0.3259139 	 4.3698244 	 252.0687 	 1.046 	 53.342
0.3340543 	 4.5636042 	 261.7071 	 1.048 	 53.319
0.3419468 	 4.7614537 	 272.5563 	 1.051 	 53.310
0.3496054 	 4.9645147 	 283.2017 	 1.052 	 53.330
0.3570375 	 5.1715144 	 292.9139 	 1.054 	 53.307
0.3642489 	 5.3798181 	 304.1298 	 1.055 	 53.273
0.3712483 	 5.5949534 	 314.7694 	 1.058 	 53.255
0.3780570 	 5.8131119 	 325.0549 	 1.060 	 53.252
0.3846785 	 6.0333611 	 335.9243 	 1.062 	 53.211
0.3911220 	 6.2579371 	 347.1835 	 1.063 	 53.213
0.3973925 	 6.4906521 	 359.7396 	 1.066 	 53.200
0.4035049 	 6.7241920 	 371.0050 	 1.068 	 53.183
0.4094546 	 6.9643977 	 380.8293 	 1.069 	 53.205
0.4152503 	 7.2050238 	 393.7000 	 1.071 	 53.188
0.4209017 	 7.4496935 	 405.1273 	 1.072 	 53.144
0.4264143 	 7.6985836 	 413.8845 	 1.074 	 53.146
