N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002263 	 1.0008558 	 1.1025 	 0.994 	 7.113
0.0220773 	 1.1833095 	 11.9865 	 0.960 	 35.151
0.0428747 	 1.2261012 	 22.5510 	 0.998 	 47.979
0.0625919 	 1.3035348 	 32.9946 	 1.007 	 51.561
0.0813205 	 1.3962424 	 43.2306 	 1.008 	 52.629
0.0991079 	 1.4968685 	 54.0627 	 1.010 	 53.140
0.1160679 	 1.6043944 	 64.2059 	 1.011 	 53.340
0.1322405 	 1.7183498 	 75.0414 	 1.013 	 53.437
0.1476847 	 1.8361991 	 85.9992 	 1.015 	 53.560
0.1624389 	 1.9620928 	 96.7055 	 1.017 	 53.563
0.1765514 	 2.0921262 	 107.2503 	 1.018 	 53.555
0.1900774 	 2.2265031 	 118.3346 	 1.021 	 53.515
0.2030675 	 2.3652980 	 129.5112 	 1.024 	 53.503
0.2155345 	 2.5097091 	 140.0940 	 1.025 	 53.482
0.2274997 	 2.6569037 	 151.1497 	 1.027 	 53.465
0.2390059 	 2.8103306 	 162.8723 	 1.029 	 53.472
0.2500860 	 2.9662579 	 172.9312 	 1.031 	 53.459
0.2607636 	 3.1269449 	 182.8772 	 1.033 	 53.442
0.2710569 	 3.2916930 	 192.4946 	 1.035 	 53.426
0.2809862 	 3.4609676 	 202.5835 	 1.036 	 53.396
0.2905790 	 3.6348757 	 211.7184 	 1.039 	 53.404
0.2998494 	 3.8122624 	 223.1040 	 1.040 	 53.395
0.3088204 	 3.9933438 	 233.7172 	 1.042 	 53.353
0.3174995 	 4.1795250 	 242.8780 	 1.045 	 53.360
0.3258933 	 4.3689546 	 252.6675 	 1.046 	 53.339
0.3340300 	 4.5628171 	 263.3765 	 1.048 	 53.319
0.3419227 	 4.7615499 	 270.4646 	 1.050 	 53.325
0.3495776 	 4.9624578 	 281.2435 	 1.053 	 53.290
0.3570093 	 5.1700713 	 291.8160 	 1.054 	 53.290
0.3642289 	 5.3808130 	 303.9451 	 1.055 	 53.298
0.3712351 	 5.5959720 	 314.0374 	 1.057 	 53.279
0.3780482 	 5.8120024 	 324.2567 	 1.061 	 53.245
0.3846706 	 6.0347227 	 335.7564 	 1.062 	 53.251
0.3911175 	 6.2607681 	 343.4120 	 1.063 	 53.235
0.3973862 	 6.4891810 	 353.2740 	 1.064 	 53.210
0.4034957 	 6.7241023 	 365.2236 	 1.067 	 53.179
0.4094471 	 6.9632127 	 374.3137 	 1.068 	 53.204
0.4152444 	 7.2020934 	 385.1431 	 1.070 	 53.152
0.4208951 	 7.4496288 	 396.4896 	 1.071 	 53.161
0.4264067 	 7.6976300 	 406.7607 	 1.072 	 53.140
