N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002271 	 1.0008518 	 1.1026 	 1.002 	 7.112
0.0220636 	 1.1833022 	 12.0346 	 0.961 	 35.133
0.0428709 	 1.2260052 	 22.6066 	 0.998 	 47.979
0.0625874 	 1.3035524 	 33.0718 	 1.006 	 51.568
0.0812957 	 1.3961470 	 43.6950 	 1.008 	 52.654
0.0991025 	 1.4969153 	 54.1539 	 1.009 	 53.137
0.1160513 	 1.6043358 	 64.3282 	 1.012 	 53.345
0.1322359 	 1.7185184 	 74.6060 	 1.013 	 53.460
0.1476861 	 1.8365941 	 85.0394 	 1.015 	 53.578
0.1624347 	 1.9618071 	 96.4676 	 1.017 	 53.555
0.1765555 	 2.0923038 	 107.0602 	 1.019 	 53.545
0.1900838 	 2.2267466 	 117.2300 	 1.021 	 53.525
0.2030642 	 2.3655283 	 126.6416 	 1.023 	 53.498
0.2155258 	 2.5094452 	 136.2059 	 1.025 	 53.504
0.2274983 	 2.6576285 	 145.8125 	 1.026 	 53.487
0.2390075 	 2.8094884 	 156.5642 	 1.029 	 53.463
0.2500806 	 2.9658591 	 167.3993 	 1.031 	 53.439
0.2607621 	 3.1272783 	 179.0092 	 1.033 	 53.440
0.2710616 	 3.2916380 	 190.6340 	 1.034 	 53.411
0.2810027 	 3.4614467 	 201.0236 	 1.037 	 53.412
0.2905939 	 3.6349136 	 211.5282 	 1.038 	 53.383
0.2998669 	 3.8122035 	 222.1798 	 1.041 	 53.376
0.3088312 	 3.9933616 	 233.1457 	 1.043 	 53.355
0.3175114 	 4.1802771 	 244.6328 	 1.044 	 53.352
0.3259127 	 4.3691636 	 255.6078 	 1.047 	 53.325
0.3340584 	 4.5637055 	 267.0748 	 1.048 	 53.332
0.3419465 	 4.7620693 	 279.4876 	 1.050 	 53.329
0.3496018 	 4.9638091 	 288.9445 	 1.052 	 53.299
0.3570335 	 5.1714186 	 300.0007 	 1.054 	 53.292
0.3642430 	 5.3795599 	 310.9724 	 1.056 	 53.251
0.3712517 	 5.5942772 	 319.4813 	 1.058 	 53.251
0.3780639 	 5.8113790 	 327.8222 	 1.060 	 53.244
0.3846898 	 6.0336311 	 341.7981 	 1.062 	 53.206
0.3911326 	 6.2596662 	 350.7395 	 1.062 	 53.220
0.3974052 	 6.4894985 	 362.5611 	 1.065 	 53.195
0.4035093 	 6.7240039 	 372.5572 	 1.067 	 53.177
0.4094577 	 6.9627533 	 380.4386 	 1.068 	 53.193
0.4152505 	 7.2050101 	 392.6640 	 1.070 	 53.181
0.4209039 	 7.4505627 	 407.1927 	 1.072 	 53.165
0.4264189 	 7.7006791 	 418.0513 	 1.073 	 53.145
0.4317949 	 7.9517163 	 428.0481 	 1.074 	 53.113
0.4370400 	 8.2095061 	 434.9210 	 1.076 	 53.125
0.4421638 	 8.4703864 	 443.8032 	 1.077 	 53.100
0.4471672 	 8.7359936 	 452.3333 	 1.078 	 53.097
0.4520521 	 9.0057671 	 462.5222 	 1.080 	 53.072
0.4568237 	 9.2755478 	 474.0872 	 1.080 	 53.061
0.4614865 	 9.5516183 	 483.0411 	 1.083 	 53.065
0.4660508 	 9.8288432 	 492.4078 	 1.083 	 53.029
0.4705100 	 10.1146943 	 503.6782 	 1.084 	 53.036
0.4748764 	 10.4003948 	 513.3732 	 1.085 	 53.018
0.4791471 	 10.6938086 	 526.3775 	 1.087 	 53.026
0.4833281 	 10.9874660 	 539.5879 	 1.087 	 53.006
0.4874186 	 11.2820320 	 552.5841 	 1.087 	 52.982
0.4914319 	 11.5871377 	 561.6586 	 1.088 	 52.985
0.4953588 	 11.8991751 	 572.1583 	 1.089 	 52.974
0.4992044 	 12.2055947 	 584.2803 	 1.089 	 52.955
0.5029752 	 12.5157913 	 596.9068 	 1.090 	 52.948
0.5066759 	 12.8344587 	 610.2968 	 1.091 	 52.928
0.5103011 	 13.1555696 	 617.9296 	 1.090 	 52.938
0.5138542 	 13.4742596 	 624.0773 	 1.091 	 52.903
0.5173423 	 13.8104814 	 635.9872 	 1.091 	 52.937
0.5207617 	 14.1393966 	 652.4897 	 1.090 	 52.896
0.5241169 	 14.4773918 	 666.7423 	 1.092 	 52.874
0.5274072 	 14.8203131 	 686.9111 	 1.092 	 52.872
0.5306381 	 15.1692714 	 694.0748 	 1.092 	 52.884
0.5338107 	 15.5172374 	 710.3377 	 1.091 	 52.885
0.5369251 	 15.8683446 	 731.0083 	 1.090 	 52.845
0.5399845 	 16.2258267 	 750.0390 	 1.091 	 52.840
0.5429916 	 16.5816486 	 775.2329 	 1.090 	 52.831
0.5459414 	 16.9494099 	 797.6442 	 1.090 	 52.831
0.5488419 	 17.3227026 	 832.4188 	 1.089 	 52.834
0.5516925 	 17.6932267 	 873.2537 	 1.088 	 52.808
