N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002257 	 1.0008540 	 1.1025 	 1.003 	 7.113
0.0220641 	 1.1832685 	 12.0316 	 0.961 	 35.125
0.0428582 	 1.2259337 	 22.6660 	 0.998 	 47.959
0.0625949 	 1.3034831 	 33.2067 	 1.006 	 51.560
0.0813143 	 1.3962626 	 43.5695 	 1.008 	 52.644
0.0991094 	 1.4968452 	 53.8817 	 1.010 	 53.133
0.1160682 	 1.6043520 	 64.2769 	 1.011 	 53.357
0.1322276 	 1.7185397 	 74.4673 	 1.013 	 53.474
0.1476733 	 1.8364681 	 84.7489 	 1.015 	 53.594
0.1624256 	 1.9621037 	 94.9068 	 1.017 	 53.564
0.1765431 	 2.0918345 	 105.4995 	 1.019 	 53.556
0.1900719 	 2.2263689 	 115.6469 	 1.021 	 53.538
0.2030447 	 2.3657679 	 126.1735 	 1.024 	 53.508
0.2154980 	 2.5088178 	 136.1034 	 1.025 	 53.499
0.2274676 	 2.6566816 	 146.7410 	 1.027 	 53.476
0.2389745 	 2.8091521 	 156.8447 	 1.029 	 53.460
0.2500529 	 2.9655134 	 167.2050 	 1.031 	 53.462
0.2607217 	 3.1263259 	 177.3058 	 1.033 	 53.444
0.2710169 	 3.2911517 	 188.0063 	 1.035 	 53.409
0.2809548 	 3.4604906 	 198.7872 	 1.037 	 53.408
0.2905494 	 3.6338358 	 209.0608 	 1.039 	 53.392
0.2998214 	 3.8118611 	 220.0680 	 1.040 	 53.384
0.3087882 	 3.9920976 	 231.1704 	 1.042 	 53.354
0.3174610 	 4.1791124 	 242.6075 	 1.044 	 53.362
0.3258622 	 4.3693024 	 252.7245 	 1.046 	 53.341
0.3340050 	 4.5628981 	 261.7461 	 1.049 	 53.326
0.3418981 	 4.7609819 	 272.6394 	 1.050 	 53.328
0.3495545 	 4.9615379 	 282.4202 	 1.052 	 53.294
0.3569795 	 5.1679353 	 292.6448 	 1.055 	 53.283
0.3641929 	 5.3781638 	 303.4387 	 1.056 	 53.279
0.3711957 	 5.5943735 	 315.3492 	 1.058 	 53.267
0.3780077 	 5.8099292 	 326.6015 	 1.060 	 53.256
0.3846329 	 6.0333436 	 338.2292 	 1.061 	 53.233
0.3910805 	 6.2576330 	 349.3205 	 1.064 	 53.221
0.3973529 	 6.4898282 	 359.8844 	 1.065 	 53.228
0.4034632 	 6.7236731 	 369.0866 	 1.067 	 53.184
0.4094104 	 6.9612252 	 379.0830 	 1.068 	 53.191
0.4152041 	 7.2015454 	 391.0665 	 1.071 	 53.175
0.4208568 	 7.4478365 	 399.9352 	 1.071 	 53.140
0.4263714 	 7.6963429 	 415.4875 	 1.073 	 53.142
0.4317498 	 7.9479714 	 426.6801 	 1.073 	 53.125
0.4369912 	 8.2099707 	 439.8408 	 1.076 	 53.127
0.4421085 	 8.4684320 	 450.6505 	 1.077 	 53.097
0.4471099 	 8.7323299 	 458.6443 	 1.079 	 53.089
0.4519971 	 9.0004567 	 471.6121 	 1.080 	 53.062
0.4567693 	 9.2747853 	 481.2107 	 1.081 	 53.082
0.4614341 	 9.5483543 	 491.0187 	 1.082 	 53.050
0.4659990 	 9.8261824 	 504.4814 	 1.083 	 53.032
0.4704602 	 10.1112272 	 512.4012 	 1.084 	 53.035
0.4748266 	 10.4007581 	 524.7009 	 1.084 	 53.024
0.4791029 	 10.6865539 	 538.4884 	 1.085 	 52.991
0.4832825 	 10.9822163 	 547.2721 	 1.087 	 53.003
0.4873756 	 11.2851257 	 559.7105 	 1.088 	 52.992
0.4913831 	 11.5782622 	 570.0850 	 1.088 	 52.950
0.4953100 	 11.8879237 	 584.8337 	 1.089 	 52.969
