N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002255 	 1.0008525 	 1.1027 	 1.000 	 7.112
0.0220759 	 1.1832721 	 12.0355 	 0.959 	 35.133
0.0428788 	 1.2260612 	 22.6015 	 0.998 	 47.994
0.0626000 	 1.3035730 	 33.2152 	 1.006 	 51.546
0.0813215 	 1.3960353 	 43.6537 	 1.008 	 52.630
0.0991073 	 1.4967849 	 54.1372 	 1.010 	 53.135
0.1160554 	 1.6042264 	 64.5837 	 1.012 	 53.354
0.1322289 	 1.7182647 	 74.6604 	 1.013 	 53.458
0.1476618 	 1.8365565 	 84.6605 	 1.014 	 53.585
0.1624254 	 1.9619749 	 94.7431 	 1.017 	 53.568
0.1765531 	 2.0919863 	 103.9299 	 1.018 	 53.542
0.1900840 	 2.2267015 	 114.4932 	 1.021 	 53.520
0.2030591 	 2.3657174 	 124.9228 	 1.023 	 53.517
0.2155100 	 2.5092274 	 136.0317 	 1.026 	 53.473
0.2274717 	 2.6570143 	 145.4951 	 1.027 	 53.487
0.2389757 	 2.8084367 	 156.5758 	 1.029 	 53.435
0.2500498 	 2.9653403 	 166.4752 	 1.031 	 53.445
0.2607247 	 3.1269211 	 176.0823 	 1.033 	 53.446
0.2710197 	 3.2910433 	 188.3178 	 1.035 	 53.417
0.2809558 	 3.4596907 	 199.0646 	 1.037 	 53.400
0.2905489 	 3.6333633 	 210.1927 	 1.039 	 53.396
0.2998234 	 3.8118082 	 221.5778 	 1.040 	 53.402
0.3087872 	 3.9925673 	 232.5196 	 1.043 	 53.357
0.3174613 	 4.1780219 	 243.6352 	 1.045 	 53.340
0.3258584 	 4.3684913 	 253.4093 	 1.047 	 53.332
0.3340063 	 4.5617871 	 265.2886 	 1.048 	 53.331
0.3419034 	 4.7601459 	 276.1483 	 1.050 	 53.290
0.3495554 	 4.9619445 	 285.0438 	 1.051 	 53.307
0.3569804 	 5.1686219 	 294.2898 	 1.055 	 53.280
0.3641996 	 5.3776561 	 305.0665 	 1.056 	 53.262
0.3712147 	 5.5920789 	 313.9867 	 1.058 	 53.264
0.3780237 	 5.8114793 	 324.0056 	 1.059 	 53.255
0.3846537 	 6.0339616 	 332.7607 	 1.061 	 53.245
0.3910996 	 6.2572811 	 343.0276 	 1.063 	 53.209
0.3973809 	 6.4890917 	 352.5018 	 1.065 	 53.181
0.4034886 	 6.7224184 	 360.1106 	 1.067 	 53.187
0.4094379 	 6.9633976 	 374.4006 	 1.068 	 53.188
0.4152359 	 7.2022431 	 383.3478 	 1.070 	 53.171
0.4208898 	 7.4489626 	 392.4264 	 1.072 	 53.154
0.4263998 	 7.6984832 	 401.8657 	 1.073 	 53.136
0.4317722 	 7.9507415 	 412.7771 	 1.075 	 53.100
