N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002261 	 1.0008556 	 1.1026 	 0.985 	 7.113
0.0220578 	 1.1831485 	 11.9943 	 0.961 	 35.123
0.0428544 	 1.2259158 	 22.4993 	 0.998 	 47.965
0.0625845 	 1.3034756 	 32.9021 	 1.007 	 51.534
0.0812948 	 1.3960477 	 43.2285 	 1.008 	 52.630
0.0990840 	 1.4966766 	 54.1447 	 1.009 	 53.142
0.1160482 	 1.6043554 	 64.3385 	 1.011 	 53.360
0.1322142 	 1.7178927 	 75.0012 	 1.014 	 53.441
0.1476514 	 1.8361268 	 85.5807 	 1.014 	 53.572
0.1624185 	 1.9616334 	 96.4604 	 1.017 	 53.560
0.1765411 	 2.0919288 	 107.5348 	 1.018 	 53.531
0.1900828 	 2.2266611 	 118.3687 	 1.021 	 53.528
0.2030552 	 2.3660250 	 128.4095 	 1.023 	 53.513
0.2155175 	 2.5093433 	 139.5905 	 1.025 	 53.509
0.2274925 	 2.6571759 	 150.2607 	 1.027 	 53.482
0.2390035 	 2.8093776 	 160.4434 	 1.028 	 53.457
0.2500907 	 2.9664659 	 170.9804 	 1.031 	 53.462
0.2607593 	 3.1270032 	 181.2678 	 1.033 	 53.447
0.2710580 	 3.2915215 	 193.2404 	 1.034 	 53.433
0.2809868 	 3.4606222 	 202.4570 	 1.037 	 53.409
0.2905861 	 3.6338766 	 213.0344 	 1.038 	 53.376
0.2998604 	 3.8118497 	 221.2455 	 1.040 	 53.366
0.3088232 	 3.9934517 	 232.3616 	 1.042 	 53.358
0.3175050 	 4.1800558 	 240.9146 	 1.044 	 53.362
0.3259061 	 4.3690429 	 252.2047 	 1.046 	 53.313
0.3340514 	 4.5644108 	 263.0880 	 1.048 	 53.339
0.3419423 	 4.7608276 	 274.2253 	 1.050 	 53.296
0.3495900 	 4.9635834 	 283.5739 	 1.053 	 53.311
0.3570187 	 5.1708502 	 294.2445 	 1.054 	 53.313
0.3642308 	 5.3784753 	 305.1399 	 1.056 	 53.265
0.3712352 	 5.5934803 	 314.8703 	 1.058 	 53.254
0.3780439 	 5.8143953 	 327.1535 	 1.060 	 53.272
0.3846695 	 6.0331219 	 338.0637 	 1.062 	 53.218
0.3911173 	 6.2595963 	 345.8193 	 1.063 	 53.222
0.3973901 	 6.4893858 	 356.2744 	 1.066 	 53.210
0.4034977 	 6.7230246 	 366.2378 	 1.067 	 53.180
0.4094465 	 6.9609006 	 376.8739 	 1.068 	 53.167
0.4152427 	 7.2014037 	 389.3832 	 1.068 	 53.156
0.4208911 	 7.4508653 	 398.5091 	 1.071 	 53.169
0.4264006 	 7.6991195 	 409.0721 	 1.073 	 53.140
0.4317790 	 7.9547917 	 419.6163 	 1.074 	 53.138
0.4370248 	 8.2082015 	 428.6874 	 1.075 	 53.117
0.4421465 	 8.4692297 	 439.0733 	 1.078 	 53.099
0.4471463 	 8.7334149 	 450.9744 	 1.078 	 53.086
0.4520299 	 9.0023628 	 461.2017 	 1.079 	 53.073
0.4568049 	 9.2749598 	 473.8361 	 1.080 	 53.062
0.4614754 	 9.5525742 	 481.9916 	 1.082 	 53.057
0.4660377 	 9.8286831 	 492.4972 	 1.083 	 53.030
0.4705022 	 10.1131467 	 500.6717 	 1.084 	 53.030
0.4748674 	 10.4008056 	 514.3831 	 1.085 	 53.008
0.4791369 	 10.6934863 	 528.8253 	 1.086 	 53.009
0.4833239 	 10.9886847 	 537.2072 	 1.086 	 53.004
0.4874186 	 11.2823162 	 544.2326 	 1.086 	 52.978
0.4914252 	 11.5869440 	 554.0833 	 1.088 	 52.994
0.4953526 	 11.8943472 	 565.0499 	 1.087 	 52.968
0.4992021 	 12.2024637 	 575.0678 	 1.089 	 52.952
0.5029741 	 12.5193683 	 587.3338 	 1.090 	 52.938
0.5066713 	 12.8298694 	 600.2615 	 1.090 	 52.918
0.5102942 	 13.1565898 	 610.8210 	 1.090 	 52.915
0.5138488 	 13.4843953 	 626.1973 	 1.090 	 52.906
0.5173351 	 13.8127038 	 635.9827 	 1.091 	 52.912
0.5207551 	 14.1437836 	 654.9546 	 1.092 	 52.889
0.5241098 	 14.4813056 	 669.9365 	 1.092 	 52.879
0.5274034 	 14.8260776 	 680.8322 	 1.091 	 52.866
0.5306379 	 15.1668764 	 694.2772 	 1.091 	 52.853
0.5338117 	 15.5277253 	 713.3593 	 1.090 	 52.877
0.5369245 	 15.8782685 	 729.5375 	 1.089 	 52.873
0.5399820 	 16.2342048 	 752.1425 	 1.089 	 52.845
0.5429847 	 16.5900537 	 776.8706 	 1.087 	 52.859
0.5459355 	 16.9563264 	 809.3502 	 1.088 	 52.837
0.5488381 	 17.3155439 	 853.5428 	 1.087 	 52.819
0.5516879 	 17.6847000 	 914.8950 	 1.085 	 52.813
0.5544897 	 18.0546470 	 1014.0808 	 1.085 	 52.800
0.5572426 	 18.4488764 	 1128.3879 	 1.083 	 52.797
0.5599497 	 18.8266071 	 1330.1652 	 1.084 	 52.803
0.5626111 	 19.2280402 	 1620.3435 	 1.083 	 52.795
0.5652271 	 19.6243878 	 2098.0708 	 1.082 	 52.783
0.5677977 	 20.0354445 	 2859.1042 	 1.081 	 52.773
0.5703262 	 20.4512385 	 4117.2777 	 1.082 	 52.773
0.5728092 	 20.8973732 	 5958.9755 	 1.082 	 52.778
0.5752493 	 21.3430655 	 8505.9557 	 1.083 	 52.783
0.5776434 	 21.8207639 	 11691.9326 	 1.085 	 52.775
0.5799921 	 22.3080778 	 15688.7789 	 1.087 	 52.764
0.5822954 	 22.8216567 	 20380.9927 	 1.090 	 52.767
0.5845537 	 23.3629328 	 26172.5369 	 1.093 	 52.780
0.5867648 	 23.9389729 	 32459.9021 	 1.096 	 52.774
0.5889272 	 24.5397028 	 38835.5687 	 1.099 	 52.752
0.5910418 	 25.1709611 	 46005.7366 	 1.103 	 52.772
0.5931071 	 25.8377745 	 52804.9715 	 1.105 	 52.771
0.5951227 	 26.5255055 	 59066.4525 	 1.107 	 52.784
0.5970911 	 27.2531673 	 66465.4814 	 1.110 	 52.809
0.5990110 	 28.0150759 	 73853.9657 	 1.109 	 52.813
0.6008823 	 28.7934374 	 81204.7679 	 1.109 	 52.819
0.6027062 	 29.6271111 	 88451.5598 	 1.109 	 52.845
0.6044830 	 30.4943271 	 95695.2635 	 1.109 	 52.858
0.6062110 	 31.3932835 	 103155.4400 	 1.107 	 52.847
0.6078928 	 32.3250843 	 110398.3434 	 1.104 	 52.833
0.6095286 	 33.2852539 	 117735.7301 	 1.104 	 52.837
0.6111195 	 34.2964389 	 124040.4605 	 1.102 	 52.837
0.6126657 	 35.3668938 	 131765.8105 	 1.102 	 52.839
0.6141686 	 36.4512586 	 138462.1371 	 1.101 	 52.822
0.6156288 	 37.5918116 	 145533.5885 	 1.103 	 52.810
0.6170466 	 38.7550372 	 152789.3807 	 1.105 	 52.778
0.6184245 	 39.9825194 	 159371.5123 	 1.108 	 52.759
0.6197605 	 41.2527246 	 165783.4964 	 1.113 	 52.759
0.6210565 	 42.5394713 	 171588.2970 	 1.118 	 52.693
0.6223159 	 43.8799938 	 175042.9017 	 1.125 	 52.680
0.6235399 	 45.2399692 	 178021.3553 	 1.132 	 52.636
0.6247292 	 46.6127514 	 180307.6879 	 1.141 	 52.601
0.6258840 	 48.0016906 	 181347.9635 	 1.149 	 52.551
0.6270065 	 49.4210732 	 179433.4856 	 1.155 	 52.548
0.6280983 	 50.8140285 	 176079.3058 	 1.160 	 52.524
0.6291630 	 52.1656162 	 174700.5934 	 1.159 	 52.511
