N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002250 	 1.0008501 	 1.1027 	 0.988 	 7.112
0.0220573 	 1.1832904 	 12.0175 	 0.959 	 35.124
0.0428616 	 1.2260291 	 22.6524 	 0.998 	 47.981
0.0625827 	 1.3035493 	 33.1311 	 1.007 	 51.558
0.0812976 	 1.3961291 	 43.6080 	 1.008 	 52.647
0.0990981 	 1.4968901 	 54.2296 	 1.010 	 53.158
0.1160699 	 1.6044403 	 64.5909 	 1.012 	 53.366
0.1322474 	 1.7183672 	 74.8003 	 1.013 	 53.450
0.1476765 	 1.8365258 	 84.8427 	 1.014 	 53.591
0.1624138 	 1.9618583 	 94.4514 	 1.017 	 53.548
0.1765439 	 2.0921765 	 104.6093 	 1.019 	 53.547
0.1900735 	 2.2266047 	 114.7128 	 1.021 	 53.546
0.2030499 	 2.3653412 	 125.7615 	 1.023 	 53.497
0.2155060 	 2.5094462 	 135.5081 	 1.025 	 53.485
0.2274707 	 2.6564840 	 146.6371 	 1.027 	 53.447
0.2389930 	 2.8090351 	 159.0600 	 1.030 	 53.465
0.2500724 	 2.9659513 	 168.8094 	 1.031 	 53.449
0.2607548 	 3.1268846 	 179.0638 	 1.033 	 53.418
0.2710554 	 3.2921224 	 188.3949 	 1.035 	 53.423
0.2809880 	 3.4617572 	 199.7209 	 1.037 	 53.410
0.2905839 	 3.6350951 	 211.5472 	 1.039 	 53.412
0.2998581 	 3.8115768 	 221.1056 	 1.041 	 53.367
0.3088263 	 3.9927402 	 232.0906 	 1.042 	 53.357
0.3175018 	 4.1797476 	 242.3887 	 1.045 	 53.359
0.3259024 	 4.3698223 	 252.2325 	 1.046 	 53.327
0.3340425 	 4.5641286 	 265.6332 	 1.049 	 53.333
0.3419303 	 4.7620931 	 276.8561 	 1.051 	 53.313
0.3495919 	 4.9641252 	 285.4316 	 1.053 	 53.290
0.3570209 	 5.1709248 	 296.7213 	 1.054 	 53.301
0.3642362 	 5.3807374 	 306.4260 	 1.057 	 53.264
0.3712532 	 5.5942122 	 317.5909 	 1.058 	 53.266
0.3780638 	 5.8115812 	 329.6673 	 1.060 	 53.243
0.3846870 	 6.0335927 	 338.8649 	 1.062 	 53.232
0.3911300 	 6.2627896 	 351.7220 	 1.063 	 53.236
0.3974019 	 6.4891484 	 361.9143 	 1.065 	 53.189
0.4035071 	 6.7224474 	 372.6872 	 1.067 	 53.177
0.4094542 	 6.9617644 	 383.7924 	 1.069 	 53.173
0.4152517 	 7.2043388 	 393.8375 	 1.071 	 53.176
0.4209010 	 7.4497655 	 408.7578 	 1.072 	 53.150
0.4264106 	 7.6981020 	 420.0691 	 1.072 	 53.122
0.4317842 	 7.9537287 	 428.3753 	 1.075 	 53.137
0.4370322 	 8.2070737 	 436.8014 	 1.075 	 53.106
0.4421557 	 8.4688821 	 448.7924 	 1.077 	 53.099
0.4471538 	 8.7348801 	 460.1565 	 1.079 	 53.090
0.4520384 	 9.0028909 	 473.2274 	 1.079 	 53.062
0.4568151 	 9.2763083 	 484.4901 	 1.081 	 53.085
0.4614801 	 9.5540335 	 500.4648 	 1.081 	 53.077
0.4660454 	 9.8316707 	 509.6165 	 1.083 	 53.049
0.4705078 	 10.1119932 	 521.4512 	 1.083 	 53.013
0.4748695 	 10.4019637 	 530.6491 	 1.084 	 53.026
0.4791409 	 10.6938872 	 548.1655 	 1.085 	 53.011
0.4833211 	 10.9846712 	 560.1678 	 1.086 	 52.993
0.4874145 	 11.2830618 	 572.9303 	 1.087 	 52.980
0.4914239 	 11.5843516 	 582.0582 	 1.087 	 52.978
0.4953521 	 11.8929864 	 591.6149 	 1.088 	 52.968
0.4992007 	 12.2000347 	 602.6885 	 1.088 	 52.955
0.5029726 	 12.5177576 	 612.2836 	 1.089 	 52.937
0.5066690 	 12.8356825 	 622.1646 	 1.089 	 52.943
0.5102923 	 13.1534370 	 629.7986 	 1.090 	 52.926
0.5138469 	 13.4799491 	 640.7509 	 1.090 	 52.913
0.5173330 	 13.8070871 	 652.5736 	 1.091 	 52.916
0.5207533 	 14.1382871 	 662.9163 	 1.090 	 52.905
0.5241075 	 14.4781035 	 673.0974 	 1.090 	 52.889
0.5274032 	 14.8137393 	 690.1006 	 1.090 	 52.872
0.5306360 	 15.1556234 	 703.2974 	 1.091 	 52.859
0.5338115 	 15.4993631 	 718.5197 	 1.090 	 52.856
0.5369275 	 15.8624999 	 743.6457 	 1.091 	 52.850
0.5399879 	 16.2225506 	 761.2753 	 1.091 	 52.851
0.5429925 	 16.5783391 	 788.9224 	 1.090 	 52.833
0.5459474 	 16.9455244 	 827.0808 	 1.091 	 52.836
0.5488515 	 17.3157771 	 870.7389 	 1.090 	 52.843
0.5517050 	 17.6808396 	 934.4767 	 1.088 	 52.809
0.5545059 	 18.0780048 	 1005.5259 	 1.088 	 52.824
0.5572580 	 18.4591142 	 1095.7839 	 1.088 	 52.802
0.5599634 	 18.8527303 	 1221.8540 	 1.087 	 52.799
0.5626213 	 19.2559518 	 1399.8635 	 1.086 	 52.800
0.5652317 	 19.6552448 	 1652.0715 	 1.086 	 52.789
0.5677997 	 20.0837589 	 2072.0827 	 1.085 	 52.802
0.5703225 	 20.4895937 	 2762.7854 	 1.085 	 52.782
0.5728034 	 20.9052342 	 4039.2491 	 1.085 	 52.780
0.5752453 	 21.3124507 	 6630.6624 	 1.085 	 52.752
0.5776491 	 21.7181959 	 11284.1951 	 1.084 	 52.754
0.5800129 	 22.1207428 	 20279.8297 	 1.084 	 52.762
0.5823416 	 22.5256354 	 35343.2749 	 1.085 	 52.768
0.5846391 	 22.9296441 	 58475.4977 	 1.087 	 52.750
0.5868989 	 23.3861141 	 88579.7146 	 1.091 	 52.747
0.5891174 	 23.8990908 	 124720.0476 	 1.099 	 52.762
0.5912939 	 24.4459583 	 167587.6371 	 1.106 	 52.745
0.5934282 	 25.0536384 	 212241.0272 	 1.116 	 52.695
0.5955124 	 25.7163846 	 253809.2188 	 1.126 	 52.664
0.5975463 	 26.4539875 	 291647.6930 	 1.135 	 52.665
0.5995254 	 27.2445128 	 323387.7314 	 1.144 	 52.634
0.6014511 	 28.0904287 	 353430.1979 	 1.154 	 52.618
0.6033220 	 28.9857254 	 379818.3174 	 1.164 	 52.606
0.6051382 	 29.9059987 	 400306.9111 	 1.172 	 52.565
0.6069011 	 30.8762471 	 416010.9488 	 1.180 	 52.558
0.6086103 	 31.8927183 	 427287.5691 	 1.187 	 52.548
0.6102684 	 32.9522145 	 433276.3647 	 1.194 	 52.524
0.6118768 	 34.0336381 	 433565.8417 	 1.198 	 52.518
0.6134358 	 35.1491682 	 429670.8187 	 1.201 	 52.522
0.6149479 	 36.2871508 	 420065.2205 	 1.202 	 52.540
0.6164154 	 37.4356871 	 405779.9126 	 1.202 	 52.526
0.6178407 	 38.6187182 	 386952.8052 	 1.199 	 52.548
0.6192253 	 39.7961777 	 364558.4358 	 1.193 	 52.562
0.6205704 	 40.9937889 	 343475.0272 	 1.186 	 52.605
0.6218798 	 42.2216073 	 326914.5530 	 1.174 	 52.649
0.6231519 	 43.4368744 	 318521.3686 	 1.162 	 52.664
0.6243906 	 44.6516409 	 324106.9692 	 1.149 	 52.701
0.6255964 	 45.9675003 	 343016.8700 	 1.135 	 52.735
0.6267705 	 47.2843935 	 371727.6885 	 1.122 	 52.766
0.6279113 	 48.6752809 	 409302.5764 	 1.110 	 52.772
0.6290211 	 50.1543846 	 448399.0313 	 1.099 	 52.814
