N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002254 	 1.0008518 	 1.1026 	 1.000 	 7.112
0.0220640 	 1.1833734 	 12.0226 	 0.960 	 35.147
0.0428593 	 1.2260101 	 22.5728 	 0.999 	 47.983
0.0625902 	 1.3036223 	 32.8869 	 1.006 	 51.566
0.0813061 	 1.3962601 	 43.4461 	 1.008 	 52.652
0.0991007 	 1.4968478 	 54.0450 	 1.010 	 53.143
0.1160551 	 1.6046140 	 64.2438 	 1.011 	 53.374
0.1322275 	 1.7182873 	 74.5683 	 1.013 	 53.482
0.1476729 	 1.8366504 	 85.1217 	 1.014 	 53.602
0.1624311 	 1.9620808 	 95.1607 	 1.016 	 53.556
0.1765519 	 2.0920133 	 106.0366 	 1.019 	 53.532
0.1900669 	 2.2268643 	 116.3620 	 1.021 	 53.528
0.2030445 	 2.3654096 	 126.8727 	 1.023 	 53.497
0.2154919 	 2.5087581 	 136.4198 	 1.026 	 53.489
0.2274530 	 2.6570626 	 147.2683 	 1.027 	 53.491
0.2389653 	 2.8082963 	 157.5746 	 1.029 	 53.453
0.2500423 	 2.9646432 	 168.0271 	 1.031 	 53.446
0.2607240 	 3.1257122 	 177.3761 	 1.032 	 53.416
0.2710203 	 3.2915885 	 188.3109 	 1.034 	 53.423
0.2809523 	 3.4606752 	 197.2195 	 1.036 	 53.422
0.2905454 	 3.6338043 	 208.6370 	 1.039 	 53.398
0.2998246 	 3.8100433 	 218.8586 	 1.040 	 53.355
0.3087930 	 3.9940761 	 229.7222 	 1.042 	 53.390
0.3174680 	 4.1791329 	 240.1365 	 1.045 	 53.343
0.3258692 	 4.3685207 	 250.2889 	 1.047 	 53.328
0.3340130 	 4.5634514 	 259.9107 	 1.048 	 53.352
0.3419047 	 4.7617063 	 269.2204 	 1.050 	 53.335
0.3495628 	 4.9632142 	 280.9283 	 1.052 	 53.310
0.3569874 	 5.1674108 	 290.3174 	 1.054 	 53.268
0.3642059 	 5.3780544 	 299.9401 	 1.056 	 53.264
0.3712140 	 5.5926486 	 309.3163 	 1.058 	 53.244
0.3780235 	 5.8109166 	 319.9366 	 1.059 	 53.228
0.3846483 	 6.0343613 	 330.6111 	 1.061 	 53.254
0.3910881 	 6.2595478 	 343.6693 	 1.064 	 53.224
0.3973587 	 6.4878746 	 355.4658 	 1.065 	 53.198
0.4034710 	 6.7230699 	 363.5819 	 1.067 	 53.184
0.4094219 	 6.9609393 	 374.1373 	 1.069 	 53.174
0.4152174 	 7.2032765 	 385.0961 	 1.070 	 53.174
0.4208669 	 7.4466323 	 393.1932 	 1.073 	 53.133
0.4263794 	 7.6982648 	 403.7941 	 1.073 	 53.127
0.4317540 	 7.9500482 	 414.5743 	 1.075 	 53.120
0.4369996 	 8.2069931 	 423.3381 	 1.076 	 53.109
0.4421207 	 8.4665049 	 435.1975 	 1.077 	 53.086
0.4471258 	 8.7328045 	 448.8331 	 1.077 	 53.094
0.4520083 	 9.0034117 	 459.4527 	 1.079 	 53.081
0.4567806 	 9.2739328 	 473.4345 	 1.079 	 53.063
0.4614431 	 9.5496462 	 483.7074 	 1.080 	 53.055
0.4660074 	 9.8263316 	 495.1484 	 1.081 	 53.015
0.4704740 	 10.1133262 	 503.4392 	 1.083 	 53.033
0.4748396 	 10.4002617 	 514.6578 	 1.083 	 53.028
0.4791115 	 10.6882692 	 521.6511 	 1.084 	 53.001
0.4832966 	 10.9831537 	 536.0747 	 1.086 	 52.996
0.4873918 	 11.2824294 	 548.0289 	 1.087 	 52.986
0.4914038 	 11.5888595 	 555.2176 	 1.087 	 52.977
0.4953313 	 11.8928685 	 567.3675 	 1.088 	 52.972
0.4991763 	 12.2006824 	 575.6434 	 1.089 	 52.950
0.5029486 	 12.5151227 	 594.9502 	 1.088 	 52.943
0.5066471 	 12.8320566 	 606.6174 	 1.088 	 52.933
0.5102713 	 13.1546591 	 619.9842 	 1.088 	 52.917
0.5138272 	 13.4799592 	 633.5644 	 1.090 	 52.882
0.5173121 	 13.8106448 	 647.0580 	 1.090 	 52.901
0.5207310 	 14.1471682 	 666.6541 	 1.091 	 52.888
0.5240870 	 14.4801679 	 684.1929 	 1.090 	 52.890
0.5273804 	 14.8225763 	 701.7370 	 1.090 	 52.881
0.5306134 	 15.1609987 	 713.0257 	 1.090 	 52.865
0.5337868 	 15.5203673 	 728.7295 	 1.090 	 52.864
0.5369011 	 15.8741474 	 745.6889 	 1.089 	 52.845
0.5399601 	 16.2312909 	 767.1986 	 1.089 	 52.854
0.5429626 	 16.5941235 	 789.1924 	 1.089 	 52.845
0.5459116 	 16.9627114 	 819.7195 	 1.089 	 52.842
0.5488077 	 17.3353432 	 845.4642 	 1.089 	 52.837
0.5516551 	 17.7067979 	 894.4037 	 1.089 	 52.811
0.5544528 	 18.0890330 	 964.3260 	 1.088 	 52.826
0.5572042 	 18.4735141 	 1043.5117 	 1.088 	 52.793
0.5599071 	 18.8755064 	 1153.9855 	 1.087 	 52.822
0.5625627 	 19.2699344 	 1326.0468 	 1.087 	 52.804
0.5651737 	 19.6643569 	 1591.2987 	 1.086 	 52.795
0.5677406 	 20.0831193 	 1983.1761 	 1.085 	 52.789
0.5702632 	 20.4978162 	 2566.4022 	 1.085 	 52.784
0.5727416 	 20.9312638 	 3497.7675 	 1.082 	 52.780
