N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002277 	 1.0008659 	 1.1026 	 0.988 	 7.114
0.0220703 	 1.1831835 	 12.0458 	 0.961 	 35.167
0.0428655 	 1.2259887 	 22.6918 	 0.998 	 47.991
0.0625886 	 1.3034454 	 33.2368 	 1.007 	 51.561
0.0813024 	 1.3959594 	 43.5481 	 1.007 	 52.643
0.0991109 	 1.4968465 	 54.1542 	 1.009 	 53.136
0.1160519 	 1.6042256 	 64.2568 	 1.011 	 53.361
0.1322344 	 1.7182587 	 74.7896 	 1.014 	 53.455
0.1476696 	 1.8364367 	 85.4116 	 1.014 	 53.581
0.1624285 	 1.9619779 	 95.6092 	 1.016 	 53.554
0.1765558 	 2.0919394 	 105.1872 	 1.019 	 53.538
0.1900896 	 2.2266716 	 115.7893 	 1.021 	 53.523
0.2030648 	 2.3657327 	 125.5587 	 1.023 	 53.511
0.2155277 	 2.5095657 	 136.0625 	 1.025 	 53.504
0.2274981 	 2.6570013 	 146.7315 	 1.027 	 53.483
0.2390130 	 2.8091265 	 157.0044 	 1.029 	 53.449
0.2500929 	 2.9662529 	 168.0273 	 1.031 	 53.451
0.2607731 	 3.1262274 	 179.2151 	 1.033 	 53.412
0.2710716 	 3.2917491 	 189.3277 	 1.034 	 53.407
0.2810062 	 3.4622294 	 201.5283 	 1.036 	 53.417
0.2906023 	 3.6344815 	 210.7997 	 1.038 	 53.405
0.2998763 	 3.8125568 	 220.3028 	 1.041 	 53.385
0.3088446 	 3.9949729 	 229.3443 	 1.043 	 53.385
0.3175181 	 4.1794101 	 238.5343 	 1.044 	 53.346
0.3259234 	 4.3693629 	 247.7412 	 1.047 	 53.345
0.3340661 	 4.5635140 	 257.6663 	 1.048 	 53.321
0.3419582 	 4.7616698 	 267.6395 	 1.050 	 53.324
0.3496099 	 4.9632064 	 279.3587 	 1.052 	 53.296
0.3570397 	 5.1700194 	 291.7855 	 1.054 	 53.292
0.3642528 	 5.3808385 	 300.5327 	 1.056 	 53.264
0.3712576 	 5.5959685 	 308.8264 	 1.058 	 53.271
