N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002254 	 1.0008550 	 1.1026 	 1.000 	 7.113
0.0220691 	 1.1832333 	 12.0239 	 0.959 	 35.132
0.0428681 	 1.2260693 	 22.5809 	 0.998 	 47.986
0.0625884 	 1.3034886 	 33.1117 	 1.007 	 51.552
0.0813132 	 1.3961779 	 43.5679 	 1.008 	 52.653
0.0991039 	 1.4967416 	 53.6479 	 1.010 	 53.116
0.1160434 	 1.6045895 	 63.7284 	 1.011 	 53.358
0.1322090 	 1.7182107 	 74.5423 	 1.013 	 53.449
0.1476491 	 1.8362504 	 84.3493 	 1.014 	 53.603
0.1624132 	 1.9615700 	 94.3703 	 1.017 	 53.558
0.1765394 	 2.0917871 	 103.5291 	 1.020 	 53.540
0.1900645 	 2.2266063 	 113.7510 	 1.021 	 53.523
0.2030396 	 2.3653547 	 124.5973 	 1.023 	 53.498
0.2154996 	 2.5089932 	 136.0439 	 1.025 	 53.475
0.2274653 	 2.6564928 	 146.7409 	 1.028 	 53.477
0.2389753 	 2.8092131 	 156.5924 	 1.029 	 53.481
0.2500592 	 2.9655240 	 166.8891 	 1.031 	 53.439
0.2607329 	 3.1263374 	 177.4619 	 1.033 	 53.435
0.2710333 	 3.2913361 	 187.0754 	 1.035 	 53.406
0.2809741 	 3.4610069 	 198.0705 	 1.037 	 53.399
0.2905638 	 3.6337508 	 207.2365 	 1.039 	 53.412
0.2998340 	 3.8108016 	 219.2962 	 1.041 	 53.369
0.3087946 	 3.9932413 	 229.5347 	 1.042 	 53.373
0.3174727 	 4.1795597 	 239.6535 	 1.045 	 53.355
0.3258748 	 4.3678923 	 250.7055 	 1.047 	 53.328
0.3340106 	 4.5630423 	 260.3651 	 1.049 	 53.340
0.3418941 	 4.7608398 	 270.6797 	 1.050 	 53.310
0.3495497 	 4.9624469 	 284.3161 	 1.052 	 53.305
0.3569774 	 5.1693037 	 294.1757 	 1.054 	 53.299
0.3641927 	 5.3802133 	 306.4187 	 1.055 	 53.290
0.3712021 	 5.5926607 	 317.2153 	 1.058 	 53.254
0.3780103 	 5.8117871 	 329.4355 	 1.061 	 53.253
0.3846352 	 6.0335496 	 338.2907 	 1.062 	 53.243
0.3910795 	 6.2600848 	 348.3638 	 1.063 	 53.223
0.3973517 	 6.4875450 	 359.2545 	 1.065 	 53.204
0.4034524 	 6.7213110 	 369.2424 	 1.067 	 53.185
0.4094032 	 6.9604328 	 382.5693 	 1.068 	 53.179
0.4151984 	 7.2022695 	 392.4469 	 1.069 	 53.181
0.4208529 	 7.4467500 	 402.3792 	 1.071 	 53.165
0.4263619 	 7.6968067 	 410.6658 	 1.073 	 53.126
0.4317389 	 7.9514454 	 422.8615 	 1.073 	 53.142
0.4369851 	 8.2091550 	 429.9543 	 1.075 	 53.116
0.4421094 	 8.4683966 	 438.5641 	 1.077 	 53.100
0.4471088 	 8.7319427 	 449.4690 	 1.078 	 53.087
0.4519959 	 8.9997159 	 462.3062 	 1.080 	 53.080
0.4567715 	 9.2738976 	 473.2662 	 1.081 	 53.066
0.4614439 	 9.5483910 	 482.9975 	 1.082 	 53.036
0.4660072 	 9.8276693 	 497.7154 	 1.082 	 53.036
0.4704744 	 10.1124662 	 507.2778 	 1.084 	 53.039
0.4748381 	 10.3968713 	 516.8374 	 1.085 	 53.031
0.4791102 	 10.6892516 	 524.8734 	 1.087 	 53.012
0.4832929 	 10.9794344 	 536.8589 	 1.087 	 52.963
0.4873855 	 11.2809242 	 546.5865 	 1.088 	 52.981
0.4913969 	 11.5880380 	 559.7428 	 1.087 	 52.989
0.4953241 	 11.8924467 	 571.1201 	 1.088 	 52.967
0.4991730 	 12.2005928 	 581.8480 	 1.088 	 52.943
0.5029446 	 12.5143180 	 590.7318 	 1.089 	 52.938
0.5066413 	 12.8316187 	 606.8072 	 1.089 	 52.933
0.5102691 	 13.1572084 	 618.3149 	 1.090 	 52.939
0.5138233 	 13.4800171 	 635.7510 	 1.090 	 52.908
0.5173119 	 13.8117487 	 646.5658 	 1.091 	 52.906
0.5207293 	 14.1452866 	 654.6056 	 1.091 	 52.897
0.5240860 	 14.4747557 	 670.6361 	 1.090 	 52.881
0.5273805 	 14.8222960 	 686.2125 	 1.090 	 52.870
0.5306122 	 15.1632699 	 703.2046 	 1.092 	 52.849
0.5337817 	 15.5126111 	 718.6500 	 1.091 	 52.868
0.5368986 	 15.8612003 	 733.6185 	 1.091 	 52.848
0.5399602 	 16.2155425 	 756.2427 	 1.090 	 52.843
0.5429658 	 16.5797769 	 778.8003 	 1.090 	 52.840
0.5459184 	 16.9487228 	 809.5012 	 1.089 	 52.834
0.5488165 	 17.3102307 	 850.3961 	 1.088 	 52.814
0.5516674 	 17.6823561 	 912.9379 	 1.087 	 52.814
0.5544671 	 18.0586810 	 1004.8858 	 1.086 	 52.805
0.5572190 	 18.4408435 	 1160.4345 	 1.084 	 52.798
0.5599270 	 18.8332397 	 1393.9510 	 1.084 	 52.795
0.5625882 	 19.2261536 	 1769.9501 	 1.083 	 52.782
0.5652077 	 19.6278153 	 2424.0247 	 1.081 	 52.787
0.5677823 	 20.0192260 	 3487.4041 	 1.079 	 52.763
0.5703143 	 20.4351844 	 5122.3805 	 1.077 	 52.741
0.5728010 	 20.8454964 	 7548.9146 	 1.076 	 52.716
0.5752462 	 21.2805871 	 10969.9388 	 1.071 	 52.720
0.5776514 	 21.7064522 	 15640.8752 	 1.067 	 52.691
0.5800149 	 22.1538823 	 23096.9253 	 1.058 	 52.680
0.5823400 	 22.5865870 	 35586.7162 	 1.049 	 52.661
0.5846276 	 23.0299273 	 57420.4655 	 1.035 	 52.623
0.5868778 	 23.4685172 	 95671.1297 	 1.019 	 52.625
0.5890938 	 23.9129381 	 157439.8298 	 0.999 	 52.617
0.5912754 	 24.3671320 	 244382.4678 	 0.979 	 52.610
0.5934197 	 24.8581374 	 350931.1068 	 0.959 	 52.599
0.5955243 	 25.4020747 	 465196.7579 	 0.940 	 52.595
0.5975891 	 26.0184514 	 574319.9281 	 0.926 	 52.615
0.5996070 	 26.6810202 	 663210.2617 	 0.916 	 52.596
0.6015787 	 27.4201132 	 735255.4347 	 0.908 	 52.604
0.6034978 	 28.2133348 	 788699.9708 	 0.904 	 52.598
0.6053674 	 29.0637075 	 824913.6447 	 0.902 	 52.587
0.6071864 	 29.9422280 	 851426.2613 	 0.901 	 52.584
0.6089539 	 30.9065052 	 865315.2239 	 0.902 	 52.590
0.6106702 	 31.8683403 	 869354.9453 	 0.904 	 52.578
0.6123368 	 32.8956989 	 867586.6672 	 0.907 	 52.566
0.6139531 	 33.9741066 	 859213.7467 	 0.910 	 52.582
0.6155225 	 35.0590705 	 845210.0276 	 0.915 	 52.564
0.6170447 	 36.1867760 	 823351.6982 	 0.922 	 52.539
0.6185212 	 37.3432157 	 797981.1919 	 0.929 	 52.519
0.6199544 	 38.5477483 	 768986.9197 	 0.937 	 52.535
0.6213448 	 39.7852941 	 732683.1101 	 0.947 	 52.527
0.6226953 	 41.0368195 	 691169.4806 	 0.958 	 52.505
0.6240048 	 42.3330355 	 645578.9009 	 0.972 	 52.518
0.6252761 	 43.6651374 	 598826.4094 	 0.988 	 52.504
0.6265123 	 44.9843505 	 552021.0129 	 1.007 	 52.500
0.6277130 	 46.3303370 	 515816.3352 	 1.029 	 52.491
0.6288806 	 47.6922940 	 494213.0642 	 1.053 	 52.470
