N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002255 	 1.0008545 	 1.1026 	 0.987 	 7.113
0.0220709 	 1.1833066 	 12.0442 	 0.961 	 35.144
0.0428550 	 1.2259834 	 22.6719 	 0.998 	 47.968
0.0625686 	 1.3034432 	 33.1815 	 1.006 	 51.553
0.0812876 	 1.3961022 	 43.8647 	 1.008 	 52.658
0.0990877 	 1.4968530 	 54.4915 	 1.010 	 53.155
0.1160571 	 1.6046312 	 65.1786 	 1.012 	 53.377
0.1322142 	 1.7184427 	 75.9386 	 1.013 	 53.469
0.1476597 	 1.8361291 	 86.0819 	 1.014 	 53.566
0.1624325 	 1.9622785 	 96.3653 	 1.016 	 53.570
0.1765460 	 2.0920073 	 107.5160 	 1.019 	 53.533
0.1900739 	 2.2268794 	 118.5660 	 1.021 	 53.531
0.2030382 	 2.3653099 	 128.4343 	 1.023 	 53.503
0.2155032 	 2.5090447 	 139.3183 	 1.025 	 53.486
0.2274725 	 2.6573402 	 150.0074 	 1.027 	 53.495
0.2389834 	 2.8092511 	 160.5580 	 1.029 	 53.458
0.2500657 	 2.9649121 	 170.5991 	 1.031 	 53.433
0.2607473 	 3.1269300 	 180.9485 	 1.033 	 53.439
0.2710439 	 3.2917537 	 192.1044 	 1.035 	 53.421
0.2809754 	 3.4611072 	 202.1826 	 1.037 	 53.421
0.2905692 	 3.6347039 	 211.3867 	 1.038 	 53.391
0.2998452 	 3.8120205 	 219.6312 	 1.041 	 53.383
0.3088215 	 3.9930247 	 230.0877 	 1.042 	 53.369
0.3174969 	 4.1802260 	 241.4217 	 1.045 	 53.350
0.3258974 	 4.3694652 	 252.7239 	 1.046 	 53.348
0.3340351 	 4.5633389 	 262.2481 	 1.048 	 53.318
0.3419308 	 4.7617977 	 272.5710 	 1.050 	 53.332
0.3495814 	 4.9629832 	 282.2326 	 1.053 	 53.299
0.3570095 	 5.1682979 	 289.5985 	 1.054 	 53.275
0.3642189 	 5.3802828 	 299.6689 	 1.057 	 53.280
0.3712270 	 5.5915352 	 310.5490 	 1.059 	 53.247
0.3780337 	 5.8108544 	 324.2880 	 1.059 	 53.254
0.3846602 	 6.0333983 	 333.6833 	 1.061 	 53.241
0.3911039 	 6.2588711 	 342.6112 	 1.063 	 53.210
0.3973757 	 6.4897650 	 352.1373 	 1.065 	 53.210
0.4034865 	 6.7238195 	 362.6554 	 1.067 	 53.193
0.4094360 	 6.9633385 	 374.5155 	 1.069 	 53.199
0.4152362 	 7.2026748 	 384.2401 	 1.070 	 53.151
0.4208849 	 7.4487983 	 390.6660 	 1.071 	 53.147
0.4263975 	 7.6970669 	 400.1257 	 1.073 	 53.120
0.4317762 	 7.9529430 	 412.6993 	 1.074 	 53.108
0.4370237 	 8.2123526 	 421.5559 	 1.076 	 53.133
0.4421429 	 8.4705979 	 434.4202 	 1.077 	 53.127
0.4471415 	 8.7359894 	 443.6766 	 1.078 	 53.099
0.4520293 	 9.0002223 	 455.0685 	 1.079 	 53.078
0.4568047 	 9.2764432 	 465.2130 	 1.081 	 53.065
0.4614734 	 9.5492781 	 473.9510 	 1.081 	 53.034
0.4660368 	 9.8265683 	 487.0031 	 1.082 	 53.032
0.4704958 	 10.1145309 	 497.2831 	 1.084 	 53.030
0.4748615 	 10.3984972 	 506.8983 	 1.085 	 53.017
0.4791331 	 10.6917048 	 515.8162 	 1.086 	 53.005
0.4833143 	 10.9860648 	 528.2565 	 1.087 	 52.991
0.4874103 	 11.2823812 	 535.3313 	 1.088 	 52.983
0.4914197 	 11.5863522 	 542.5156 	 1.088 	 52.976
0.4953472 	 11.8877196 	 553.1573 	 1.089 	 52.971
0.4991971 	 12.1988771 	 563.7281 	 1.089 	 52.926
0.5029701 	 12.5163946 	 578.8457 	 1.090 	 52.937
0.5066656 	 12.8350584 	 586.1568 	 1.090 	 52.951
0.5102881 	 13.1547630 	 599.8431 	 1.090 	 52.924
0.5138403 	 13.4787602 	 613.1481 	 1.090 	 52.917
0.5173263 	 13.8072409 	 624.4155 	 1.091 	 52.909
0.5207477 	 14.1379622 	 640.6200 	 1.091 	 52.885
0.5241042 	 14.4794879 	 653.4952 	 1.091 	 52.901
0.5273951 	 14.8219999 	 666.6999 	 1.092 	 52.891
0.5306273 	 15.1621732 	 687.3694 	 1.092 	 52.870
0.5338015 	 15.5131423 	 703.1709 	 1.092 	 52.874
0.5369204 	 15.8620684 	 722.9274 	 1.093 	 52.854
0.5399811 	 16.2180982 	 741.6661 	 1.090 	 52.846
0.5429911 	 16.5748161 	 775.8152 	 1.090 	 52.851
0.5459443 	 16.9433224 	 822.2917 	 1.090 	 52.827
0.5488481 	 17.3098437 	 876.9692 	 1.090 	 52.829
0.5517018 	 17.6731531 	 980.8368 	 1.089 	 52.794
0.5545085 	 18.0446248 	 1140.2725 	 1.088 	 52.808
0.5572663 	 18.4255185 	 1449.6275 	 1.087 	 52.802
0.5599786 	 18.7978978 	 2085.2166 	 1.086 	 52.790
0.5626470 	 19.1824862 	 3281.6385 	 1.085 	 52.799
0.5652705 	 19.5680740 	 5588.4797 	 1.085 	 52.787
0.5678512 	 19.9459250 	 9902.2930 	 1.084 	 52.780
0.5703935 	 20.3383909 	 16739.5553 	 1.084 	 52.791
0.5728981 	 20.7300719 	 27963.1425 	 1.085 	 52.770
0.5753586 	 21.1437125 	 44282.6447 	 1.086 	 52.776
0.5777795 	 21.5807424 	 66349.7717 	 1.089 	 52.755
0.5801582 	 22.0334733 	 93004.2614 	 1.092 	 52.731
0.5824933 	 22.5386456 	 123225.9818 	 1.094 	 52.743
0.5847820 	 23.0718144 	 154188.0273 	 1.096 	 52.751
0.5870227 	 23.6327108 	 182151.5304 	 1.096 	 52.758
0.5892143 	 24.2387486 	 207811.4324 	 1.097 	 52.748
0.5913562 	 24.8733502 	 228570.2922 	 1.095 	 52.744
0.5934500 	 25.5444690 	 245093.3258 	 1.091 	 52.760
0.5954933 	 26.2409841 	 260654.5742 	 1.086 	 52.776
0.5974853 	 26.9493901 	 274030.5549 	 1.077 	 52.795
0.5994303 	 27.6844056 	 292884.5009 	 1.066 	 52.809
0.6013264 	 28.4381871 	 321941.0821 	 1.054 	 52.832
0.6031780 	 29.2089389 	 362350.3845 	 1.040 	 52.865
0.6049828 	 29.9970286 	 416490.7745 	 1.022 	 52.891
0.6067461 	 30.8016618 	 480239.8943 	 1.008 	 52.898
0.6084660 	 31.6470004 	 550652.0544 	 0.992 	 52.928
0.6101420 	 32.5348001 	 621291.1459 	 0.978 	 52.959
0.6117754 	 33.4402876 	 685857.3006 	 0.966 	 52.953
0.6133657 	 34.4027639 	 748345.8359 	 0.955 	 52.949
0.6149142 	 35.4267933 	 798032.0786 	 0.945 	 52.998
0.6164197 	 36.4925413 	 840814.7906 	 0.937 	 52.989
0.6178840 	 37.6023279 	 873593.6251 	 0.932 	 53.004
0.6193075 	 38.7421636 	 899864.7476 	 0.927 	 52.976
0.6206901 	 39.9421300 	 924313.2228 	 0.921 	 52.976
0.6220345 	 41.1616969 	 943223.2002 	 0.918 	 52.979
0.6233395 	 42.4502961 	 955613.4039 	 0.915 	 52.985
0.6246067 	 43.7632833 	 964649.5332 	 0.913 	 52.965
0.6258383 	 45.1268235 	 972373.3770 	 0.911 	 52.978
