N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002265 	 1.0008554 	 1.1026 	 0.987 	 7.113
0.0220684 	 1.1832483 	 12.0006 	 0.961 	 35.141
0.0428652 	 1.2259996 	 22.5268 	 0.998 	 47.974
0.0625966 	 1.3036476 	 33.0560 	 1.006 	 51.554
0.0813155 	 1.3961144 	 43.5831 	 1.008 	 52.640
0.0991100 	 1.4969332 	 53.7283 	 1.010 	 53.139
0.1160666 	 1.6045610 	 64.1299 	 1.012 	 53.371
0.1322192 	 1.7182642 	 74.6444 	 1.013 	 53.474
0.1476477 	 1.8363007 	 85.0616 	 1.014 	 53.587
0.1624096 	 1.9622729 	 95.6305 	 1.016 	 53.570
0.1765426 	 2.0915046 	 105.5450 	 1.019 	 53.549
0.1900714 	 2.2268612 	 116.0577 	 1.021 	 53.526
0.2030544 	 2.3654670 	 125.5011 	 1.023 	 53.517
0.2155226 	 2.5095497 	 136.5284 	 1.026 	 53.495
0.2274917 	 2.6574583 	 146.3532 	 1.027 	 53.475
0.2389981 	 2.8102544 	 157.7531 	 1.030 	 53.470
0.2500782 	 2.9653009 	 168.7136 	 1.031 	 53.439
0.2607494 	 3.1262259 	 178.8142 	 1.033 	 53.430
0.2710450 	 3.2915714 	 190.1475 	 1.035 	 53.421
0.2809853 	 3.4603745 	 200.6672 	 1.037 	 53.375
0.2905772 	 3.6346922 	 211.2690 	 1.038 	 53.403
0.2998487 	 3.8119413 	 220.2050 	 1.040 	 53.385
0.3088091 	 3.9934871 	 229.8062 	 1.042 	 53.374
0.3174909 	 4.1801542 	 238.8066 	 1.044 	 53.358
0.3258966 	 4.3687721 	 249.1482 	 1.046 	 53.320
0.3340407 	 4.5637570 	 257.7956 	 1.049 	 53.328
0.3419301 	 4.7616105 	 270.4937 	 1.050 	 53.312
0.3495903 	 4.9642883 	 279.8295 	 1.052 	 53.317
0.3570147 	 5.1699300 	 289.1470 	 1.054 	 53.275
0.3642228 	 5.3801929 	 300.1013 	 1.056 	 53.262
0.3712309 	 5.5946368 	 311.3198 	 1.059 	 53.278
0.3780459 	 5.8114056 	 320.7817 	 1.059 	 53.254
0.3846670 	 6.0344726 	 334.0845 	 1.062 	 53.241
0.3911127 	 6.2610091 	 344.5820 	 1.063 	 53.230
0.3973855 	 6.4892342 	 355.3291 	 1.064 	 53.207
0.4034890 	 6.7250564 	 368.0584 	 1.067 	 53.201
0.4094356 	 6.9607351 	 374.9052 	 1.068 	 53.198
0.4152321 	 7.2035628 	 386.5533 	 1.071 	 53.177
0.4208799 	 7.4495330 	 396.5558 	 1.071 	 53.151
0.4263882 	 7.6985175 	 406.3136 	 1.072 	 53.134
0.4317623 	 7.9514251 	 415.1248 	 1.073 	 53.123
0.4370088 	 8.2084953 	 427.0501 	 1.075 	 53.120
0.4421297 	 8.4677389 	 439.3526 	 1.076 	 53.093
0.4471316 	 8.7359619 	 452.4306 	 1.077 	 53.088
0.4520161 	 9.0027869 	 458.3104 	 1.078 	 53.071
0.4567938 	 9.2737177 	 469.1118 	 1.079 	 53.059
0.4614606 	 9.5492519 	 480.4286 	 1.081 	 53.043
0.4660240 	 9.8303612 	 491.8346 	 1.083 	 53.040
0.4704851 	 10.1120987 	 505.5973 	 1.085 	 53.033
0.4748485 	 10.4005385 	 513.8093 	 1.085 	 53.013
0.4791213 	 10.6931219 	 521.7399 	 1.086 	 53.026
0.4833025 	 10.9822471 	 530.8108 	 1.087 	 52.989
0.4873988 	 11.2829736 	 542.1059 	 1.087 	 52.991
0.4914064 	 11.5891986 	 552.9819 	 1.088 	 52.984
