N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002252 	 1.0008555 	 1.1028 	 0.991 	 7.113
0.0220506 	 1.1833547 	 11.9465 	 0.960 	 35.097
0.0428599 	 1.2261013 	 22.4838 	 0.998 	 47.983
0.0625959 	 1.3036258 	 32.9665 	 1.006 	 51.569
0.0813115 	 1.3961841 	 43.4009 	 1.008 	 52.649
0.0991086 	 1.4968073 	 53.9262 	 1.009 	 53.142
0.1160767 	 1.6049141 	 64.9759 	 1.011 	 53.390
0.1322487 	 1.7184417 	 75.4837 	 1.014 	 53.466
0.1476833 	 1.8365340 	 85.5017 	 1.014 	 53.571
0.1624442 	 1.9621811 	 96.3771 	 1.017 	 53.585
0.1765673 	 2.0924618 	 106.4365 	 1.019 	 53.550
0.1901015 	 2.2266066 	 117.2295 	 1.021 	 53.541
0.2030907 	 2.3661805 	 127.8072 	 1.023 	 53.523
0.2155423 	 2.5094753 	 137.1922 	 1.025 	 53.481
0.2275096 	 2.6577508 	 147.2513 	 1.027 	 53.478
0.2390207 	 2.8093913 	 159.2018 	 1.029 	 53.453
0.2501066 	 2.9659867 	 170.6246 	 1.031 	 53.431
0.2607793 	 3.1272879 	 182.2819 	 1.033 	 53.451
0.2710782 	 3.2924857 	 192.3968 	 1.035 	 53.435
0.2810120 	 3.4622508 	 201.6443 	 1.037 	 53.423
0.2906054 	 3.6349927 	 211.5722 	 1.038 	 53.402
0.2998782 	 3.8125627 	 222.6552 	 1.040 	 53.373
0.3088501 	 3.9938596 	 231.3728 	 1.043 	 53.360
0.3175198 	 4.1803283 	 238.8456 	 1.044 	 53.347
0.3259199 	 4.3704328 	 248.6866 	 1.046 	 53.345
0.3340592 	 4.5642286 	 258.0105 	 1.048 	 53.322
0.3419486 	 4.7610256 	 268.2283 	 1.051 	 53.311
0.3496012 	 4.9650641 	 278.6588 	 1.052 	 53.303
0.3570309 	 5.1704055 	 289.0381 	 1.054 	 53.264
0.3642438 	 5.3784921 	 300.8753 	 1.056 	 53.266
0.3712522 	 5.5938789 	 311.4442 	 1.058 	 53.250
0.3780619 	 5.8133910 	 321.0435 	 1.060 	 53.255
0.3846831 	 6.0353892 	 330.0239 	 1.062 	 53.247
0.3911306 	 6.2599369 	 339.1525 	 1.064 	 53.217
0.3974023 	 6.4900162 	 348.8483 	 1.065 	 53.201
0.4035113 	 6.7262618 	 359.5935 	 1.068 	 53.220
0.4094577 	 6.9597674 	 366.9889 	 1.069 	 53.165
0.4152498 	 7.2034925 	 375.0252 	 1.071 	 53.174
0.4208995 	 7.4487815 	 384.6427 	 1.073 	 53.150
0.4264114 	 7.6993217 	 393.1733 	 1.075 	 53.138
0.4317868 	 7.9518904 	 404.9410 	 1.075 	 53.124
0.4370334 	 8.2107999 	 416.1491 	 1.075 	 53.138
0.4421530 	 8.4697871 	 424.6526 	 1.077 	 53.097
0.4471539 	 8.7359397 	 439.6503 	 1.078 	 53.101
0.4520363 	 9.0069834 	 447.6966 	 1.079 	 53.093
0.4568081 	 9.2757616 	 456.9777 	 1.080 	 53.080
0.4614733 	 9.5488625 	 466.0997 	 1.081 	 53.042
0.4660375 	 9.8321580 	 474.6120 	 1.082 	 53.043
0.4704983 	 10.1142902 	 484.2797 	 1.083 	 53.012
0.4748660 	 10.4037419 	 494.4892 	 1.084 	 53.020
0.4791370 	 10.6934685 	 508.0094 	 1.085 	 53.015
0.4833191 	 10.9875705 	 519.6281 	 1.087 	 52.996
0.4874110 	 11.2848260 	 527.6104 	 1.089 	 52.984
0.4914211 	 11.5886257 	 543.5458 	 1.089 	 52.973
0.4953484 	 11.8980200 	 552.4427 	 1.090 	 52.978
0.4991963 	 12.2020685 	 567.1615 	 1.089 	 52.969
0.5029668 	 12.5189815 	 575.2096 	 1.089 	 52.954
