N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002249 	 1.0008488 	 1.1027 	 0.993 	 7.112
0.0220447 	 1.1833833 	 11.9916 	 0.959 	 35.092
0.0428311 	 1.2258405 	 22.4246 	 0.998 	 47.958
0.0625587 	 1.3034297 	 33.1240 	 1.006 	 51.557
0.0812890 	 1.3960641 	 43.5193 	 1.008 	 52.639
0.0990813 	 1.4966677 	 53.8603 	 1.009 	 53.138
0.1160377 	 1.6042462 	 64.9020 	 1.011 	 53.351
0.1322092 	 1.7180663 	 75.6445 	 1.013 	 53.463
0.1476507 	 1.8363765 	 86.7680 	 1.015 	 53.587
0.1624132 	 1.9620225 	 97.2755 	 1.017 	 53.562
0.1765240 	 2.0917293 	 107.8192 	 1.019 	 53.531
0.1900643 	 2.2263160 	 118.4937 	 1.021 	 53.528
0.2030410 	 2.3658101 	 129.5240 	 1.024 	 53.536
0.2155120 	 2.5093131 	 139.9328 	 1.025 	 53.487
0.2274756 	 2.6572157 	 150.5060 	 1.027 	 53.466
0.2389886 	 2.8089298 	 161.4985 	 1.029 	 53.472
0.2500784 	 2.9653450 	 172.4881 	 1.031 	 53.434
0.2607510 	 3.1267301 	 183.7332 	 1.033 	 53.446
0.2710480 	 3.2919857 	 193.3372 	 1.035 	 53.411
0.2809851 	 3.4610856 	 203.1827 	 1.036 	 53.410
0.2905784 	 3.6342240 	 214.0855 	 1.039 	 53.387
0.2998466 	 3.8113763 	 224.4777 	 1.040 	 53.384
0.3088118 	 3.9940599 	 232.9404 	 1.043 	 53.378
0.3174869 	 4.1795385 	 244.1819 	 1.044 	 53.352
0.3258772 	 4.3690180 	 253.7062 	 1.045 	 53.363
0.3340147 	 4.5634104 	 263.6063 	 1.047 	 53.322
0.3419101 	 4.7617699 	 275.9685 	 1.050 	 53.326
0.3495633 	 4.9630995 	 285.9396 	 1.052 	 53.310
0.3569923 	 5.1679082 	 297.3694 	 1.054 	 53.277
0.3642065 	 5.3803510 	 308.8816 	 1.056 	 53.276
0.3712166 	 5.5939031 	 320.7743 	 1.058 	 53.270
0.3780272 	 5.8129366 	 328.7082 	 1.060 	 53.258
0.3846514 	 6.0336398 	 340.2603 	 1.061 	 53.239
0.3910928 	 6.2589595 	 349.4337 	 1.064 	 53.224
0.3973640 	 6.4886667 	 360.3712 	 1.065 	 53.213
0.4034714 	 6.7201901 	 373.8636 	 1.066 	 53.174
0.4094205 	 6.9611955 	 386.0889 	 1.068 	 53.179
0.4152209 	 7.2031966 	 394.0396 	 1.070 	 53.154
0.4208709 	 7.4504377 	 408.2252 	 1.072 	 53.157
0.4263849 	 7.6981063 	 418.4689 	 1.073 	 53.134
0.4317639 	 7.9499506 	 426.9381 	 1.075 	 53.139
0.4370093 	 8.2082474 	 439.4265 	 1.076 	 53.124
0.4421336 	 8.4698679 	 448.3174 	 1.076 	 53.112
0.4471337 	 8.7320549 	 458.3834 	 1.079 	 53.060
0.4520158 	 9.0012020 	 468.7531 	 1.079 	 53.065
0.4567878 	 9.2717372 	 480.9941 	 1.080 	 53.060
0.4614508 	 9.5493809 	 491.9635 	 1.082 	 53.059
0.4660155 	 9.8284183 	 498.9938 	 1.083 	 53.025
0.4704789 	 10.1114555 	 509.9054 	 1.083 	 53.026
0.4748486 	 10.3992101 	 519.2067 	 1.083 	 53.021
0.4791198 	 10.6907839 	 531.2612 	 1.084 	 53.000
0.4833018 	 10.9882165 	 541.6722 	 1.086 	 53.003
0.4873952 	 11.2833793 	 552.4901 	 1.086 	 52.978
0.4914057 	 11.5822685 	 565.1857 	 1.087 	 52.973
0.4953363 	 11.8904576 	 579.3533 	 1.087 	 52.960
0.4991838 	 12.1988278 	 589.5756 	 1.088 	 52.941
0.5029561 	 12.5142193 	 599.5380 	 1.089 	 52.954
0.5066517 	 12.8354664 	 605.5433 	 1.089 	 52.935
0.5102777 	 13.1514613 	 619.3399 	 1.089 	 52.938
0.5138327 	 13.4808115 	 632.3808 	 1.091 	 52.932
0.5173188 	 13.8030504 	 646.6449 	 1.090 	 52.917
0.5207377 	 14.1446857 	 661.1741 	 1.091 	 52.920
0.5240951 	 14.4782992 	 676.5887 	 1.091 	 52.889
0.5273874 	 14.8221152 	 692.8063 	 1.091 	 52.885
0.5306222 	 15.1653030 	 702.7444 	 1.091 	 52.873
0.5337938 	 15.5121744 	 716.0152 	 1.091 	 52.868
0.5369104 	 15.8599322 	 736.3389 	 1.090 	 52.867
0.5399712 	 16.2202789 	 759.9455 	 1.091 	 52.880
0.5429779 	 16.5809332 	 782.5015 	 1.090 	 52.846
0.5459323 	 16.9507370 	 818.0087 	 1.090 	 52.829
0.5488335 	 17.3243497 	 857.5448 	 1.090 	 52.819
