N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002259 	 1.0008564 	 1.1026 	 0.984 	 7.113
0.0220547 	 1.1832982 	 12.0393 	 0.961 	 35.129
0.0428368 	 1.2260061 	 22.6643 	 0.998 	 47.986
0.0625728 	 1.3033748 	 33.1335 	 1.007 	 51.558
0.0812790 	 1.3959741 	 43.5723 	 1.008 	 52.629
0.0990724 	 1.4966837 	 53.9586 	 1.009 	 53.157
0.1160198 	 1.6041671 	 64.2562 	 1.011 	 53.353
0.1321909 	 1.7182139 	 74.0915 	 1.013 	 53.475
0.1476298 	 1.8362335 	 84.5078 	 1.015 	 53.595
0.1623896 	 1.9615839 	 95.6183 	 1.017 	 53.570
0.1765270 	 2.0916427 	 106.3970 	 1.019 	 53.539
0.1900650 	 2.2264963 	 115.9299 	 1.021 	 53.521
0.2030345 	 2.3656412 	 126.4526 	 1.023 	 53.515
0.2154944 	 2.5085953 	 136.8163 	 1.026 	 53.479
0.2274760 	 2.6571445 	 146.6887 	 1.027 	 53.475
0.2389822 	 2.8087789 	 157.3498 	 1.029 	 53.458
0.2500670 	 2.9650633 	 167.8161 	 1.031 	 53.438
0.2607392 	 3.1263374 	 178.5346 	 1.034 	 53.437
0.2710287 	 3.2915254 	 189.9736 	 1.035 	 53.412
0.2809707 	 3.4603217 	 199.7583 	 1.037 	 53.409
0.2905599 	 3.6343785 	 210.5769 	 1.039 	 53.398
0.2998376 	 3.8117259 	 221.3018 	 1.041 	 53.381
0.3088130 	 3.9931456 	 232.9732 	 1.042 	 53.358
0.3174894 	 4.1797880 	 243.6758 	 1.045 	 53.360
0.3258930 	 4.3702733 	 254.2636 	 1.047 	 53.362
0.3340337 	 4.5637625 	 264.9992 	 1.049 	 53.336
0.3419255 	 4.7619260 	 275.4565 	 1.050 	 53.322
0.3495821 	 4.9631166 	 286.2005 	 1.053 	 53.311
0.3570174 	 5.1670277 	 296.1122 	 1.054 	 53.268
0.3642276 	 5.3809762 	 306.9160 	 1.057 	 53.275
0.3712352 	 5.5914973 	 313.9908 	 1.058 	 53.235
0.3780451 	 5.8112664 	 323.0868 	 1.060 	 53.242
0.3846672 	 6.0333836 	 333.4886 	 1.061 	 53.216
0.3911116 	 6.2610801 	 342.0725 	 1.063 	 53.221
0.3973874 	 6.4915582 	 352.1811 	 1.065 	 53.222
0.4034966 	 6.7236003 	 364.3317 	 1.067 	 53.189
0.4094459 	 6.9612358 	 374.3120 	 1.068 	 53.177
0.4152431 	 7.2056824 	 384.7581 	 1.070 	 53.176
0.4208933 	 7.4493782 	 397.3282 	 1.071 	 53.167
0.4264073 	 7.7004170 	 408.0772 	 1.073 	 53.147
0.4317850 	 7.9498006 	 418.6291 	 1.075 	 53.128
0.4370319 	 8.2092952 	 427.8079 	 1.076 	 53.113
0.4421497 	 8.4682514 	 440.1053 	 1.076 	 53.096
0.4471469 	 8.7326087 	 450.6293 	 1.078 	 53.082
0.4520333 	 9.0039811 	 463.6222 	 1.080 	 53.086
0.4568101 	 9.2737294 	 474.0843 	 1.080 	 53.038
0.4614763 	 9.5541803 	 483.4429 	 1.081 	 53.050
0.4660371 	 9.8302085 	 494.2393 	 1.082 	 53.049
0.4705011 	 10.1150210 	 501.9956 	 1.084 	 53.046
0.4748636 	 10.3999588 	 512.5078 	 1.084 	 53.030
0.4791362 	 10.6944841 	 525.8711 	 1.084 	 53.008
0.4833168 	 10.9843402 	 534.1797 	 1.086 	 52.992
0.4874101 	 11.2832586 	 544.9048 	 1.086 	 52.968
0.4914213 	 11.5881816 	 556.1374 	 1.087 	 52.985
0.4953493 	 11.8957615 	 568.3764 	 1.088 	 52.990
0.4991979 	 12.2022291 	 577.3338 	 1.089 	 52.958
0.5029713 	 12.5179931 	 588.0548 	 1.089 	 52.946
0.5066673 	 12.8305640 	 597.7751 	 1.089 	 52.913
0.5102929 	 13.1586423 	 604.1520 	 1.089 	 52.939
0.5138476 	 13.4785055 	 614.3339 	 1.089 	 52.916
0.5173323 	 13.8079771 	 623.4970 	 1.089 	 52.912
0.5207504 	 14.1386388 	 636.6180 	 1.091 	 52.896
0.5241076 	 14.4685876 	 649.2809 	 1.090 	 52.888
0.5274029 	 14.8209433 	 660.7492 	 1.090 	 52.878
0.5306367 	 15.1633700 	 675.3589 	 1.090 	 52.868
0.5338117 	 15.5126414 	 687.1749 	 1.090 	 52.876
0.5369269 	 15.8608428 	 699.6833 	 1.088 	 52.856
0.5399877 	 16.2211324 	 722.4663 	 1.088 	 52.857
0.5429918 	 16.5785401 	 746.3958 	 1.088 	 52.836
0.5459445 	 16.9340483 	 769.7782 	 1.087 	 52.847
0.5488465 	 17.3015468 	 817.0775 	 1.086 	 52.837
0.5516975 	 17.6837183 	 867.8740 	 1.084 	 52.857
0.5545038 	 18.0483252 	 955.1395 	 1.084 	 52.804
0.5572602 	 18.4284403 	 1088.7705 	 1.082 	 52.813
0.5599702 	 18.8180593 	 1268.1238 	 1.081 	 52.820
0.5626360 	 19.1972739 	 1563.3157 	 1.079 	 52.798
0.5652579 	 19.6036819 	 2047.1427 	 1.078 	 52.802
0.5678351 	 19.9983819 	 2776.9898 	 1.076 	 52.807
0.5703694 	 20.4067683 	 4052.3317 	 1.074 	 52.805
0.5728621 	 20.8154468 	 6138.1001 	 1.071 	 52.798
0.5753123 	 21.2391890 	 9599.2634 	 1.070 	 52.782
0.5777210 	 21.6796448 	 15168.0288 	 1.069 	 52.798
0.5800889 	 22.1320493 	 23839.5034 	 1.067 	 52.795
0.5824127 	 22.6152109 	 35669.0633 	 1.065 	 52.824
0.5846948 	 23.1027288 	 53183.9254 	 1.066 	 52.810
0.5869321 	 23.6257968 	 76796.1856 	 1.067 	 52.838
0.5891268 	 24.1775808 	 107602.2489 	 1.066 	 52.852
0.5912756 	 24.7613745 	 144616.6134 	 1.066 	 52.864
0.5933810 	 25.3642471 	 185871.7422 	 1.066 	 52.879
