N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002258 	 1.0008496 	 1.1027 	 0.989 	 7.112
0.0220568 	 1.1833775 	 12.0209 	 0.959 	 35.149
0.0428511 	 1.2259056 	 22.5921 	 0.997 	 47.955
0.0625757 	 1.3035138 	 33.2754 	 1.006 	 51.576
0.0812788 	 1.3960266 	 43.7571 	 1.009 	 52.638
0.0990848 	 1.4966270 	 53.9385 	 1.010 	 53.120
0.1160399 	 1.6043597 	 63.9645 	 1.011 	 53.356
0.1322036 	 1.7181555 	 73.8565 	 1.013 	 53.465
0.1476443 	 1.8363518 	 84.8372 	 1.014 	 53.590
0.1624168 	 1.9619068 	 95.3791 	 1.016 	 53.570
0.1765367 	 2.0918347 	 105.5473 	 1.020 	 53.537
0.1900614 	 2.2264724 	 116.0859 	 1.021 	 53.523
0.2030424 	 2.3654037 	 126.5488 	 1.023 	 53.509
0.2154901 	 2.5085284 	 137.1255 	 1.026 	 53.481
0.2274591 	 2.6566836 	 147.1774 	 1.027 	 53.489
0.2389738 	 2.8087508 	 156.7603 	 1.029 	 53.457
0.2500577 	 2.9649093 	 166.7990 	 1.031 	 53.431
0.2607303 	 3.1268576 	 177.6609 	 1.032 	 53.460
0.2710327 	 3.2919187 	 186.8287 	 1.034 	 53.431
0.2809622 	 3.4602948 	 197.6456 	 1.036 	 53.395
0.2905568 	 3.6340276 	 207.3324 	 1.039 	 53.408
0.2998334 	 3.8123999 	 217.4650 	 1.041 	 53.404
0.3088010 	 3.9924892 	 229.2954 	 1.042 	 53.365
0.3174778 	 4.1784249 	 239.1908 	 1.045 	 53.345
0.3258821 	 4.3695164 	 248.9384 	 1.045 	 53.340
0.3340161 	 4.5629060 	 259.0104 	 1.049 	 53.339
0.3419038 	 4.7603427 	 271.9354 	 1.050 	 53.319
0.3495516 	 4.9629315 	 281.3015 	 1.052 	 53.316
0.3569785 	 5.1686288 	 293.8846 	 1.054 	 53.304
0.3641923 	 5.3792493 	 304.2927 	 1.057 	 53.283
0.3712041 	 5.5926834 	 313.0771 	 1.058 	 53.242
0.3780184 	 5.8109066 	 323.0967 	 1.061 	 53.236
0.3846444 	 6.0337141 	 333.5426 	 1.062 	 53.250
0.3910903 	 6.2595145 	 345.1599 	 1.063 	 53.231
0.3973636 	 6.4885678 	 353.7480 	 1.066 	 53.200
0.4034716 	 6.7207593 	 362.4710 	 1.067 	 53.174
0.4094265 	 6.9601433 	 373.4104 	 1.069 	 53.180
0.4152241 	 7.2044731 	 384.8720 	 1.070 	 53.165
0.4208771 	 7.4489357 	 392.8895 	 1.072 	 53.163
0.4263877 	 7.6982887 	 400.7608 	 1.072 	 53.129
0.4317614 	 7.9512570 	 411.7749 	 1.074 	 53.127
0.4370116 	 8.2061770 	 421.7043 	 1.075 	 53.106
0.4421377 	 8.4691201 	 431.6395 	 1.077 	 53.102
0.4471412 	 8.7347220 	 445.5736 	 1.078 	 53.090
0.4520260 	 9.0073320 	 453.4804 	 1.079 	 53.092
0.4568001 	 9.2731235 	 469.1880 	 1.081 	 53.076
0.4614670 	 9.5497663 	 478.5057 	 1.081 	 53.051
0.4660326 	 9.8292260 	 487.7775 	 1.083 	 53.045
0.4704971 	 10.1139944 	 500.8324 	 1.084 	 53.036
0.4748646 	 10.4020317 	 514.1170 	 1.085 	 53.034
0.4791364 	 10.6910779 	 525.2309 	 1.085 	 52.998
0.4833170 	 10.9851805 	 534.5400 	 1.086 	 53.010
0.4874083 	 11.2827651 	 544.8315 	 1.087 	 52.971
0.4914180 	 11.5822439 	 558.1915 	 1.087 	 52.963
0.4953457 	 11.8913499 	 571.2890 	 1.087 	 52.954
0.4991924 	 12.1984213 	 582.7004 	 1.087 	 52.943
0.5029643 	 12.5154081 	 596.5969 	 1.089 	 52.963
0.5066639 	 12.8320631 	 610.2073 	 1.089 	 52.931
0.5102862 	 13.1564341 	 623.3246 	 1.089 	 52.927
0.5138414 	 13.4801119 	 632.1111 	 1.089 	 52.921
0.5173253 	 13.8127160 	 648.2017 	 1.090 	 52.910
0.5207434 	 14.1473448 	 658.6606 	 1.089 	 52.900
0.5240992 	 14.4828087 	 665.6096 	 1.090 	 52.887
0.5273928 	 14.8165201 	 679.5575 	 1.089 	 52.873
0.5306233 	 15.1656108 	 694.1190 	 1.089 	 52.877
0.5337959 	 15.5165010 	 704.7172 	 1.089 	 52.859
0.5369101 	 15.8661917 	 722.7389 	 1.089 	 52.854
0.5399678 	 16.2263151 	 740.6044 	 1.089 	 52.869
0.5429735 	 16.5875973 	 765.8776 	 1.088 	 52.842
0.5459261 	 16.9500586 	 788.6525 	 1.088 	 52.833
0.5488256 	 17.3191736 	 825.5844 	 1.088 	 52.824
0.5516762 	 17.6855853 	 876.5409 	 1.085 	 52.817
0.5544772 	 18.0666561 	 950.7615 	 1.085 	 52.808
0.5572322 	 18.4488241 	 1051.9507 	 1.084 	 52.814
0.5599388 	 18.8422866 	 1192.2696 	 1.083 	 52.826
0.5626006 	 19.2209875 	 1442.2666 	 1.083 	 52.778
0.5652159 	 19.6295992 	 1822.1595 	 1.081 	 52.786
0.5677866 	 20.0532628 	 2465.0868 	 1.082 	 52.808
0.5703135 	 20.4644138 	 3611.3465 	 1.081 	 52.765
0.5727972 	 20.8872037 	 5431.1119 	 1.079 	 52.778
0.5752366 	 21.3319985 	 8214.8097 	 1.078 	 52.768
0.5776320 	 21.7917180 	 12455.0099 	 1.076 	 52.779
0.5799853 	 22.2788545 	 18265.5623 	 1.073 	 52.792
0.5822941 	 22.7833199 	 26556.1742 	 1.071 	 52.782
0.5845563 	 23.3125067 	 37139.5507 	 1.068 	 52.769
0.5867719 	 23.8783443 	 49460.5600 	 1.064 	 52.773
0.5889402 	 24.4840412 	 62845.7891 	 1.060 	 52.772
0.5910588 	 25.1195858 	 77218.7711 	 1.057 	 52.777
0.5931280 	 25.8067406 	 92380.9670 	 1.053 	 52.774
0.5951468 	 26.5258567 	 106315.7122 	 1.051 	 52.755
0.5971146 	 27.2735548 	 118044.0469 	 1.048 	 52.740
0.5990300 	 28.0609815 	 127009.7757 	 1.045 	 52.728
0.6008979 	 28.9118641 	 133899.9180 	 1.043 	 52.756
0.6027169 	 29.7612395 	 138511.2719 	 1.042 	 52.732
0.6044856 	 30.6480589 	 139801.4409 	 1.040 	 52.710
0.6062040 	 31.5795011 	 138758.5543 	 1.038 	 52.725
0.6078769 	 32.5144255 	 136282.4931 	 1.037 	 52.698
0.6095044 	 33.4625826 	 131086.8204 	 1.034 	 52.677
