N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002274 	 1.0008577 	 1.1026 	 0.989 	 7.113
0.0220590 	 1.1832836 	 12.0046 	 0.961 	 35.137
0.0428576 	 1.2259997 	 22.6637 	 0.998 	 47.977
0.0625733 	 1.3035158 	 33.0793 	 1.005 	 51.559
0.0812723 	 1.3959548 	 43.4588 	 1.008 	 52.638
0.0990821 	 1.4967468 	 54.1822 	 1.009 	 53.147
0.1160401 	 1.6041974 	 64.3601 	 1.011 	 53.342
0.1322113 	 1.7184635 	 74.5976 	 1.013 	 53.481
0.1476487 	 1.8364180 	 84.8903 	 1.015 	 53.594
0.1624091 	 1.9615045 	 95.4128 	 1.017 	 53.556
0.1765394 	 2.0921783 	 106.0841 	 1.019 	 53.549
0.1900691 	 2.2259153 	 115.8827 	 1.021 	 53.493
0.2030480 	 2.3653851 	 126.7533 	 1.023 	 53.508
0.2155004 	 2.5092984 	 136.9830 	 1.025 	 53.487
0.2274754 	 2.6570311 	 147.2940 	 1.027 	 53.475
0.2389891 	 2.8089178 	 157.8986 	 1.028 	 53.456
0.2500758 	 2.9660223 	 169.8787 	 1.031 	 53.467
0.2607522 	 3.1272583 	 178.8032 	 1.032 	 53.450
0.2710489 	 3.2917790 	 188.0727 	 1.035 	 53.420
0.2809875 	 3.4605493 	 198.5963 	 1.037 	 53.409
0.2905838 	 3.6342305 	 209.1779 	 1.038 	 53.381
0.2998554 	 3.8116738 	 219.2031 	 1.040 	 53.377
0.3088186 	 3.9939023 	 230.0193 	 1.043 	 53.364
0.3175022 	 4.1794855 	 241.4408 	 1.044 	 53.349
0.3259015 	 4.3691904 	 252.2524 	 1.046 	 53.336
0.3340400 	 4.5631347 	 261.7838 	 1.049 	 53.322
0.3419301 	 4.7618507 	 271.7914 	 1.050 	 53.315
0.3495864 	 4.9644984 	 282.4489 	 1.052 	 53.294
0.3570192 	 5.1702070 	 291.2855 	 1.054 	 53.296
0.3642333 	 5.3787504 	 302.2591 	 1.055 	 53.267
0.3712432 	 5.5934988 	 308.6349 	 1.058 	 53.261
0.3780514 	 5.8118109 	 321.3361 	 1.060 	 53.250
0.3846795 	 6.0361304 	 331.4228 	 1.062 	 53.250
0.3911235 	 6.2616320 	 340.8727 	 1.063 	 53.233
0.3973987 	 6.4898263 	 352.0916 	 1.064 	 53.209
