N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002265 	 1.0008524 	 1.1026 	 0.990 	 7.112
0.0220763 	 1.1831749 	 11.9893 	 0.960 	 35.153
0.0428610 	 1.2259146 	 22.7086 	 0.998 	 47.946
0.0625890 	 1.3035248 	 33.0888 	 1.006 	 51.572
0.0812957 	 1.3960290 	 43.7576 	 1.008 	 52.651
0.0990814 	 1.4967217 	 54.1957 	 1.010 	 53.135
0.1160330 	 1.6042364 	 64.2972 	 1.011 	 53.344
0.1322022 	 1.7182408 	 75.0356 	 1.013 	 53.470
0.1476462 	 1.8362552 	 85.1584 	 1.015 	 53.592
0.1624120 	 1.9621291 	 95.4191 	 1.017 	 53.563
0.1765322 	 2.0922922 	 106.6501 	 1.019 	 53.559
0.1900738 	 2.2264095 	 116.6816 	 1.020 	 53.529
0.2030439 	 2.3656380 	 127.3412 	 1.023 	 53.519
0.2154943 	 2.5087361 	 137.4286 	 1.026 	 53.493
0.2274581 	 2.6572167 	 148.2874 	 1.028 	 53.490
0.2389682 	 2.8095337 	 160.1196 	 1.029 	 53.471
0.2500586 	 2.9659530 	 171.5010 	 1.031 	 53.465
0.2607383 	 3.1267869 	 181.7660 	 1.033 	 53.453
0.2710353 	 3.2918333 	 191.9864 	 1.035 	 53.413
0.2809706 	 3.4608219 	 201.8246 	 1.036 	 53.406
0.2905607 	 3.6341902 	 211.4015 	 1.039 	 53.396
0.2998299 	 3.8121415 	 220.2626 	 1.040 	 53.398
0.3087990 	 3.9925761 	 230.5075 	 1.043 	 53.346
0.3174797 	 4.1791644 	 240.8476 	 1.044 	 53.353
0.3258811 	 4.3681877 	 249.5819 	 1.046 	 53.351
0.3340172 	 4.5622310 	 259.4949 	 1.048 	 53.329
0.3419071 	 4.7631079 	 267.7732 	 1.050 	 53.345
0.3495603 	 4.9633149 	 276.7996 	 1.053 	 53.311
0.3569919 	 5.1684737 	 287.6438 	 1.054 	 53.276
0.3642121 	 5.3789733 	 296.6961 	 1.057 	 53.278
0.3712228 	 5.5941175 	 306.6716 	 1.059 	 53.260
0.3780325 	 5.8112692 	 316.2728 	 1.060 	 53.256
0.3846564 	 6.0318784 	 329.3573 	 1.062 	 53.214
0.3910958 	 6.2590741 	 340.9986 	 1.064 	 53.216
0.3973669 	 6.4892968 	 353.0229 	 1.065 	 53.211
0.4034739 	 6.7220676 	 364.2168 	 1.067 	 53.202
0.4094184 	 6.9594401 	 377.1380 	 1.068 	 53.163
0.4152178 	 7.2016370 	 385.4890 	 1.069 	 53.155
0.4208683 	 7.4476272 	 398.6912 	 1.070 	 53.138
0.4263789 	 7.6961452 	 409.0358 	 1.072 	 53.150
0.4317541 	 7.9520769 	 417.2468 	 1.074 	 53.132
0.4369989 	 8.2068805 	 425.1389 	 1.076 	 53.113
0.4421222 	 8.4677174 	 435.2298 	 1.077 	 53.110
0.4471219 	 8.7319944 	 447.7079 	 1.080 	 53.076
0.4520108 	 9.0020589 	 457.1126 	 1.080 	 53.079
0.4567850 	 9.2760680 	 472.2885 	 1.080 	 53.069
0.4614511 	 9.5482415 	 484.1409 	 1.082 	 53.045
0.4660121 	 9.8283526 	 494.1548 	 1.083 	 53.031
0.4704741 	 10.1131510 	 508.6133 	 1.084 	 53.034
0.4748387 	 10.3999003 	 520.9698 	 1.085 	 53.027
0.4791109 	 10.6903073 	 534.1490 	 1.086 	 53.014
0.4832926 	 10.9809898 	 545.2104 	 1.086 	 52.998
0.4873897 	 11.2845696 	 557.1294 	 1.087 	 52.996
0.4913989 	 11.5890389 	 571.5077 	 1.088 	 52.978
