N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002263 	 1.0008559 	 1.1027 	 0.989 	 7.113
0.0220502 	 1.1833225 	 12.0219 	 0.961 	 35.112
0.0428514 	 1.2260030 	 22.5528 	 0.999 	 47.984
0.0625674 	 1.3033186 	 32.9604 	 1.006 	 51.552
0.0812822 	 1.3959200 	 43.3918 	 1.008 	 52.636
0.0990591 	 1.4966538 	 53.8953 	 1.010 	 53.132
0.1160141 	 1.6044013 	 64.2931 	 1.011 	 53.375
0.1321835 	 1.7180175 	 75.1138 	 1.013 	 53.453
0.1476321 	 1.8363100 	 85.3275 	 1.015 	 53.592
0.1623853 	 1.9617994 	 96.5309 	 1.016 	 53.592
0.1765133 	 2.0916643 	 107.3775 	 1.019 	 53.524
0.1900505 	 2.2267996 	 117.8067 	 1.021 	 53.519
0.2030245 	 2.3652742 	 128.1268 	 1.023 	 53.500
0.2154731 	 2.5084328 	 138.7637 	 1.025 	 53.484
0.2274378 	 2.6567097 	 148.5352 	 1.027 	 53.476
0.2389557 	 2.8090064 	 159.6979 	 1.030 	 53.472
0.2500388 	 2.9659191 	 170.0758 	 1.031 	 53.461
0.2607193 	 3.1263767 	 180.5404 	 1.034 	 53.458
0.2710129 	 3.2915295 	 190.7490 	 1.036 	 53.428
0.2809480 	 3.4596888 	 201.1546 	 1.036 	 53.395
0.2905461 	 3.6339425 	 212.1748 	 1.038 	 53.394
0.2998155 	 3.8121784 	 222.4449 	 1.040 	 53.400
0.3087789 	 3.9918771 	 233.9467 	 1.043 	 53.370
0.3174593 	 4.1781661 	 244.2059 	 1.045 	 53.352
0.3258613 	 4.3692254 	 254.0055 	 1.046 	 53.364
0.3339999 	 4.5621141 	 264.5044 	 1.049 	 53.330
0.3418931 	 4.7610230 	 275.0860 	 1.051 	 53.305
0.3495448 	 4.9625565 	 287.9376 	 1.052 	 53.286
0.3569749 	 5.1674615 	 299.2936 	 1.054 	 53.278
0.3641871 	 5.3794252 	 307.4138 	 1.056 	 53.289
0.3711955 	 5.5916828 	 317.5430 	 1.057 	 53.264
0.3780139 	 5.8105906 	 327.8087 	 1.060 	 53.265
0.3846417 	 6.0338196 	 336.1495 	 1.061 	 53.258
0.3910864 	 6.2596111 	 344.8572 	 1.064 	 53.227
0.3973617 	 6.4898067 	 356.0835 	 1.065 	 53.213
0.4034708 	 6.7247803 	 365.2470 	 1.067 	 53.209
0.4094124 	 6.9597580 	 379.4333 	 1.068 	 53.167
0.4152122 	 7.2024411 	 390.8546 	 1.070 	 53.170
0.4208653 	 7.4492503 	 403.0930 	 1.071 	 53.174
0.4263764 	 7.6969341 	 415.0838 	 1.072 	 53.131
0.4317487 	 7.9495514 	 423.6310 	 1.074 	 53.120
0.4369912 	 8.2041189 	 434.5630 	 1.075 	 53.097
0.4421095 	 8.4666522 	 450.4664 	 1.077 	 53.090
0.4471095 	 8.7333983 	 464.0285 	 1.078 	 53.102
0.4519949 	 8.9987393 	 472.2115 	 1.079 	 53.060
0.4567713 	 9.2686424 	 482.0063 	 1.081 	 53.038
0.4614410 	 9.5482489 	 495.2504 	 1.082 	 53.064
0.4660080 	 9.8316517 	 507.7492 	 1.083 	 53.041
0.4704667 	 10.1105539 	 514.0969 	 1.083 	 53.032
0.4748325 	 10.3976748 	 525.8469 	 1.085 	 53.011
0.4791009 	 10.6854601 	 538.5020 	 1.086 	 53.018
0.4832815 	 10.9789395 	 549.6798 	 1.086 	 52.974
0.4873753 	 11.2767206 	 559.2865 	 1.086 	 52.972
0.4913843 	 11.5779704 	 572.3247 	 1.088 	 52.966
0.4953123 	 11.8860176 	 582.3172 	 1.088 	 52.960
0.4991624 	 12.2014283 	 593.7024 	 1.089 	 52.961
0.5029325 	 12.5117525 	 603.4181 	 1.090 	 52.951
0.5066324 	 12.8336218 	 615.6137 	 1.090 	 52.945
0.5102590 	 13.1516481 	 627.7653 	 1.089 	 52.926
0.5138114 	 13.4704528 	 640.9259 	 1.090 	 52.921
0.5173003 	 13.8045962 	 649.8724 	 1.091 	 52.903
0.5207219 	 14.1398789 	 658.3845 	 1.091 	 52.902
0.5240772 	 14.4777943 	 668.5243 	 1.090 	 52.879
0.5273688 	 14.8172757 	 684.6084 	 1.090 	 52.895
0.5306026 	 15.1630377 	 703.4414 	 1.090 	 52.877
0.5337744 	 15.5089116 	 717.6836 	 1.089 	 52.861
0.5368921 	 15.8548548 	 736.7667 	 1.089 	 52.839
0.5399547 	 16.2154005 	 756.9127 	 1.087 	 52.842
0.5429614 	 16.5775058 	 778.3342 	 1.088 	 52.851
0.5459138 	 16.9411351 	 800.1779 	 1.086 	 52.821
0.5488150 	 17.3138796 	 835.2342 	 1.085 	 52.825
0.5516669 	 17.6867433 	 881.9270 	 1.085 	 52.793
0.5544686 	 18.0709972 	 945.7682 	 1.084 	 52.820
0.5572236 	 18.4398634 	 1053.7488 	 1.084 	 52.817
0.5599330 	 18.8198901 	 1250.7161 	 1.083 	 52.806
0.5625986 	 19.2037246 	 1608.4137 	 1.083 	 52.816
0.5652211 	 19.5784937 	 2283.0172 	 1.083 	 52.804
0.5678028 	 19.9497563 	 3682.4402 	 1.083 	 52.776
0.5703473 	 20.3017451 	 6752.0044 	 1.082 	 52.766
0.5728553 	 20.6482289 	 13410.3164 	 1.083 	 52.758
0.5753323 	 20.9689901 	 28051.0686 	 1.083 	 52.738
0.5777837 	 21.2623391 	 57613.3863 	 1.085 	 52.745
0.5802122 	 21.5115255 	 117166.8892 	 1.088 	 52.717
0.5826208 	 21.7670369 	 211207.0098 	 1.092 	 52.707
0.5850069 	 22.0562078 	 339148.2803 	 1.096 	 52.697
0.5873692 	 22.4015763 	 482667.3656 	 1.101 	 52.652
0.5896980 	 22.8333371 	 620982.4695 	 1.107 	 52.652
0.5919863 	 23.3540146 	 735372.3903 	 1.113 	 52.635
0.5942265 	 23.9590937 	 819833.1643 	 1.119 	 52.616
0.5964099 	 24.6323715 	 881601.8028 	 1.125 	 52.589
0.5985405 	 25.3621864 	 921079.9443 	 1.131 	 52.594
0.6006129 	 26.1340965 	 948725.2308 	 1.136 	 52.540
0.6026258 	 26.9743555 	 967861.3173 	 1.144 	 52.560
0.6045789 	 27.8357837 	 979352.1204 	 1.149 	 52.530
0.6064745 	 28.7586439 	 987786.3845 	 1.154 	 52.511
