N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002262 	 1.0008588 	 1.1028 	 0.993 	 7.113
0.0220619 	 1.1832487 	 11.9898 	 0.960 	 35.150
0.0428437 	 1.2258964 	 22.4836 	 0.998 	 47.977
0.0625695 	 1.3034791 	 32.8001 	 1.007 	 51.570
0.0812858 	 1.3960098 	 43.1084 	 1.008 	 52.647
0.0990774 	 1.4966403 	 53.4019 	 1.010 	 53.149
0.1160418 	 1.6045429 	 63.0063 	 1.012 	 53.358
0.1322121 	 1.7183712 	 73.1829 	 1.013 	 53.456
0.1476565 	 1.8362315 	 84.2639 	 1.014 	 53.582
0.1624100 	 1.9617305 	 94.8368 	 1.017 	 53.549
0.1765235 	 2.0919217 	 105.5806 	 1.020 	 53.555
0.1900533 	 2.2263171 	 116.0613 	 1.021 	 53.524
0.2030343 	 2.3653172 	 127.3325 	 1.023 	 53.514
0.2154904 	 2.5092203 	 136.9376 	 1.025 	 53.499
0.2274557 	 2.6567073 	 145.8012 	 1.027 	 53.476
0.2389707 	 2.8091213 	 155.8950 	 1.029 	 53.452
0.2500643 	 2.9651626 	 165.8320 	 1.030 	 53.447
0.2607371 	 3.1262480 	 175.0735 	 1.032 	 53.437
0.2710394 	 3.2909374 	 184.3619 	 1.034 	 53.420
0.2809619 	 3.4598907 	 193.2432 	 1.037 	 53.400
0.2905535 	 3.6330505 	 204.4551 	 1.039 	 53.408
0.2998242 	 3.8107770 	 212.6484 	 1.039 	 53.377
0.3087955 	 3.9932402 	 224.1272 	 1.043 	 53.384
0.3174719 	 4.1790698 	 232.5782 	 1.045 	 53.345
0.3258783 	 4.3700946 	 243.1909 	 1.047 	 53.363
0.3340171 	 4.5626516 	 252.7176 	 1.049 	 53.328
0.3419091 	 4.7609279 	 261.2104 	 1.050 	 53.324
0.3495586 	 4.9634745 	 272.4343 	 1.052 	 53.306
0.3569829 	 5.1699766 	 284.2128 	 1.054 	 53.286
0.3641990 	 5.3792387 	 293.9875 	 1.056 	 53.277
0.3712111 	 5.5922091 	 305.0667 	 1.059 	 53.263
