N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002263 	 1.0008576 	 1.1026 	 0.993 	 7.113
0.0220586 	 1.1833537 	 12.0611 	 0.960 	 35.129
0.0428493 	 1.2259035 	 22.5785 	 0.998 	 47.955
0.0625769 	 1.3034296 	 32.9218 	 1.006 	 51.558
0.0812785 	 1.3959563 	 43.3670 	 1.008 	 52.637
0.0990771 	 1.4965970 	 53.9693 	 1.010 	 53.140
0.1160241 	 1.6042200 	 64.7120 	 1.011 	 53.372
0.1322124 	 1.7184032 	 75.3037 	 1.014 	 53.463
0.1476626 	 1.8364394 	 85.1904 	 1.014 	 53.593
0.1624280 	 1.9616376 	 96.1382 	 1.017 	 53.568
0.1765576 	 2.0919987 	 106.6062 	 1.019 	 53.543
0.1900799 	 2.2266618 	 116.5253 	 1.021 	 53.535
0.2030652 	 2.3655241 	 127.1923 	 1.023 	 53.518
0.2155152 	 2.5088012 	 136.6570 	 1.025 	 53.488
0.2274801 	 2.6568099 	 146.1606 	 1.027 	 53.477
0.2389960 	 2.8094043 	 157.5690 	 1.029 	 53.466
0.2500830 	 2.9656972 	 168.5331 	 1.031 	 53.440
0.2607702 	 3.1265763 	 178.1673 	 1.033 	 53.428
0.2710604 	 3.2923966 	 190.3711 	 1.035 	 53.443
0.2809838 	 3.4609993 	 200.9487 	 1.037 	 53.411
0.2905747 	 3.6337052 	 212.8358 	 1.039 	 53.377
0.2998416 	 3.8119144 	 221.0893 	 1.041 	 53.387
0.3088043 	 3.9934409 	 231.0634 	 1.042 	 53.363
0.3174861 	 4.1789485 	 241.9692 	 1.045 	 53.356
0.3258898 	 4.3694914 	 253.7804 	 1.046 	 53.352
0.3340232 	 4.5634199 	 263.9362 	 1.048 	 53.337
0.3419122 	 4.7597859 	 275.6602 	 1.050 	 53.311
0.3495662 	 4.9637529 	 287.8226 	 1.052 	 53.308
0.3569891 	 5.1684807 	 297.3963 	 1.054 	 53.288
0.3642031 	 5.3794217 	 309.5519 	 1.056 	 53.279
0.3712094 	 5.5928180 	 318.7120 	 1.057 	 53.266
0.3780202 	 5.8091397 	 326.6698 	 1.060 	 53.224
0.3846443 	 6.0325091 	 335.7855 	 1.062 	 53.234
0.3910914 	 6.2599580 	 348.6540 	 1.064 	 53.232
0.3973629 	 6.4891483 	 357.5786 	 1.065 	 53.211
0.4034648 	 6.7222057 	 367.5274 	 1.067 	 53.187
0.4094099 	 6.9594673 	 381.1653 	 1.068 	 53.173
0.4152094 	 7.2036821 	 392.2692 	 1.070 	 53.174
0.4208591 	 7.4486778 	 399.4951 	 1.072 	 53.168
0.4263696 	 7.6950785 	 411.7210 	 1.073 	 53.143
0.4317475 	 7.9503928 	 423.2884 	 1.074 	 53.123
0.4369956 	 8.2072639 	 435.1802 	 1.076 	 53.104
0.4421183 	 8.4683305 	 444.6473 	 1.077 	 53.103
0.4471215 	 8.7293630 	 455.7418 	 1.078 	 53.081
0.4520072 	 9.0014659 	 464.6030 	 1.080 	 53.079
0.4567835 	 9.2729237 	 471.4998 	 1.081 	 53.054
0.4614549 	 9.5503227 	 484.5452 	 1.082 	 53.050
0.4660154 	 9.8303949 	 497.1200 	 1.083 	 53.037
0.4704731 	 10.1062415 	 509.0144 	 1.084 	 53.028
0.4748382 	 10.3999977 	 520.2532 	 1.085 	 53.021
0.4791155 	 10.6887904 	 529.7987 	 1.086 	 53.005
0.4832989 	 10.9854070 	 541.5150 	 1.087 	 53.004
0.4873924 	 11.2847896 	 553.5649 	 1.088 	 52.966
0.4914044 	 11.5847635 	 566.4204 	 1.089 	 52.963
0.4953301 	 11.8913140 	 579.1547 	 1.088 	 52.982
0.4991784 	 12.2025137 	 587.6310 	 1.088 	 52.964
0.5029512 	 12.5139536 	 599.3339 	 1.089 	 52.928
0.5066476 	 12.8360469 	 608.4587 	 1.091 	 52.947
0.5102702 	 13.1536147 	 621.6604 	 1.092 	 52.936
0.5138255 	 13.4746366 	 637.0082 	 1.092 	 52.922
0.5173098 	 13.7994227 	 650.4022 	 1.092 	 52.895
0.5207302 	 14.1373932 	 665.6130 	 1.092 	 52.906
0.5240859 	 14.4769359 	 679.5533 	 1.092 	 52.869
0.5273815 	 14.8132306 	 690.1747 	 1.093 	 52.875
0.5306163 	 15.1547279 	 705.6683 	 1.093 	 52.863
0.5337929 	 15.5015767 	 722.7493 	 1.092 	 52.853
0.5369074 	 15.8530220 	 738.2685 	 1.092 	 52.840
0.5399677 	 16.2174637 	 753.3761 	 1.093 	 52.834
0.5429719 	 16.5843676 	 778.7210 	 1.092 	 52.840
0.5459248 	 16.9486979 	 809.5690 	 1.092 	 52.840
0.5488252 	 17.3160846 	 850.1334 	 1.092 	 52.828
0.5516770 	 17.6900398 	 904.3417 	 1.092 	 52.846
0.5544789 	 18.0544945 	 989.7415 	 1.092 	 52.805
0.5572339 	 18.4358985 	 1131.4606 	 1.092 	 52.812
0.5599414 	 18.8185219 	 1365.1184 	 1.091 	 52.811
0.5626070 	 19.1957990 	 1767.8976 	 1.089 	 52.795
0.5652302 	 19.5686111 	 2477.1088 	 1.090 	 52.788
0.5678129 	 19.9505502 	 3617.9035 	 1.087 	 52.790
0.5703556 	 20.3353262 	 5231.9163 	 1.087 	 52.759
0.5728564 	 20.7301516 	 7657.8063 	 1.085 	 52.744
0.5753203 	 21.1503226 	 10607.7447 	 1.086 	 52.719
0.5777396 	 21.5885245 	 14364.3456 	 1.086 	 52.707
0.5801150 	 22.0590894 	 18502.0770 	 1.088 	 52.696
0.5824468 	 22.5448847 	 23566.9307 	 1.090 	 52.652
0.5847357 	 23.0700641 	 29575.0357 	 1.091 	 52.626
0.5869765 	 23.6252301 	 36554.5092 	 1.094 	 52.615
0.5891708 	 24.2291913 	 44566.2555 	 1.099 	 52.572
0.5913140 	 24.8615595 	 53340.7867 	 1.104 	 52.544
0.5934080 	 25.5406288 	 62062.9746 	 1.107 	 52.527
0.5954502 	 26.2472811 	 70966.6940 	 1.110 	 52.482
0.5974409 	 26.9865265 	 80744.0655 	 1.112 	 52.454
0.5993805 	 27.7621992 	 91893.8329 	 1.112 	 52.443
0.6012708 	 28.5665109 	 105692.2795 	 1.111 	 52.446
0.6031121 	 29.3961351 	 121841.5016 	 1.109 	 52.436
0.6049044 	 30.2480124 	 141563.7082 	 1.105 	 52.426
0.6066492 	 31.1224154 	 166104.3424 	 1.101 	 52.443
0.6083491 	 32.0278205 	 194217.3604 	 1.096 	 52.460
0.6100023 	 32.9713319 	 225090.8147 	 1.092 	 52.463
0.6116121 	 33.9517062 	 256056.4899 	 1.087 	 52.449
0.6131775 	 34.9797832 	 285232.4677 	 1.085 	 52.466
0.6146978 	 36.0601895 	 311238.5521 	 1.083 	 52.448
0.6161746 	 37.1948126 	 334925.5980 	 1.083 	 52.464
0.6176077 	 38.3701280 	 350469.3218 	 1.082 	 52.438
0.6189991 	 39.6205585 	 360303.3000 	 1.083 	 52.475
0.6203488 	 40.8902026 	 364519.5870 	 1.083 	 52.446
0.6216577 	 42.2256060 	 363826.0972 	 1.083 	 52.461
0.6229276 	 43.5796412 	 358132.7755 	 1.083 	 52.427
0.6241591 	 44.9998008 	 342135.4126 	 1.084 	 52.463
0.6253540 	 46.4135358 	 321793.5136 	 1.084 	 52.441
0.6265142 	 47.8533847 	 295544.3644 	 1.083 	 52.438
0.6276402 	 49.3289210 	 264635.7434 	 1.081 	 52.462
0.6287355 	 50.7529826 	 233709.7101 	 1.079 	 52.472
0.6298009 	 52.1940150 	 211767.9465 	 1.077 	 52.497
