N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002272 	 1.0008652 	 1.1025 	 1.000 	 7.114
0.0220667 	 1.1832184 	 12.0473 	 0.960 	 35.131
0.0428581 	 1.2260154 	 22.6680 	 0.998 	 47.976
0.0625808 	 1.3036142 	 33.1408 	 1.006 	 51.579
0.0812938 	 1.3960114 	 43.6692 	 1.008 	 52.633
0.0990858 	 1.4965975 	 54.4639 	 1.009 	 53.120
0.1160391 	 1.6042793 	 64.6126 	 1.011 	 53.358
0.1322202 	 1.7181011 	 74.9677 	 1.013 	 53.429
0.1476689 	 1.8365166 	 85.4649 	 1.015 	 53.610
0.1624303 	 1.9616763 	 96.2789 	 1.016 	 53.540
0.1765611 	 2.0924536 	 106.0141 	 1.019 	 53.544
0.1900833 	 2.2264265 	 116.4291 	 1.021 	 53.530
0.2030570 	 2.3660287 	 126.4722 	 1.023 	 53.522
0.2155066 	 2.5088554 	 136.8380 	 1.026 	 53.486
0.2274785 	 2.6567579 	 148.3570 	 1.028 	 53.466
0.2389907 	 2.8081588 	 157.6251 	 1.029 	 53.435
0.2500693 	 2.9658697 	 169.2843 	 1.032 	 53.463
0.2607443 	 3.1265265 	 178.9649 	 1.034 	 53.444
0.2710422 	 3.2910495 	 191.3188 	 1.035 	 53.425
0.2809827 	 3.4614052 	 200.5559 	 1.036 	 53.428
0.2905740 	 3.6340425 	 211.7380 	 1.038 	 53.398
0.2998525 	 3.8123856 	 220.9123 	 1.042 	 53.388
0.3088174 	 3.9941117 	 231.2216 	 1.042 	 53.372
0.3174936 	 4.1804783 	 242.4597 	 1.044 	 53.366
0.3258936 	 4.3694274 	 254.4256 	 1.047 	 53.360
0.3340317 	 4.5628562 	 265.6233 	 1.048 	 53.327
0.3419214 	 4.7617213 	 274.7598 	 1.051 	 53.322
0.3495745 	 4.9638018 	 286.4032 	 1.053 	 53.324
0.3570064 	 5.1688290 	 295.9335 	 1.055 	 53.280
0.3642166 	 5.3808278 	 306.9192 	 1.057 	 53.300
0.3712238 	 5.5927884 	 319.5633 	 1.058 	 53.256
0.3780346 	 5.8095952 	 330.9264 	 1.059 	 53.241
0.3846612 	 6.0343941 	 341.0560 	 1.061 	 53.229
0.3911047 	 6.2596151 	 350.2903 	 1.064 	 53.225
0.3973754 	 6.4883525 	 359.5943 	 1.065 	 53.200
0.4034874 	 6.7242241 	 373.0867 	 1.067 	 53.202
0.4094358 	 6.9611973 	 384.3446 	 1.069 	 53.173
0.4152295 	 7.2010319 	 395.3553 	 1.070 	 53.171
0.4208806 	 7.4490101 	 404.4347 	 1.072 	 53.161
0.4263924 	 7.6960232 	 414.4402 	 1.074 	 53.119
0.4317684 	 7.9514221 	 425.0374 	 1.075 	 53.120
0.4370147 	 8.2089817 	 437.0165 	 1.076 	 53.117
0.4421352 	 8.4672946 	 451.4045 	 1.078 	 53.078
