N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002258 	 1.0008533 	 1.1027 	 0.993 	 7.113
0.0220591 	 1.1831898 	 11.9988 	 0.961 	 35.144
0.0428582 	 1.2259900 	 22.5714 	 0.998 	 47.966
0.0625949 	 1.3034836 	 33.0901 	 1.006 	 51.563
0.0812999 	 1.3960825 	 43.6095 	 1.007 	 52.663
0.0990904 	 1.4966704 	 54.2329 	 1.009 	 53.124
0.1160505 	 1.6043067 	 64.3472 	 1.011 	 53.354
0.1322256 	 1.7183906 	 74.7811 	 1.013 	 53.456
0.1476652 	 1.8363816 	 84.9452 	 1.014 	 53.589
0.1624244 	 1.9622383 	 94.6929 	 1.017 	 53.581
0.1765412 	 2.0918332 	 105.1492 	 1.019 	 53.537
0.1900720 	 2.2263119 	 114.7971 	 1.021 	 53.510
0.2030504 	 2.3656004 	 124.8427 	 1.024 	 53.488
0.2155083 	 2.5091108 	 135.6070 	 1.025 	 53.514
0.2274832 	 2.6572382 	 146.3529 	 1.028 	 53.478
0.2389948 	 2.8096341 	 155.8205 	 1.030 	 53.472
0.2500771 	 2.9651402 	 167.0305 	 1.030 	 53.446
0.2607523 	 3.1262193 	 178.0317 	 1.033 	 53.433
0.2710568 	 3.2918826 	 190.2271 	 1.035 	 53.423
0.2809887 	 3.4605994 	 200.7191 	 1.037 	 53.400
0.2905781 	 3.6339790 	 208.6674 	 1.038 	 53.390
0.2998546 	 3.8124144 	 218.4717 	 1.041 	 53.407
0.3088286 	 3.9943118 	 230.2218 	 1.043 	 53.377
0.3175005 	 4.1792457 	 238.9643 	 1.044 	 53.352
0.3259060 	 4.3694364 	 249.6088 	 1.047 	 53.356
0.3340445 	 4.5641673 	 259.7255 	 1.048 	 53.326
0.3419366 	 4.7604161 	 269.9045 	 1.050 	 53.308
0.3495929 	 4.9647187 	 278.1936 	 1.052 	 53.314
0.3570263 	 5.1694961 	 287.2528 	 1.055 	 53.278
0.3642431 	 5.3806166 	 296.8662 	 1.056 	 53.273
0.3712579 	 5.5960703 	 308.1959 	 1.058 	 53.280
0.3780701 	 5.8121563 	 318.1587 	 1.060 	 53.245
0.3846937 	 6.0350366 	 327.7597 	 1.061 	 53.212
0.3911416 	 6.2596601 	 338.6060 	 1.063 	 53.210
0.3974097 	 6.4901981 	 351.9875 	 1.066 	 53.197
0.4035153 	 6.7237780 	 361.8296 	 1.067 	 53.180
0.4094672 	 6.9617282 	 371.2204 	 1.068 	 53.165
0.4152648 	 7.2049584 	 381.9062 	 1.070 	 53.162
0.4209152 	 7.4496375 	 391.8611 	 1.071 	 53.134
0.4264253 	 7.7001306 	 400.9575 	 1.073 	 53.133
0.4318017 	 7.9512809 	 410.9639 	 1.075 	 53.115
0.4370441 	 8.2086668 	 419.8720 	 1.074 	 53.100
0.4421660 	 8.4676960 	 430.6787 	 1.077 	 53.087
0.4471691 	 8.7349395 	 441.9194 	 1.078 	 53.091
0.4520538 	 9.0046855 	 454.6084 	 1.079 	 53.080
0.4568308 	 9.2788527 	 462.9789 	 1.081 	 53.069
0.4614962 	 9.5547908 	 473.0299 	 1.082 	 53.080
0.4660562 	 9.8335262 	 483.8204 	 1.083 	 53.060
0.4705132 	 10.1146537 	 491.0824 	 1.084 	 53.043
0.4748733 	 10.3984415 	 499.7646 	 1.085 	 53.018
0.4791459 	 10.6908282 	 509.8316 	 1.086 	 53.017
0.4833281 	 10.9864396 	 523.4292 	 1.087 	 52.986
0.4874203 	 11.2864798 	 533.5274 	 1.088 	 53.005
0.4914306 	 11.5902985 	 546.1131 	 1.089 	 52.997
