N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002267 	 1.0008576 	 1.1025 	 0.984 	 7.113
0.0220650 	 1.1832621 	 12.0059 	 0.960 	 35.117
0.0428656 	 1.2259867 	 22.4436 	 0.998 	 48.004
0.0625801 	 1.3034956 	 32.8704 	 1.006 	 51.572
0.0812931 	 1.3961559 	 43.3323 	 1.008 	 52.651
0.0990882 	 1.4965973 	 53.6968 	 1.009 	 53.119
0.1160441 	 1.6045218 	 63.9161 	 1.012 	 53.378
0.1322180 	 1.7182854 	 75.0849 	 1.014 	 53.456
0.1476741 	 1.8364274 	 85.5632 	 1.014 	 53.586
0.1624380 	 1.9624277 	 96.0469 	 1.017 	 53.570
0.1765688 	 2.0922033 	 106.5449 	 1.019 	 53.536
0.1900982 	 2.2269496 	 116.4837 	 1.022 	 53.539
0.2030801 	 2.3660182 	 126.3168 	 1.022 	 53.512
0.2155309 	 2.5095443 	 135.9294 	 1.025 	 53.496
0.2275009 	 2.6570786 	 146.9637 	 1.027 	 53.469
0.2390071 	 2.8097159 	 157.1157 	 1.028 	 53.463
0.2500855 	 2.9654750 	 166.5626 	 1.030 	 53.437
0.2607525 	 3.1268869 	 177.5108 	 1.033 	 53.420
0.2710438 	 3.2911745 	 187.7144 	 1.035 	 53.408
0.2809771 	 3.4607003 	 200.1605 	 1.036 	 53.401
0.2905740 	 3.6352698 	 211.7731 	 1.039 	 53.406
0.2998469 	 3.8123834 	 220.8893 	 1.040 	 53.384
0.3088074 	 3.9951025 	 231.6257 	 1.043 	 53.375
0.3174843 	 4.1789257 	 242.6961 	 1.044 	 53.330
0.3258825 	 4.3698729 	 252.6414 	 1.046 	 53.361
0.3340221 	 4.5635556 	 262.3018 	 1.049 	 53.338
0.3419189 	 4.7615980 	 272.7604 	 1.050 	 53.313
0.3495672 	 4.9632029 	 282.2332 	 1.053 	 53.298
0.3569999 	 5.1688728 	 294.4998 	 1.054 	 53.292
0.3642133 	 5.3802753 	 307.3154 	 1.056 	 53.266
0.3712189 	 5.5933213 	 318.5870 	 1.058 	 53.279
0.3780289 	 5.8101860 	 328.5824 	 1.060 	 53.224
0.3846496 	 6.0317748 	 338.3252 	 1.061 	 53.219
0.3910912 	 6.2597619 	 348.8571 	 1.063 	 53.223
0.3973650 	 6.4913244 	 357.8027 	 1.066 	 53.228
0.4034701 	 6.7231163 	 371.4393 	 1.067 	 53.186
0.4094237 	 6.9618430 	 381.5613 	 1.069 	 53.168
0.4152222 	 7.2023935 	 392.0069 	 1.070 	 53.179
0.4208777 	 7.4487161 	 404.3474 	 1.072 	 53.146
0.4263854 	 7.6990637 	 415.6783 	 1.072 	 53.149
0.4317607 	 7.9503267 	 423.9332 	 1.073 	 53.134
0.4370045 	 8.2086916 	 434.1396 	 1.075 	 53.114
0.4421205 	 8.4707241 	 442.3556 	 1.077 	 53.092
0.4471204 	 8.7309261 	 452.0649 	 1.079 	 53.088
