N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002262 	 1.0008543 	 1.1027 	 0.988 	 7.113
0.0220608 	 1.1832334 	 12.0557 	 0.961 	 35.142
0.0428556 	 1.2259836 	 22.7142 	 0.998 	 47.994
0.0625751 	 1.3035463 	 33.2393 	 1.007 	 51.546
0.0812885 	 1.3959928 	 43.6569 	 1.008 	 52.635
0.0990675 	 1.4963737 	 53.9557 	 1.010 	 53.127
0.1160213 	 1.6040411 	 64.2838 	 1.011 	 53.355
0.1321850 	 1.7181963 	 74.4296 	 1.013 	 53.475
0.1476214 	 1.8358270 	 84.9195 	 1.014 	 53.561
0.1623891 	 1.9618643 	 95.4005 	 1.017 	 53.586
0.1765188 	 2.0913991 	 105.4649 	 1.019 	 53.529
0.1900495 	 2.2262973 	 116.2331 	 1.020 	 53.541
0.2030238 	 2.3651636 	 126.4769 	 1.023 	 53.513
0.2154802 	 2.5087556 	 136.1217 	 1.026 	 53.498
0.2274614 	 2.6566557 	 145.8854 	 1.027 	 53.468
0.2389791 	 2.8091055 	 155.3220 	 1.029 	 53.469
0.2500620 	 2.9650026 	 166.8338 	 1.031 	 53.425
0.2607405 	 3.1266378 	 177.9763 	 1.033 	 53.449
0.2710326 	 3.2905323 	 187.6182 	 1.034 	 53.414
0.2809608 	 3.4605350 	 197.2021 	 1.036 	 53.411
0.2905481 	 3.6337872 	 207.2684 	 1.039 	 53.396
0.2998249 	 3.8117337 	 216.2348 	 1.041 	 53.389
0.3087863 	 3.9935226 	 225.7205 	 1.042 	 53.370
0.3174660 	 4.1785794 	 235.1350 	 1.044 	 53.358
0.3258716 	 4.3684378 	 245.4476 	 1.047 	 53.338
0.3340133 	 4.5632765 	 253.5474 	 1.048 	 53.335
0.3419072 	 4.7603288 	 263.6518 	 1.051 	 53.311
0.3495591 	 4.9633072 	 271.2444 	 1.052 	 53.292
0.3569900 	 5.1691476 	 282.2082 	 1.054 	 53.277
0.3642005 	 5.3796599 	 292.6425 	 1.056 	 53.281
0.3712073 	 5.5930382 	 302.9163 	 1.058 	 53.256
0.3780181 	 5.8102314 	 313.5826 	 1.060 	 53.244
0.3846413 	 6.0314326 	 324.7749 	 1.062 	 53.220
0.3910881 	 6.2581030 	 335.6073 	 1.063 	 53.215
0.3973628 	 6.4867807 	 346.9328 	 1.066 	 53.189
0.4034728 	 6.7210376 	 358.2461 	 1.067 	 53.184
0.4094177 	 6.9601360 	 369.8689 	 1.068 	 53.171
0.4152145 	 7.2037247 	 380.4667 	 1.070 	 53.178
0.4208681 	 7.4503575 	 394.5354 	 1.071 	 53.153
0.4263804 	 7.6962023 	 406.4402 	 1.073 	 53.129
0.4317578 	 7.9510208 	 417.1297 	 1.074 	 53.125
0.4370018 	 8.2083100 	 425.3112 	 1.075 	 53.126
0.4421226 	 8.4679368 	 434.6864 	 1.077 	 53.101
0.4471267 	 8.7340023 	 444.2975 	 1.079 	 53.094
0.4520162 	 9.0022499 	 454.0314 	 1.080 	 53.086
0.4567912 	 9.2722384 	 462.9882 	 1.081 	 53.064
0.4614614 	 9.5516515 	 471.8672 	 1.082 	 53.071
0.4660186 	 9.8323452 	 480.8616 	 1.084 	 53.071
0.4704770 	 10.1124226 	 488.4937 	 1.084 	 53.035
0.4748433 	 10.3977042 	 495.8673 	 1.085 	 52.998
0.4791136 	 10.6914930 	 509.5135 	 1.085 	 53.016
0.4832935 	 10.9847284 	 518.5829 	 1.087 	 52.996
0.4873896 	 11.2796324 	 529.1874 	 1.087 	 52.984
0.4914019 	 11.5851190 	 542.6006 	 1.087 	 52.972
0.4953320 	 11.8955567 	 552.7419 	 1.088 	 52.993
0.4991818 	 12.2015956 	 566.5185 	 1.089 	 52.956
0.5029510 	 12.5160606 	 572.2953 	 1.089 	 52.949
0.5066470 	 12.8307039 	 585.7686 	 1.090 	 52.930
0.5102729 	 13.1543444 	 602.3523 	 1.090 	 52.922
0.5138268 	 13.4765249 	 614.4501 	 1.091 	 52.913
0.5173141 	 13.8048402 	 625.2306 	 1.092 	 52.901
0.5207348 	 14.1400889 	 641.4753 	 1.092 	 52.905
0.5240895 	 14.4776282 	 652.4288 	 1.091 	 52.880
0.5273821 	 14.8242927 	 660.9506 	 1.091 	 52.893
0.5306128 	 15.1676113 	 676.6481 	 1.090 	 52.876
0.5337848 	 15.5128951 	 693.4747 	 1.091 	 52.862
0.5369001 	 15.8642635 	 714.8574 	 1.091 	 52.849
0.5399610 	 16.2226822 	 737.2939 	 1.092 	 52.863
0.5429641 	 16.5809961 	 763.2885 	 1.091 	 52.821
0.5459174 	 16.9491320 	 790.9314 	 1.091 	 52.845
0.5488196 	 17.3095624 	 831.5012 	 1.089 	 52.809
0.5516722 	 17.6867977 	 895.0347 	 1.089 	 52.833
0.5544752 	 18.0653061 	 995.0746 	 1.089 	 52.809
0.5572309 	 18.4262163 	 1175.3889 	 1.085 	 52.804
0.5599382 	 18.8208967 	 1443.0998 	 1.086 	 52.809
0.5626020 	 19.1957949 	 1909.9223 	 1.084 	 52.806
0.5652249 	 19.5753811 	 2733.0703 	 1.082 	 52.791
0.5678029 	 19.9617020 	 4169.1700 	 1.081 	 52.805
0.5703435 	 20.3437400 	 6804.1917 	 1.078 	 52.794
0.5728455 	 20.7249539 	 11280.8182 	 1.077 	 52.792
0.5753096 	 21.1063257 	 19071.3548 	 1.073 	 52.777
0.5777383 	 21.4993347 	 31176.6033 	 1.071 	 52.786
0.5801299 	 21.9065650 	 50949.3603 	 1.069 	 52.790
0.5824824 	 22.3364277 	 79059.1344 	 1.067 	 52.778
0.5847980 	 22.7703429 	 118794.1231 	 1.066 	 52.736
0.5870735 	 23.2612567 	 171252.3130 	 1.066 	 52.731
0.5893053 	 23.8031260 	 230514.6773 	 1.066 	 52.727
0.5914913 	 24.3888823 	 294942.0946 	 1.068 	 52.727
0.5936295 	 25.0101353 	 361510.6851 	 1.070 	 52.675
0.5957143 	 25.7043802 	 427364.3379 	 1.073 	 52.681
0.5977488 	 26.4276266 	 492248.0099 	 1.077 	 52.647
0.5997327 	 27.1950897 	 547922.7888 	 1.080 	 52.621
0.6016636 	 28.0125631 	 599525.9477 	 1.084 	 52.590
0.6035415 	 28.8835874 	 642545.7621 	 1.088 	 52.583
0.6053647 	 29.7896913 	 683091.6193 	 1.092 	 52.571
0.6071370 	 30.7371000 	 721915.0741 	 1.096 	 52.578
0.6088571 	 31.7254508 	 754046.6268 	 1.100 	 52.531
0.6105251 	 32.7587500 	 782368.6859 	 1.104 	 52.535
0.6121437 	 33.8301081 	 807057.5201 	 1.108 	 52.510
0.6137132 	 34.9478020 	 826557.2456 	 1.112 	 52.500
0.6152347 	 36.1350134 	 842999.6644 	 1.115 	 52.495
0.6167073 	 37.3555259 	 859195.7336 	 1.120 	 52.499
0.6181352 	 38.6270595 	 873402.9148 	 1.124 	 52.470
0.6195172 	 39.9333338 	 883050.3286 	 1.127 	 52.473
0.6208561 	 41.3131612 	 885774.8453 	 1.130 	 52.451
0.6221523 	 42.7411072 	 885317.6073 	 1.133 	 52.439
0.6234068 	 44.1985462 	 882023.1830 	 1.136 	 52.428
0.6246201 	 45.7549378 	 876983.0101 	 1.139 	 52.442
0.6257942 	 47.3652856 	 866572.0747 	 1.142 	 52.448
0.6269295 	 48.9750027 	 849401.6133 	 1.145 	 52.415
0.6280281 	 50.6654104 	 827302.6968 	 1.147 	 52.420
0.6290920 	 52.4148099 	 799391.5588 	 1.151 	 52.438
