N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002258 	 1.0008602 	 1.1026 	 0.995 	 7.113
0.0220506 	 1.1833066 	 12.0112 	 0.961 	 35.127
0.0428530 	 1.2260157 	 22.4708 	 0.998 	 47.976
0.0625817 	 1.3036603 	 32.7581 	 1.006 	 51.573
0.0812986 	 1.3960635 	 43.1926 	 1.008 	 52.664
0.0990947 	 1.4966198 	 53.7011 	 1.010 	 53.131
0.1160576 	 1.6043730 	 64.2896 	 1.012 	 53.358
0.1322247 	 1.7182893 	 74.9463 	 1.014 	 53.452
0.1476792 	 1.8363493 	 86.1060 	 1.014 	 53.573
0.1624329 	 1.9622369 	 96.1412 	 1.017 	 53.571
0.1765685 	 2.0925293 	 106.8796 	 1.019 	 53.556
0.1901049 	 2.2269267 	 116.9079 	 1.021 	 53.516
0.2030845 	 2.3662443 	 127.5833 	 1.023 	 53.523
0.2155447 	 2.5086379 	 137.7186 	 1.025 	 53.454
0.2275161 	 2.6573639 	 147.8026 	 1.027 	 53.481
0.2390239 	 2.8098559 	 158.1394 	 1.029 	 53.457
0.2501000 	 2.9665380 	 168.3652 	 1.031 	 53.455
0.2607737 	 3.1271578 	 178.3224 	 1.033 	 53.424
0.2710665 	 3.2917024 	 187.8539 	 1.034 	 53.420
0.2810008 	 3.4609963 	 197.2329 	 1.037 	 53.407
0.2905978 	 3.6347824 	 208.4845 	 1.039 	 53.382
0.2998632 	 3.8113804 	 217.1853 	 1.040 	 53.381
0.3088308 	 3.9940391 	 228.5487 	 1.043 	 53.368
0.3175063 	 4.1788028 	 237.8492 	 1.045 	 53.344
0.3259027 	 4.3713476 	 247.8435 	 1.047 	 53.369
0.3340446 	 4.5638524 	 259.3535 	 1.048 	 53.331
0.3419362 	 4.7616941 	 270.8707 	 1.051 	 53.302
0.3495892 	 4.9630371 	 278.9995 	 1.052 	 53.295
0.3570218 	 5.1700509 	 289.9955 	 1.054 	 53.301
0.3642333 	 5.3788643 	 302.7071 	 1.056 	 53.265
0.3712401 	 5.5944166 	 314.0505 	 1.058 	 53.254
