N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002267 	 1.0008589 	 1.1027 	 0.994 	 7.113
0.0220592 	 1.1831958 	 11.9503 	 0.960 	 35.147
0.0428681 	 1.2260584 	 22.4284 	 0.998 	 47.966
0.0625982 	 1.3036277 	 32.5995 	 1.007 	 51.572
0.0813022 	 1.3962068 	 43.0395 	 1.008 	 52.649
0.0990897 	 1.4966457 	 53.5020 	 1.010 	 53.135
0.1160408 	 1.6044170 	 64.2908 	 1.011 	 53.355
0.1322219 	 1.7181899 	 74.4377 	 1.013 	 53.447
0.1476530 	 1.8364165 	 85.1639 	 1.014 	 53.584
0.1624105 	 1.9615228 	 95.4296 	 1.016 	 53.564
0.1765405 	 2.0920319 	 104.9165 	 1.019 	 53.545
0.1900643 	 2.2266153 	 115.0687 	 1.020 	 53.541
0.2030424 	 2.3651993 	 125.2127 	 1.023 	 53.508
0.2155026 	 2.5088994 	 136.2937 	 1.025 	 53.502
0.2274809 	 2.6570744 	 146.2473 	 1.028 	 53.467
0.2389954 	 2.8089867 	 156.2079 	 1.030 	 53.452
0.2500771 	 2.9652945 	 166.9789 	 1.031 	 53.443
0.2607543 	 3.1265198 	 177.6238 	 1.033 	 53.431
0.2710521 	 3.2918224 	 187.2654 	 1.035 	 53.429
0.2809873 	 3.4611464 	 197.0882 	 1.037 	 53.403
0.2905882 	 3.6347794 	 207.1660 	 1.038 	 53.412
0.2998603 	 3.8131601 	 218.2026 	 1.040 	 53.388
0.3088297 	 3.9942069 	 227.5119 	 1.042 	 53.360
0.3175109 	 4.1787251 	 237.6358 	 1.045 	 53.352
0.3259085 	 4.3700790 	 246.9284 	 1.047 	 53.348
0.3340443 	 4.5642209 	 254.6302 	 1.048 	 53.334
0.3419373 	 4.7623729 	 265.6146 	 1.050 	 53.319
0.3495937 	 4.9643589 	 275.4236 	 1.053 	 53.299
0.3570164 	 5.1706066 	 286.0823 	 1.054 	 53.282
0.3642258 	 5.3799499 	 296.8391 	 1.056 	 53.275
0.3712396 	 5.5925969 	 306.0375 	 1.058 	 53.248
0.3780543 	 5.8107915 	 317.7052 	 1.059 	 53.239
0.3846732 	 6.0337844 	 329.8361 	 1.062 	 53.239
0.3911154 	 6.2596287 	 338.8332 	 1.063 	 53.220
0.3973856 	 6.4898880 	 351.0916 	 1.065 	 53.221
0.4034874 	 6.7225989 	 361.0842 	 1.066 	 53.183
0.4094362 	 6.9598514 	 373.0469 	 1.068 	 53.162
0.4152336 	 7.2038047 	 380.5313 	 1.070 	 53.159
0.4208834 	 7.4489601 	 392.3942 	 1.072 	 53.137
0.4263945 	 7.6974214 	 405.2770 	 1.073 	 53.120
0.4317721 	 7.9516681 	 414.1823 	 1.074 	 53.135
0.4370185 	 8.2070273 	 419.9876 	 1.076 	 53.114
0.4421389 	 8.4675917 	 428.9699 	 1.078 	 53.097
0.4471362 	 8.7358537 	 441.7680 	 1.079 	 53.099
0.4520224 	 9.0030811 	 454.5788 	 1.079 	 53.083
0.4567960 	 9.2743267 	 464.4335 	 1.080 	 53.074
0.4614625 	 9.5465701 	 471.9452 	 1.082 	 53.037
0.4660273 	 9.8338083 	 487.4755 	 1.082 	 53.059
0.4704900 	 10.1140162 	 500.8593 	 1.083 	 53.024
0.4748576 	 10.4018620 	 512.5205 	 1.084 	 53.030
0.4791318 	 10.6875613 	 523.3147 	 1.086 	 52.990
0.4833147 	 10.9876336 	 534.4876 	 1.086 	 52.998
0.4874110 	 11.2872445 	 545.5093 	 1.087 	 52.980
0.4914231 	 11.5833685 	 553.6117 	 1.089 	 52.964
0.4953496 	 11.8902544 	 566.3828 	 1.089 	 52.956
0.4991965 	 12.2032167 	 575.3812 	 1.090 	 52.938
0.5029706 	 12.5135309 	 587.3707 	 1.089 	 52.959
0.5066674 	 12.8316240 	 600.7738 	 1.090 	 52.930
0.5102929 	 13.1543199 	 607.3672 	 1.091 	 52.929
0.5138494 	 13.4756473 	 617.1631 	 1.091 	 52.899
0.5173361 	 13.8106736 	 629.4638 	 1.091 	 52.916
0.5207583 	 14.1415059 	 637.7327 	 1.091 	 52.898
0.5241150 	 14.4747640 	 650.0320 	 1.091 	 52.881
0.5274078 	 14.8225122 	 662.7684 	 1.091 	 52.889
0.5306405 	 15.1674016 	 678.9569 	 1.089 	 52.880
0.5338152 	 15.5122571 	 695.4654 	 1.089 	 52.870
0.5369309 	 15.8613877 	 715.9053 	 1.090 	 52.864
0.5399909 	 16.2248084 	 732.3300 	 1.089 	 52.855
0.5429956 	 16.5808771 	 752.1812 	 1.087 	 52.838
0.5459470 	 16.9405911 	 786.3225 	 1.088 	 52.822
0.5488476 	 17.3151638 	 823.3032 	 1.088 	 52.832
0.5517000 	 17.6865889 	 879.8238 	 1.086 	 52.833
0.5545026 	 18.0637362 	 953.7102 	 1.086 	 52.817
0.5572586 	 18.4362297 	 1081.7576 	 1.084 	 52.793
0.5599672 	 18.8141262 	 1309.2666 	 1.082 	 52.818
0.5626321 	 19.1936836 	 1641.2707 	 1.079 	 52.795
0.5652533 	 19.5715814 	 2196.3710 	 1.076 	 52.781
0.5678346 	 19.9659199 	 3056.7537 	 1.075 	 52.793
0.5703730 	 20.3556484 	 4399.6204 	 1.072 	 52.763
0.5728703 	 20.7652527 	 6359.3723 	 1.071 	 52.770
0.5753277 	 21.1914153 	 9106.6130 	 1.067 	 52.798
0.5777414 	 21.6224431 	 12877.1769 	 1.065 	 52.752
0.5801146 	 22.0903757 	 17508.1456 	 1.064 	 52.786
0.5824458 	 22.5747498 	 22973.8124 	 1.064 	 52.779
0.5847311 	 23.0915106 	 29617.2921 	 1.064 	 52.783
0.5869710 	 23.6554706 	 37338.9249 	 1.068 	 52.777
0.5891627 	 24.2422628 	 46281.7538 	 1.071 	 52.797
0.5913065 	 24.8536611 	 57216.6600 	 1.076 	 52.768
0.5934024 	 25.5080655 	 69915.9016 	 1.083 	 52.774
0.5954472 	 26.1866496 	 85666.8071 	 1.091 	 52.766
0.5974452 	 26.8896872 	 104896.4657 	 1.101 	 52.745
0.5993933 	 27.6220873 	 126949.1469 	 1.111 	 52.726
0.6012953 	 28.3847576 	 154971.1731 	 1.124 	 52.740
0.6031487 	 29.1732810 	 184458.9191 	 1.135 	 52.741
0.6049573 	 29.9853427 	 218145.4511 	 1.148 	 52.736
0.6067183 	 30.8091820 	 253656.6100 	 1.159 	 52.705
0.6084371 	 31.6615778 	 290452.6305 	 1.169 	 52.687
0.6101129 	 32.5170319 	 329593.4046 	 1.176 	 52.677
0.6117484 	 33.3632083 	 370249.1323 	 1.181 	 52.690
