N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002256 	 1.0008542 	 1.1027 	 1.001 	 7.113
0.0220551 	 1.1833703 	 12.0300 	 0.961 	 35.119
0.0428511 	 1.2259423 	 22.5351 	 0.998 	 47.973
0.0625876 	 1.3035456 	 33.1326 	 1.007 	 51.538
0.0813098 	 1.3961814 	 43.7008 	 1.008 	 52.635
0.0991070 	 1.4968309 	 54.1866 	 1.009 	 53.138
0.1160573 	 1.6044589 	 64.8063 	 1.011 	 53.359
0.1322298 	 1.7158552 	 74.5982 	 1.012 	 53.420
0.1476731 	 1.8365536 	 85.1413 	 1.015 	 53.595
0.1624123 	 1.9619384 	 95.4841 	 1.016 	 53.569
0.1765349 	 2.0924570 	 106.1798 	 1.019 	 53.564
0.1900654 	 2.2261530 	 116.7816 	 1.021 	 53.519
0.2030369 	 2.3653866 	 126.6759 	 1.023 	 53.506
0.2155016 	 2.5083616 	 136.8180 	 1.025 	 53.475
0.2274823 	 2.6566005 	 147.7024 	 1.027 	 53.465
0.2390015 	 2.8098204 	 158.1441 	 1.029 	 53.463
0.2500894 	 2.9659821 	 168.9330 	 1.031 	 53.468
0.2607684 	 3.1266995 	 179.5499 	 1.033 	 53.424
0.2710571 	 3.2918624 	 189.3313 	 1.035 	 53.425
0.2809874 	 3.4610457 	 199.3374 	 1.036 	 53.412
0.2905761 	 3.6342476 	 209.9652 	 1.038 	 53.391
0.2998390 	 3.8121707 	 221.4701 	 1.040 	 53.390
0.3088130 	 3.9931628 	 232.2362 	 1.042 	 53.367
0.3174954 	 4.1798018 	 244.6609 	 1.044 	 53.362
0.3258983 	 4.3703734 	 256.2586 	 1.047 	 53.358
0.3340350 	 4.5631117 	 267.2672 	 1.048 	 53.322
0.3419246 	 4.7620499 	 276.7905 	 1.050 	 53.311
0.3495775 	 4.9634566 	 289.6757 	 1.053 	 53.296
0.3570121 	 5.1690825 	 300.9550 	 1.055 	 53.282
0.3642257 	 5.3792133 	 311.9215 	 1.057 	 53.268
0.3712333 	 5.5941975 	 321.9094 	 1.058 	 53.269
0.3780465 	 5.8124269 	 330.8613 	 1.060 	 53.249
0.3846709 	 6.0334842 	 342.8654 	 1.061 	 53.235
0.3911143 	 6.2624490 	 352.4812 	 1.063 	 53.233
0.3973787 	 6.4904827 	 364.9183 	 1.065 	 53.213
0.4034850 	 6.7244322 	 375.0225 	 1.067 	 53.209
0.4094315 	 6.9606065 	 387.6377 	 1.068 	 53.176
0.4152244 	 7.2043116 	 397.2367 	 1.071 	 53.190
0.4208712 	 7.4481634 	 405.7164 	 1.072 	 53.166
0.4263789 	 7.6974681 	 416.7054 	 1.074 	 53.143
0.4317539 	 7.9511584 	 427.8264 	 1.074 	 53.148
0.4369966 	 8.2098293 	 437.9596 	 1.076 	 53.121
0.4421180 	 8.4699200 	 448.1684 	 1.077 	 53.102
0.4471217 	 8.7326865 	 459.9436 	 1.078 	 53.082
0.4520070 	 9.0024536 	 466.0597 	 1.079 	 53.061
0.4567807 	 9.2713496 	 473.6952 	 1.080 	 53.069
0.4614470 	 9.5475929 	 481.7002 	 1.082 	 53.028
0.4660113 	 9.8317554 	 490.5598 	 1.083 	 53.062
0.4704774 	 10.1102587 	 499.9219 	 1.083 	 53.030
0.4748441 	 10.4007513 	 509.1767 	 1.084 	 53.023
0.4791195 	 10.6909167 	 519.6341 	 1.086 	 53.003
0.4832989 	 10.9855276 	 532.7370 	 1.086 	 52.995
0.4873931 	 11.2800837 	 543.9597 	 1.086 	 52.986
0.4914039 	 11.5836455 	 552.8336 	 1.087 	 52.963
0.4953318 	 11.8884610 	 560.2314 	 1.086 	 52.950
0.4991811 	 12.1970239 	 572.9787 	 1.087 	 52.955
0.5029551 	 12.5140644 	 584.0728 	 1.088 	 52.937
0.5066507 	 12.8289947 	 595.5090 	 1.088 	 52.916
0.5102740 	 13.1471615 	 611.1612 	 1.088 	 52.910
0.5138282 	 13.4764429 	 619.5518 	 1.089 	 52.906
0.5173174 	 13.8098316 	 629.5794 	 1.089 	 52.911
0.5207383 	 14.1433826 	 640.4903 	 1.088 	 52.916
0.5240927 	 14.4792269 	 659.3058 	 1.089 	 52.887
0.5273854 	 14.8146628 	 676.8264 	 1.088 	 52.887
0.5306175 	 15.1632880 	 690.1749 	 1.089 	 52.869
0.5337927 	 15.5046209 	 708.4954 	 1.088 	 52.863
0.5369096 	 15.8558576 	 729.7071 	 1.087 	 52.848
0.5399717 	 16.2124503 	 748.4015 	 1.087 	 52.831
0.5429767 	 16.5710426 	 760.2521 	 1.087 	 52.829
0.5459337 	 16.9357837 	 795.4416 	 1.086 	 52.821
0.5488368 	 17.3072573 	 845.0436 	 1.085 	 52.828
0.5516883 	 17.6758833 	 900.5231 	 1.082 	 52.828
0.5544923 	 18.0574288 	 982.0109 	 1.083 	 52.815
0.5572498 	 18.4298855 	 1112.7222 	 1.080 	 52.805
0.5599597 	 18.8129383 	 1336.0916 	 1.078 	 52.798
0.5626267 	 19.1896030 	 1702.2966 	 1.075 	 52.781
0.5652480 	 19.5880669 	 2244.2980 	 1.073 	 52.796
0.5678254 	 19.9779084 	 3286.9384 	 1.071 	 52.788
0.5703616 	 20.3718377 	 5081.5081 	 1.068 	 52.783
0.5728578 	 20.7717218 	 8163.1336 	 1.066 	 52.799
0.5753136 	 21.1812644 	 13108.9660 	 1.064 	 52.789
0.5777321 	 21.6088514 	 20956.5999 	 1.065 	 52.802
0.5801086 	 22.0365623 	 31699.6741 	 1.064 	 52.800
0.5824451 	 22.4973063 	 46674.2225 	 1.064 	 52.800
0.5847416 	 22.9881569 	 64200.6076 	 1.065 	 52.818
0.5869949 	 23.4876681 	 85389.7541 	 1.065 	 52.804
0.5892030 	 24.0310499 	 108227.3348 	 1.065 	 52.808
0.5913682 	 24.5914156 	 131833.7460 	 1.066 	 52.794
0.5934881 	 25.1842511 	 155041.4207 	 1.065 	 52.798
0.5955621 	 25.8152414 	 175235.7508 	 1.064 	 52.793
0.5975923 	 26.4765987 	 194695.1061 	 1.063 	 52.807
0.5995742 	 27.1554357 	 213577.2001 	 1.062 	 52.804
0.6015102 	 27.8572260 	 234483.8635 	 1.062 	 52.781
0.6034021 	 28.5799969 	 258976.5871 	 1.062 	 52.766
0.6052508 	 29.3485507 	 289427.2120 	 1.063 	 52.763
0.6070543 	 30.1370515 	 327871.6063 	 1.065 	 52.722
0.6088140 	 30.9690218 	 376064.8647 	 1.068 	 52.710
0.6105304 	 31.8232245 	 433095.5135 	 1.072 	 52.683
0.6122000 	 32.7469537 	 496186.3992 	 1.078 	 52.650
