N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002266 	 1.0008578 	 1.1026 	 0.992 	 7.113
0.0220871 	 1.1832593 	 12.0040 	 0.961 	 35.180
0.0428744 	 1.2260358 	 22.4815 	 0.997 	 47.990
0.0625932 	 1.3036468 	 33.0463 	 1.007 	 51.574
0.0813075 	 1.3961925 	 43.7689 	 1.008 	 52.662
0.0991229 	 1.4969931 	 54.4203 	 1.009 	 53.134
0.1160855 	 1.6046053 	 64.4531 	 1.012 	 53.364
0.1322594 	 1.7184338 	 74.9087 	 1.013 	 53.457
0.1477010 	 1.8365805 	 86.1954 	 1.015 	 53.569
0.1624474 	 1.9622110 	 97.1902 	 1.016 	 53.551
0.1765706 	 2.0922831 	 107.7354 	 1.019 	 53.559
0.1901001 	 2.2272223 	 118.4846 	 1.021 	 53.544
0.2030766 	 2.3656456 	 129.7491 	 1.024 	 53.502
0.2155351 	 2.5094881 	 141.0005 	 1.025 	 53.490
0.2275046 	 2.6573609 	 151.5891 	 1.028 	 53.484
0.2390104 	 2.8090030 	 161.5540 	 1.029 	 53.460
0.2500958 	 2.9663425 	 172.5674 	 1.031 	 53.468
0.2607742 	 3.1266543 	 183.4510 	 1.033 	 53.438
0.2710564 	 3.2916889 	 193.4294 	 1.035 	 53.431
0.2809929 	 3.4613540 	 202.5885 	 1.037 	 53.397
0.2905828 	 3.6352828 	 211.1773 	 1.039 	 53.400
0.2998575 	 3.8113559 	 222.0260 	 1.041 	 53.372
0.3088307 	 3.9938278 	 232.6173 	 1.043 	 53.360
0.3175071 	 4.1796338 	 243.8780 	 1.045 	 53.351
0.3259082 	 4.3695337 	 253.0438 	 1.046 	 53.340
0.3340458 	 4.5637738 	 263.2181 	 1.048 	 53.324
0.3419355 	 4.7615012 	 275.2061 	 1.050 	 53.304
0.3495854 	 4.9636774 	 285.5185 	 1.053 	 53.295
0.3570125 	 5.1708624 	 296.2904 	 1.054 	 53.315
0.3642261 	 5.3799051 	 308.0733 	 1.057 	 53.258
0.3712391 	 5.5950166 	 317.4299 	 1.058 	 53.271
0.3780549 	 5.8128324 	 327.6737 	 1.061 	 53.252
0.3846783 	 6.0344366 	 336.4321 	 1.062 	 53.225
0.3911257 	 6.2613530 	 347.1377 	 1.063 	 53.224
0.3973955 	 6.4892562 	 357.4916 	 1.065 	 53.193
0.4035015 	 6.7244178 	 369.3938 	 1.067 	 53.199
0.4094510 	 6.9624707 	 378.0117 	 1.068 	 53.164
0.4152451 	 7.2046791 	 388.4189 	 1.070 	 53.192
0.4208943 	 7.4491148 	 397.0159 	 1.072 	 53.153
0.4264024 	 7.6983417 	 407.0833 	 1.074 	 53.142
0.4317781 	 7.9517800 	 417.8515 	 1.074 	 53.125
0.4370298 	 8.2081171 	 430.2592 	 1.076 	 53.118
0.4421525 	 8.4672331 	 441.9817 	 1.078 	 53.080
0.4471487 	 8.7343255 	 451.8739 	 1.078 	 53.057
0.4520333 	 9.0038390 	 462.6475 	 1.079 	 53.081
0.4568094 	 9.2749369 	 473.3102 	 1.080 	 53.082
0.4614774 	 9.5516825 	 483.7647 	 1.081 	 53.049
0.4660383 	 9.8268882 	 493.5648 	 1.082 	 53.015
0.4705003 	 10.1131433 	 504.9990 	 1.083 	 53.020
0.4748640 	 10.4006111 	 514.2323 	 1.084 	 53.014
0.4791338 	 10.6932088 	 526.9275 	 1.085 	 53.004
0.4833141 	 10.9860922 	 535.3768 	 1.085 	 53.001
0.4874068 	 11.2829108 	 542.3851 	 1.085 	 52.986
0.4914187 	 11.5866868 	 554.4039 	 1.087 	 52.978
0.4953440 	 11.8926976 	 564.6169 	 1.087 	 52.971
0.4991921 	 12.2015246 	 574.5014 	 1.088 	 52.952
0.5029618 	 12.5143878 	 577.8291 	 1.088 	 52.947
0.5066594 	 12.8347999 	 587.9132 	 1.088 	 52.934
0.5102805 	 13.1595293 	 596.7103 	 1.089 	 52.930
0.5138329 	 13.4815043 	 607.1707 	 1.089 	 52.907
0.5173199 	 13.8078812 	 620.7278 	 1.090 	 52.910
0.5207423 	 14.1380486 	 630.8173 	 1.089 	 52.896
0.5240970 	 14.4793066 	 641.2181 	 1.089 	 52.892
0.5273902 	 14.8216926 	 651.9447 	 1.089 	 52.878
0.5306222 	 15.1598498 	 666.2541 	 1.089 	 52.872
0.5337959 	 15.5083425 	 682.6564 	 1.088 	 52.869
0.5369135 	 15.8615617 	 701.9123 	 1.088 	 52.843
0.5399747 	 16.2169905 	 726.2867 	 1.088 	 52.834
0.5429833 	 16.5828762 	 747.2757 	 1.087 	 52.848
0.5459385 	 16.9465702 	 777.0420 	 1.087 	 52.840
0.5488407 	 17.3128519 	 810.3628 	 1.087 	 52.818
0.5516928 	 17.6943251 	 863.0019 	 1.087 	 52.824
0.5544950 	 18.0666840 	 949.7015 	 1.087 	 52.811
0.5572481 	 18.4487818 	 1063.8092 	 1.085 	 52.811
0.5599543 	 18.8346891 	 1239.3079 	 1.085 	 52.784
0.5626142 	 19.2285717 	 1501.7790 	 1.084 	 52.773
0.5652288 	 19.6344466 	 1900.8399 	 1.084 	 52.772
0.5678004 	 20.0535323 	 2465.7868 	 1.083 	 52.785
0.5703259 	 20.4637217 	 3365.5200 	 1.080 	 52.763
0.5728095 	 20.8949841 	 4715.1284 	 1.079 	 52.774
0.5752518 	 21.3238237 	 6716.6679 	 1.077 	 52.761
0.5776506 	 21.7597844 	 9683.2501 	 1.073 	 52.747
0.5800097 	 22.2171973 	 14009.1525 	 1.070 	 52.772
0.5823247 	 22.6937913 	 19920.2832 	 1.066 	 52.776
0.5845988 	 23.1923345 	 27760.8449 	 1.061 	 52.763
0.5868303 	 23.7087218 	 38058.1346 	 1.057 	 52.771
0.5890165 	 24.2796130 	 50031.4049 	 1.054 	 52.776
0.5911573 	 24.8787243 	 63710.1109 	 1.052 	 52.779
0.5932496 	 25.5206952 	 77966.9177 	 1.050 	 52.760
0.5952933 	 26.2122575 	 92354.3481 	 1.049 	 52.779
0.5972847 	 26.9497929 	 105815.2125 	 1.048 	 52.761
0.5992264 	 27.7357117 	 118354.4972 	 1.047 	 52.797
0.6011172 	 28.5691968 	 128912.5827 	 1.047 	 52.800
