N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002249 	 1.0008496 	 1.1028 	 0.985 	 7.112
0.0220549 	 1.1834000 	 12.0460 	 0.960 	 35.103
0.0428652 	 1.2260592 	 22.6018 	 0.998 	 47.962
0.0625951 	 1.3035211 	 32.9537 	 1.006 	 51.553
0.0813052 	 1.3963071 	 43.2324 	 1.008 	 52.656
0.0991020 	 1.4968798 	 53.8410 	 1.010 	 53.142
0.1160583 	 1.6046274 	 64.4024 	 1.012 	 53.374
0.1322306 	 1.7183030 	 73.7056 	 1.013 	 53.469
0.1476739 	 1.8365879 	 84.2183 	 1.014 	 53.591
0.1624353 	 1.9618965 	 95.1241 	 1.017 	 53.553
0.1765572 	 2.0923534 	 105.3967 	 1.018 	 53.542
0.1901004 	 2.2270885 	 116.9425 	 1.021 	 53.528
0.2030791 	 2.3658635 	 127.0906 	 1.023 	 53.496
0.2155285 	 2.5094609 	 136.8065 	 1.025 	 53.497
0.2274958 	 2.6573735 	 148.5289 	 1.027 	 53.484
0.2390048 	 2.8090709 	 158.0539 	 1.028 	 53.474
0.2500834 	 2.9649177 	 168.9879 	 1.030 	 53.444
0.2607561 	 3.1259215 	 181.1379 	 1.033 	 53.423
0.2710513 	 3.2917457 	 190.9974 	 1.035 	 53.417
0.2809861 	 3.4619426 	 200.1337 	 1.036 	 53.422
0.2905784 	 3.6332513 	 208.4431 	 1.039 	 53.377
0.2998519 	 3.8123433 	 219.7051 	 1.041 	 53.371
0.3088185 	 3.9935031 	 228.9263 	 1.043 	 53.357
0.3174931 	 4.1789309 	 238.3507 	 1.044 	 53.351
0.3258987 	 4.3695000 	 247.9601 	 1.046 	 53.352
0.3340356 	 4.5634938 	 258.1207 	 1.049 	 53.339
0.3419230 	 4.7613829 	 268.8006 	 1.050 	 53.319
0.3495700 	 4.9632357 	 279.5604 	 1.052 	 53.294
0.3570063 	 5.1697657 	 290.8531 	 1.054 	 53.279
0.3642207 	 5.3783298 	 301.3536 	 1.055 	 53.271
0.3712257 	 5.5931211 	 311.8238 	 1.057 	 53.245
0.3780313 	 5.8115684 	 322.3256 	 1.059 	 53.251
0.3846541 	 6.0336833 	 333.5758 	 1.061 	 53.224
0.3910988 	 6.2594855 	 343.8028 	 1.063 	 53.215
0.3973748 	 6.4886879 	 354.2634 	 1.064 	 53.203
0.4034788 	 6.7255186 	 365.7216 	 1.067 	 53.227
0.4094270 	 6.9609961 	 375.3729 	 1.068 	 53.181
0.4152249 	 7.2028965 	 386.0649 	 1.070 	 53.183
0.4208764 	 7.4503183 	 396.4654 	 1.072 	 53.161
0.4263885 	 7.6968778 	 410.4847 	 1.073 	 53.139
0.4317650 	 7.9505830 	 419.0368 	 1.074 	 53.128
0.4370075 	 8.2095749 	 428.5633 	 1.076 	 53.127
0.4421282 	 8.4681016 	 442.4137 	 1.077 	 53.108
0.4471301 	 8.7330632 	 456.4188 	 1.078 	 53.096
0.4520194 	 9.0037308 	 466.0106 	 1.080 	 53.078
0.4567923 	 9.2738825 	 474.4258 	 1.081 	 53.057
0.4614606 	 9.5495422 	 485.3731 	 1.083 	 53.047
0.4660210 	 9.8310921 	 496.8671 	 1.083 	 53.046
0.4704816 	 10.1131162 	 504.4023 	 1.083 	 53.026
0.4748477 	 10.3967896 	 513.3062 	 1.085 	 53.018
0.4791168 	 10.6942246 	 524.1755 	 1.086 	 53.009
0.4832997 	 10.9898886 	 537.2233 	 1.086 	 52.993
0.4873977 	 11.2821235 	 545.4041 	 1.086 	 52.987
