N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002256 	 1.0008555 	 1.1027 	 0.989 	 7.113
0.0220700 	 1.1832495 	 12.0564 	 0.960 	 35.139
0.0428671 	 1.2260780 	 22.5738 	 0.997 	 47.973
0.0625732 	 1.3035717 	 33.1261 	 1.006 	 51.567
0.0812882 	 1.3961972 	 43.5567 	 1.008 	 52.684
0.0990912 	 1.4966498 	 53.9052 	 1.009 	 53.138
0.1160302 	 1.6042990 	 64.5817 	 1.011 	 53.363
0.1321994 	 1.7182815 	 75.0945 	 1.014 	 53.465
0.1476399 	 1.8362906 	 85.4685 	 1.014 	 53.594
0.1624010 	 1.9617088 	 95.8249 	 1.016 	 53.569
0.1765147 	 2.0919070 	 106.3640 	 1.019 	 53.550
0.1900423 	 2.2265162 	 116.8687 	 1.021 	 53.532
0.2030174 	 2.3652873 	 127.2113 	 1.023 	 53.522
0.2154805 	 2.5089901 	 137.2000 	 1.025 	 53.493
0.2274520 	 2.6566105 	 148.6671 	 1.027 	 53.479
0.2389606 	 2.8085258 	 159.5966 	 1.029 	 53.468
0.2500517 	 2.9654794 	 170.2630 	 1.031 	 53.438
0.2607215 	 3.1263963 	 181.1426 	 1.033 	 53.451
0.2710226 	 3.2913614 	 190.9662 	 1.035 	 53.425
0.2809550 	 3.4600808 	 201.2636 	 1.037 	 53.401
0.2905490 	 3.6337786 	 213.2058 	 1.039 	 53.393
0.2998255 	 3.8120168 	 224.4797 	 1.041 	 53.384
0.3087909 	 3.9930977 	 235.5126 	 1.043 	 53.377
0.3174665 	 4.1786035 	 246.0662 	 1.044 	 53.357
0.3258719 	 4.3687023 	 255.8786 	 1.047 	 53.332
0.3340165 	 4.5638805 	 266.4261 	 1.048 	 53.329
0.3419096 	 4.7615624 	 276.1173 	 1.051 	 53.321
0.3495667 	 4.9625108 	 285.2051 	 1.052 	 53.291
0.3569989 	 5.1699587 	 299.1006 	 1.054 	 53.296
0.3642151 	 5.3788887 	 307.8198 	 1.055 	 53.268
0.3712255 	 5.5923555 	 319.0796 	 1.057 	 53.239
0.3780403 	 5.8114080 	 331.1748 	 1.060 	 53.242
0.3846634 	 6.0348214 	 336.8836 	 1.062 	 53.246
0.3911049 	 6.2575949 	 345.2370 	 1.064 	 53.208
0.3973750 	 6.4898599 	 354.5977 	 1.065 	 53.208
0.4034819 	 6.7235836 	 367.0264 	 1.066 	 53.172
0.4094264 	 6.9590290 	 381.0269 	 1.068 	 53.184
0.4152256 	 7.2050079 	 395.2587 	 1.069 	 53.193
0.4208787 	 7.4466131 	 405.1882 	 1.071 	 53.149
0.4263900 	 7.6960854 	 413.2803 	 1.073 	 53.121
0.4317648 	 7.9500419 	 423.5772 	 1.074 	 53.119
0.4370128 	 8.2098456 	 434.2830 	 1.075 	 53.111
0.4421334 	 8.4666380 	 446.9021 	 1.077 	 53.083
0.4471358 	 8.7314592 	 454.0005 	 1.078 	 53.076
0.4520224 	 9.0020320 	 464.0452 	 1.079 	 53.083
0.4567965 	 9.2755999 	 472.1340 	 1.082 	 53.070
0.4614619 	 9.5512247 	 479.2823 	 1.082 	 53.045
0.4660219 	 9.8301862 	 488.8773 	 1.083 	 53.053
0.4704821 	 10.1175437 	 497.6715 	 1.084 	 53.039
0.4748464 	 10.4008150 	 505.5258 	 1.085 	 53.024
0.4791198 	 10.6876822 	 510.4451 	 1.085 	 52.999
0.4833033 	 10.9856952 	 518.9918 	 1.086 	 52.988
0.4873969 	 11.2860407 	 529.7649 	 1.087 	 52.989
0.4914073 	 11.5853218 	 544.8036 	 1.088 	 52.995
0.4953374 	 11.8904841 	 557.3096 	 1.088 	 52.941
0.4991859 	 12.2015392 	 571.6478 	 1.089 	 52.970
0.5029599 	 12.5178682 	 585.5260 	 1.089 	 52.942
0.5066575 	 12.8384982 	 599.5263 	 1.089 	 52.950
0.5102814 	 13.1517687 	 608.4862 	 1.091 	 52.928
0.5138378 	 13.4826626 	 616.3867 	 1.091 	 52.929
0.5173223 	 13.8091336 	 630.2324 	 1.092 	 52.906
0.5207405 	 14.1414177 	 645.4269 	 1.093 	 52.882
0.5240979 	 14.4783004 	 655.6583 	 1.092 	 52.881
0.5273921 	 14.8281852 	 672.6386 	 1.093 	 52.916
0.5306252 	 15.1612906 	 689.3461 	 1.092 	 52.877
0.5337996 	 15.5102464 	 703.1772 	 1.092 	 52.856
0.5369164 	 15.8612117 	 726.7173 	 1.092 	 52.851
0.5399771 	 16.2166785 	 745.2403 	 1.092 	 52.841
0.5429834 	 16.5766630 	 772.6662 	 1.091 	 52.818
0.5459362 	 16.9401638 	 805.9389 	 1.090 	 52.840
0.5488400 	 17.3131196 	 851.9627 	 1.090 	 52.845
0.5516905 	 17.6858012 	 914.0511 	 1.089 	 52.824
0.5544932 	 18.0654301 	 1003.4703 	 1.090 	 52.822
0.5572461 	 18.4428352 	 1154.5620 	 1.090 	 52.812
0.5599555 	 18.8318469 	 1391.4942 	 1.089 	 52.818
0.5626198 	 19.2083864 	 1854.9706 	 1.088 	 52.804
0.5652414 	 19.5890141 	 2682.6572 	 1.086 	 52.798
0.5678200 	 19.9679383 	 4290.5638 	 1.086 	 52.798
0.5703579 	 20.3441496 	 7458.1886 	 1.085 	 52.788
