N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002254 	 1.0008509 	 1.1026 	 0.989 	 7.112
0.0220681 	 1.1833796 	 11.9818 	 0.961 	 35.157
0.0428834 	 1.2261209 	 22.5535 	 0.998 	 48.007
0.0626056 	 1.3035540 	 32.9147 	 1.006 	 51.540
0.0813197 	 1.3963458 	 43.4741 	 1.008 	 52.643
0.0991165 	 1.4967425 	 53.8997 	 1.010 	 53.136
0.1160601 	 1.6043349 	 64.8361 	 1.011 	 53.342
0.1322261 	 1.7184329 	 75.4293 	 1.013 	 53.470
0.1476792 	 1.8365243 	 85.8874 	 1.015 	 53.600
0.1624387 	 1.9622005 	 97.0374 	 1.017 	 53.570
0.1765582 	 2.0919405 	 106.8811 	 1.018 	 53.537
0.1900927 	 2.2268514 	 117.6229 	 1.022 	 53.542
0.2030585 	 2.3660064 	 129.1050 	 1.023 	 53.525
0.2155081 	 2.5086875 	 138.9115 	 1.026 	 53.483
0.2274704 	 2.6566584 	 149.6463 	 1.027 	 53.463
0.2389712 	 2.8088552 	 159.3341 	 1.029 	 53.451
0.2500594 	 2.9650206 	 169.3601 	 1.030 	 53.430
0.2607402 	 3.1258914 	 180.8921 	 1.033 	 53.423
0.2710385 	 3.2905341 	 192.0322 	 1.035 	 53.413
0.2809689 	 3.4611704 	 200.9215 	 1.037 	 53.400
0.2905584 	 3.6335272 	 211.1327 	 1.039 	 53.377
0.2998287 	 3.8110869 	 220.6874 	 1.041 	 53.377
0.3087994 	 3.9926021 	 228.5922 	 1.043 	 53.346
0.3174742 	 4.1802648 	 239.7366 	 1.044 	 53.381
0.3258732 	 4.3685041 	 251.3929 	 1.047 	 53.347
0.3340121 	 4.5623720 	 261.0673 	 1.049 	 53.316
0.3419003 	 4.7608464 	 274.4273 	 1.051 	 53.321
0.3495529 	 4.9625920 	 284.0620 	 1.052 	 53.301
0.3569838 	 5.1689695 	 294.2012 	 1.055 	 53.292
0.3641959 	 5.3787127 	 304.1533 	 1.056 	 53.277
0.3712096 	 5.5919173 	 316.4135 	 1.058 	 53.250
0.3780251 	 5.8127228 	 327.9731 	 1.060 	 53.250
0.3846462 	 6.0343160 	 337.0754 	 1.061 	 53.242
0.3910874 	 6.2589344 	 346.1806 	 1.064 	 53.221
0.3973597 	 6.4870276 	 356.3134 	 1.065 	 53.201
0.4034725 	 6.7226680 	 366.0759 	 1.067 	 53.215
0.4094198 	 6.9593202 	 375.3768 	 1.069 	 53.176
0.4152093 	 7.2018889 	 387.8046 	 1.070 	 53.172
0.4208656 	 7.4477811 	 400.3664 	 1.072 	 53.145
0.4263730 	 7.6996196 	 409.1902 	 1.073 	 53.149
0.4317469 	 7.9486533 	 422.2838 	 1.075 	 53.124
0.4369910 	 8.2061140 	 430.8835 	 1.076 	 53.120
0.4421123 	 8.4681255 	 443.3668 	 1.076 	 53.111
0.4471115 	 8.7326916 	 454.1549 	 1.079 	 53.085
0.4519969 	 8.9992659 	 467.1008 	 1.079 	 53.068
0.4567747 	 9.2754238 	 478.8754 	 1.080 	 53.074
0.4614435 	 9.5479885 	 488.0072 	 1.082 	 53.030
0.4660040 	 9.8267897 	 495.8776 	 1.082 	 53.023
0.4704661 	 10.1125643 	 508.8931 	 1.083 	 53.049
0.4748309 	 10.3990880 	 513.0970 	 1.084 	 53.025
0.4791034 	 10.6912317 	 518.7361 	 1.085 	 53.010
0.4832839 	 10.9862308 	 527.0834 	 1.086 	 53.005
0.4873789 	 11.2823941 	 538.8505 	 1.087 	 52.993
0.4913881 	 11.5854453 	 549.0122 	 1.087 	 52.970
0.4953129 	 11.8932591 	 560.1508 	 1.088 	 52.973
0.4991633 	 12.2004796 	 569.6316 	 1.088 	 52.950
0.5029352 	 12.5097885 	 582.5332 	 1.089 	 52.921
0.5066334 	 12.8303695 	 589.1106 	 1.089 	 52.923
0.5102582 	 13.1519509 	 601.1859 	 1.089 	 52.924
0.5138116 	 13.4802143 	 614.9065 	 1.089 	 52.933
0.5172947 	 13.8056269 	 623.8434 	 1.089 	 52.917
0.5207173 	 14.1370199 	 632.8920 	 1.089 	 52.887
0.5240731 	 14.4762055 	 644.9413 	 1.088 	 52.901
0.5273688 	 14.8112427 	 658.4322 	 1.089 	 52.873
0.5306021 	 15.1656550 	 665.3265 	 1.089 	 52.882
0.5337761 	 15.5142026 	 679.5011 	 1.089 	 52.870
0.5368948 	 15.8685442 	 693.8071 	 1.089 	 52.870
0.5399524 	 16.2248962 	 713.1013 	 1.088 	 52.847
0.5429605 	 16.5782927 	 735.3387 	 1.088 	 52.842
0.5459136 	 16.9345627 	 761.1835 	 1.086 	 52.820
0.5488165 	 17.3130998 	 798.9146 	 1.086 	 52.843
0.5516697 	 17.6816950 	 841.6020 	 1.086 	 52.826
0.5544731 	 18.0577672 	 899.0642 	 1.087 	 52.801
0.5572260 	 18.4437273 	 986.4054 	 1.085 	 52.805
0.5599341 	 18.8355371 	 1119.5014 	 1.085 	 52.817
0.5625956 	 19.2355165 	 1336.0619 	 1.085 	 52.824
0.5652101 	 19.6268261 	 1712.5398 	 1.085 	 52.796
0.5677808 	 20.0372577 	 2309.2126 	 1.084 	 52.788
0.5703066 	 20.4642803 	 3269.3558 	 1.085 	 52.783
0.5727885 	 20.8974534 	 4928.4959 	 1.086 	 52.799
0.5752285 	 21.3348185 	 7678.3544 	 1.087 	 52.783
0.5776283 	 21.7866671 	 12025.4907 	 1.089 	 52.755
0.5799813 	 22.2652189 	 18200.1239 	 1.092 	 52.762
0.5822902 	 22.7697227 	 27297.3089 	 1.094 	 52.753
0.5845559 	 23.2848679 	 38952.1391 	 1.097 	 52.722
0.5867745 	 23.8437693 	 52461.9903 	 1.099 	 52.716
0.5889454 	 24.4402198 	 69601.3287 	 1.103 	 52.698
0.5910692 	 25.0709724 	 85859.5894 	 1.104 	 52.701
0.5931445 	 25.7299848 	 103125.6365 	 1.108 	 52.665
0.5951702 	 26.4362661 	 119485.8850 	 1.111 	 52.660
0.5971449 	 27.1823799 	 133371.3471 	 1.114 	 52.657
0.5990704 	 27.9462135 	 146108.5256 	 1.117 	 52.644
0.6009472 	 28.7406033 	 154182.0261 	 1.121 	 52.640
0.6027738 	 29.5754290 	 156709.6762 	 1.125 	 52.618
0.6045542 	 30.4490123 	 156274.4757 	 1.129 	 52.615
0.6062877 	 31.3260067 	 150211.7671 	 1.133 	 52.623
0.6079738 	 32.2418967 	 140660.3712 	 1.138 	 52.668
0.6096155 	 33.1620060 	 132409.2155 	 1.145 	 52.665
0.6112155 	 34.0730478 	 127631.3846 	 1.149 	 52.703
0.6127752 	 35.0089970 	 128434.9232 	 1.154 	 52.711
0.6142967 	 35.9444349 	 141585.9946 	 1.161 	 52.765
0.6157807 	 36.9132324 	 168119.6697 	 1.167 	 52.821
0.6172286 	 37.8829603 	 207731.5957 	 1.174 	 52.842
0.6186424 	 38.8982877 	 258426.2333 	 1.181 	 52.896
0.6200211 	 39.9804983 	 311156.5461 	 1.186 	 52.922
0.6213629 	 41.1280044 	 368500.8640 	 1.191 	 52.955
0.6226673 	 42.3471182 	 415096.3497 	 1.196 	 52.988
0.6239361 	 43.6568804 	 461344.8412 	 1.200 	 52.976
0.6251680 	 45.0150973 	 492397.1275 	 1.204 	 52.970
0.6263629 	 46.4654559 	 517827.5899 	 1.206 	 52.976
0.6275220 	 47.9939267 	 533176.8965 	 1.208 	 52.989
0.6286463 	 49.5882049 	 542134.1689 	 1.209 	 52.969
0.6297353 	 51.2461335 	 536861.2706 	 1.207 	 52.975
