N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002257 	 1.0008569 	 1.1026 	 0.992 	 7.113
0.0220644 	 1.1832067 	 12.0099 	 0.961 	 35.147
0.0428663 	 1.2260495 	 22.5052 	 0.998 	 47.983
0.0625734 	 1.3035068 	 33.0105 	 1.006 	 51.546
0.0812783 	 1.3958866 	 43.4689 	 1.008 	 52.633
0.0990653 	 1.4966368 	 54.0346 	 1.009 	 53.146
0.1160197 	 1.6041760 	 63.9918 	 1.012 	 53.352
0.1321966 	 1.7181600 	 74.1747 	 1.013 	 53.464
0.1476222 	 1.8357002 	 84.6958 	 1.015 	 53.576
0.1623811 	 1.9617236 	 95.6866 	 1.017 	 53.554
0.1765118 	 2.0918901 	 106.3080 	 1.019 	 53.546
0.1900465 	 2.2263751 	 116.5855 	 1.021 	 53.532
0.2030220 	 2.3651616 	 126.4483 	 1.023 	 53.503
0.2154835 	 2.5086270 	 136.6694 	 1.025 	 53.509
0.2274468 	 2.6566076 	 147.4878 	 1.028 	 53.476
0.2389531 	 2.8086324 	 158.3486 	 1.028 	 53.474
0.2500326 	 2.9644800 	 169.9133 	 1.031 	 53.457
0.2606984 	 3.1264572 	 180.8415 	 1.032 	 53.453
0.2709962 	 3.2907596 	 191.1267 	 1.035 	 53.416
0.2809232 	 3.4597631 	 202.3822 	 1.037 	 53.391
0.2905198 	 3.6330394 	 210.8232 	 1.039 	 53.415
0.2997915 	 3.8105519 	 221.2262 	 1.040 	 53.392
0.3087558 	 3.9926598 	 232.0773 	 1.043 	 53.379
0.3174427 	 4.1786106 	 245.1539 	 1.044 	 53.358
0.3258426 	 4.3682545 	 255.1835 	 1.047 	 53.333
0.3339870 	 4.5631561 	 264.6181 	 1.048 	 53.346
0.3418806 	 4.7611972 	 274.2384 	 1.050 	 53.316
0.3495379 	 4.9626515 	 282.6243 	 1.052 	 53.310
0.3569641 	 5.1692392 	 294.2446 	 1.054 	 53.299
0.3641840 	 5.3770671 	 306.2547 	 1.056 	 53.271
0.3711876 	 5.5937750 	 315.9314 	 1.058 	 53.275
0.3780054 	 5.8106836 	 327.2879 	 1.060 	 53.251
0.3846359 	 6.0326863 	 338.5225 	 1.061 	 53.237
0.3910761 	 6.2584396 	 350.9376 	 1.063 	 53.228
0.3973532 	 6.4875317 	 359.8652 	 1.065 	 53.204
