N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002267 	 1.0008566 	 1.1026 	 0.993 	 7.113
0.0220801 	 1.1832133 	 12.0591 	 0.961 	 35.177
0.0428886 	 1.2261247 	 22.6504 	 0.998 	 47.980
0.0626038 	 1.3036347 	 33.1253 	 1.006 	 51.541
0.0813112 	 1.3961972 	 43.9474 	 1.008 	 52.645
0.0991041 	 1.4967954 	 54.4100 	 1.010 	 53.117
0.1160708 	 1.6045086 	 64.4435 	 1.012 	 53.360
0.1322452 	 1.7155361 	 74.9244 	 1.012 	 53.400
0.1476901 	 1.8370778 	 85.6902 	 1.014 	 53.598
0.1624403 	 1.9619732 	 96.2216 	 1.017 	 53.578
0.1765536 	 2.0920979 	 106.8926 	 1.019 	 53.552
0.1900762 	 2.2261910 	 117.6022 	 1.021 	 53.524
0.2030643 	 2.3660242 	 127.6950 	 1.023 	 53.510
0.2155171 	 2.5085199 	 137.9433 	 1.025 	 53.481
0.2274913 	 2.6573239 	 148.7296 	 1.027 	 53.494
0.2390075 	 2.8095046 	 160.0373 	 1.029 	 53.489
0.2500943 	 2.9660878 	 171.1342 	 1.031 	 53.460
0.2607690 	 3.1265678 	 181.1806 	 1.033 	 53.452
0.2710643 	 3.2914064 	 191.4083 	 1.035 	 53.419
0.2810010 	 3.4608267 	 200.8351 	 1.037 	 53.394
0.2905938 	 3.6343366 	 211.9849 	 1.039 	 53.402
0.2998674 	 3.8127004 	 223.0879 	 1.041 	 53.388
0.3088323 	 3.9936472 	 233.9096 	 1.043 	 53.355
0.3175112 	 4.1803704 	 246.1333 	 1.045 	 53.354
0.3259110 	 4.3692281 	 257.9067 	 1.046 	 53.337
0.3340513 	 4.5639826 	 269.5322 	 1.049 	 53.316
0.3419412 	 4.7624869 	 281.4341 	 1.051 	 53.329
0.3495920 	 4.9635822 	 289.6684 	 1.051 	 53.285
0.3570168 	 5.1681811 	 301.6883 	 1.054 	 53.280
0.3642279 	 5.3797951 	 314.1521 	 1.056 	 53.275
0.3712357 	 5.5961894 	 323.9234 	 1.058 	 53.278
0.3780478 	 5.8108069 	 335.2095 	 1.060 	 53.235
0.3846701 	 6.0348057 	 345.9324 	 1.062 	 53.238
0.3911185 	 6.2595674 	 355.0077 	 1.063 	 53.216
0.3973879 	 6.4902841 	 365.2040 	 1.065 	 53.220
0.4035002 	 6.7245336 	 377.6997 	 1.066 	 53.210
0.4094488 	 6.9613962 	 386.5092 	 1.068 	 53.176
0.4152477 	 7.2042513 	 396.6846 	 1.070 	 53.189
0.4208964 	 7.4489091 	 409.5018 	 1.071 	 53.144
0.4264079 	 7.7014731 	 418.9203 	 1.073 	 53.160
0.4317857 	 7.9522116 	 430.4728 	 1.075 	 53.108
0.4370289 	 8.2059264 	 439.4219 	 1.076 	 53.100
0.4421519 	 8.4686275 	 448.6124 	 1.078 	 53.096
0.4471496 	 8.7354128 	 458.3329 	 1.079 	 53.094
0.4520406 	 9.0013624 	 467.2054 	 1.079 	 53.085
0.4568140 	 9.2789808 	 478.5324 	 1.080 	 53.080
0.4614796 	 9.5517359 	 488.4478 	 1.083 	 53.051
0.4660449 	 9.8295465 	 500.3730 	 1.083 	 53.036
0.4705102 	 10.1158893 	 513.2993 	 1.085 	 53.034
0.4748772 	 10.4030000 	 524.1974 	 1.084 	 53.034
0.4791500 	 10.6912876 	 533.6571 	 1.086 	 53.002
0.4833301 	 10.9880699 	 543.6364 	 1.086 	 53.020
0.4874235 	 11.2861340 	 558.0617 	 1.086 	 52.989
0.4914362 	 11.5886745 	 569.8711 	 1.087 	 52.977
0.4953644 	 11.8935457 	 584.2693 	 1.087 	 52.969
0.4992147 	 12.2049188 	 594.6745 	 1.088 	 52.955
0.5029865 	 12.5193199 	 604.1934 	 1.089 	 52.945
0.5066857 	 12.8351484 	 607.6021 	 1.089 	 52.943
