N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002253 	 1.0008529 	 1.1026 	 0.991 	 7.113
0.0220501 	 1.1832603 	 11.9795 	 0.960 	 35.106
0.0428519 	 1.2260196 	 22.6063 	 0.998 	 47.956
0.0625832 	 1.3034555 	 33.2497 	 1.006 	 51.559
0.0813064 	 1.3961780 	 43.5959 	 1.008 	 52.633
0.0991219 	 1.4969546 	 53.8802 	 1.009 	 53.137
0.1160655 	 1.6046176 	 64.4488 	 1.012 	 53.358
0.1322293 	 1.7185836 	 74.9801 	 1.013 	 53.476
0.1476799 	 1.8367238 	 85.6408 	 1.015 	 53.590
0.1624369 	 1.9618045 	 95.8487 	 1.017 	 53.565
0.1765568 	 2.0917846 	 107.0616 	 1.019 	 53.531
0.1900864 	 2.2263201 	 117.1265 	 1.021 	 53.514
0.2030643 	 2.3655910 	 127.6682 	 1.023 	 53.495
0.2155222 	 2.5091378 	 137.5323 	 1.025 	 53.493
0.2274871 	 2.6571636 	 147.7956 	 1.027 	 53.491
0.2390065 	 2.8090846 	 159.4623 	 1.029 	 53.447
0.2500913 	 2.9661163 	 169.2406 	 1.031 	 53.470
0.2607716 	 3.1277346 	 179.2312 	 1.032 	 53.452
0.2710733 	 3.2910766 	 189.9673 	 1.035 	 53.418
0.2810083 	 3.4618578 	 199.7212 	 1.037 	 53.408
0.2906057 	 3.6346735 	 208.7712 	 1.039 	 53.389
0.2998807 	 3.8127509 	 218.5876 	 1.040 	 53.381
0.3088514 	 3.9933960 	 228.4136 	 1.043 	 53.373
0.3175268 	 4.1800166 	 237.9785 	 1.045 	 53.357
0.3259282 	 4.3699198 	 247.8125 	 1.046 	 53.343
0.3340704 	 4.5641630 	 260.7302 	 1.048 	 53.332
0.3419625 	 4.7635082 	 271.4394 	 1.051 	 53.332
0.3496153 	 4.9649387 	 282.2756 	 1.052 	 53.312
0.3570449 	 5.1706185 	 292.3229 	 1.054 	 53.294
0.3642540 	 5.3813225 	 303.5891 	 1.055 	 53.282
0.3712590 	 5.5951788 	 315.2670 	 1.058 	 53.277
0.3780720 	 5.8142562 	 323.1188 	 1.061 	 53.260
0.3846954 	 6.0364098 	 333.9151 	 1.062 	 53.252
0.3911370 	 6.2610367 	 345.2758 	 1.064 	 53.221
0.3974078 	 6.4908097 	 357.6269 	 1.065 	 53.210
0.4035162 	 6.7257070 	 366.3455 	 1.067 	 53.201
0.4094650 	 6.9619188 	 379.1440 	 1.068 	 53.169
0.4152620 	 7.2028730 	 389.2824 	 1.070 	 53.156
0.4209111 	 7.4482628 	 401.9144 	 1.071 	 53.141
0.4264242 	 7.6997239 	 410.4788 	 1.073 	 53.136
0.4317982 	 7.9524160 	 421.8860 	 1.075 	 53.143
0.4370412 	 8.2091146 	 431.7845 	 1.076 	 53.109
0.4421627 	 8.4684550 	 440.8122 	 1.077 	 53.083
0.4471657 	 8.7371563 	 451.4443 	 1.079 	 53.087
0.4520518 	 9.0037400 	 462.7848 	 1.080 	 53.088
0.4568261 	 9.2744932 	 472.6162 	 1.082 	 53.057
0.4614937 	 9.5495585 	 484.4656 	 1.084 	 53.052
0.4660556 	 9.8317295 	 495.6332 	 1.084 	 53.044
0.4705183 	 10.1123085 	 510.0344 	 1.083 	 53.027
0.4748840 	 10.4024269 	 520.6851 	 1.085 	 53.034
0.4791569 	 10.6890112 	 530.0589 	 1.086 	 52.988
0.4833387 	 10.9907633 	 541.0335 	 1.087 	 52.986
0.4874330 	 11.2857712 	 556.1294 	 1.088 	 52.995
0.4914417 	 11.5890676 	 567.3426 	 1.088 	 52.998
0.4953662 	 11.8935037 	 576.0443 	 1.089 	 52.972
0.4992112 	 12.2035449 	 589.4330 	 1.089 	 52.941
0.5029811 	 12.5168748 	 598.5741 	 1.090 	 52.946
0.5066762 	 12.8363715 	 607.5550 	 1.091 	 52.929
0.5102992 	 13.1603844 	 622.1120 	 1.092 	 52.951
0.5138543 	 13.4818681 	 631.6451 	 1.092 	 52.909
0.5173418 	 13.8096060 	 642.8845 	 1.092 	 52.922
0.5207604 	 14.1431028 	 654.6125 	 1.092 	 52.888
0.5241157 	 14.4784545 	 664.0728 	 1.092 	 52.895
0.5274084 	 14.8246256 	 677.4850 	 1.092 	 52.880
0.5306403 	 15.1653577 	 693.6702 	 1.092 	 52.851
0.5338141 	 15.5146829 	 704.1560 	 1.092 	 52.853
0.5369296 	 15.8664815 	 723.9178 	 1.092 	 52.868
0.5399872 	 16.2184076 	 747.5856 	 1.092 	 52.831
0.5429953 	 16.5884570 	 779.6919 	 1.092 	 52.859
0.5459481 	 16.9462881 	 823.6040 	 1.091 	 52.854
0.5488480 	 17.3089153 	 879.8766 	 1.091 	 52.822
0.5517009 	 17.6762256 	 969.2364 	 1.091 	 52.811
0.5545044 	 18.0560451 	 1096.0751 	 1.091 	 52.793
0.5572628 	 18.4281491 	 1315.1022 	 1.091 	 52.804
0.5599742 	 18.8056464 	 1694.6218 	 1.091 	 52.771
0.5626400 	 19.1999267 	 2337.8906 	 1.093 	 52.786
0.5652624 	 19.5825515 	 3370.3996 	 1.093 	 52.772
0.5678406 	 19.9876874 	 5077.4225 	 1.093 	 52.781
0.5703796 	 20.3706310 	 7759.0764 	 1.095 	 52.764
0.5728755 	 20.7831773 	 11680.3166 	 1.099 	 52.755
0.5753315 	 21.2139777 	 16877.7497 	 1.102 	 52.741
0.5777453 	 21.6547479 	 22641.4083 	 1.105 	 52.715
0.5801136 	 22.1338081 	 29668.4852 	 1.107 	 52.687
0.5824385 	 22.6269022 	 37620.4265 	 1.110 	 52.686
0.5847189 	 23.1484417 	 46198.9784 	 1.113 	 52.662
0.5869541 	 23.6916774 	 55052.3622 	 1.115 	 52.641
0.5891423 	 24.2637059 	 65347.6519 	 1.118 	 52.606
0.5912835 	 24.8709866 	 76296.7368 	 1.118 	 52.606
0.5933783 	 25.4927812 	 90764.9561 	 1.117 	 52.581
0.5954266 	 26.1296432 	 107602.5830 	 1.112 	 52.550
0.5974291 	 26.7936232 	 132057.0384 	 1.107 	 52.538
0.5993863 	 27.4683515 	 164629.4335 	 1.099 	 52.526
0.6013004 	 28.1751773 	 207450.9346 	 1.089 	 52.527
0.6031713 	 28.8784181 	 258987.2651 	 1.077 	 52.485
0.6050005 	 29.6336349 	 319540.3439 	 1.065 	 52.488
0.6067852 	 30.4242985 	 387185.3567 	 1.054 	 52.486
0.6085264 	 31.2467069 	 454490.9270 	 1.043 	 52.459
0.6102244 	 32.1362469 	 524397.5563 	 1.034 	 52.472
0.6118782 	 33.0477544 	 592106.5634 	 1.026 	 52.438
0.6134884 	 34.0125695 	 654330.3758 	 1.021 	 52.409
0.6150548 	 35.0613948 	 706680.4174 	 1.018 	 52.416
0.6165770 	 36.1532239 	 752846.9066 	 1.016 	 52.420
0.6180538 	 37.2779235 	 794086.4175 	 1.014 	 52.366
0.6194888 	 38.4698120 	 831353.7956 	 1.014 	 52.352
0.6208828 	 39.7129236 	 860592.3944 	 1.016 	 52.344
0.6222334 	 40.9835045 	 886207.9486 	 1.017 	 52.301
0.6235420 	 42.3532972 	 906145.7235 	 1.019 	 52.304
0.6248110 	 43.7393406 	 922651.0766 	 1.023 	 52.255
0.6260414 	 45.2268415 	 937166.5717 	 1.026 	 52.285
0.6272317 	 46.7234970 	 946727.4325 	 1.029 	 52.245
0.6283854 	 48.3263082 	 956893.6373 	 1.033 	 52.244
0.6295027 	 49.9616747 	 963184.9096 	 1.038 	 52.203
