N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002262 	 1.0008533 	 1.1026 	 0.993 	 7.113
0.0220594 	 1.1832475 	 12.0030 	 0.960 	 35.133
0.0428480 	 1.2260384 	 22.6989 	 0.998 	 47.983
0.0625689 	 1.3033945 	 33.3063 	 1.006 	 51.571
0.0812825 	 1.3960254 	 43.8394 	 1.008 	 52.653
0.0990861 	 1.4965919 	 54.1122 	 1.010 	 53.110
0.1160401 	 1.6041248 	 64.4867 	 1.011 	 53.350
0.1322127 	 1.7183600 	 74.6768 	 1.013 	 53.490
0.1476551 	 1.8360859 	 85.2545 	 1.014 	 53.568
0.1624007 	 1.9618545 	 96.2069 	 1.017 	 53.569
0.1765257 	 2.0920694 	 107.2031 	 1.019 	 53.570
0.1900465 	 2.2263999 	 118.5314 	 1.021 	 53.549
0.2030307 	 2.3652921 	 128.6716 	 1.023 	 53.509
0.2154922 	 2.5088081 	 139.4427 	 1.025 	 53.503
0.2274639 	 2.6568455 	 151.0035 	 1.027 	 53.474
0.2389833 	 2.8086014 	 161.5644 	 1.028 	 53.450
0.2500560 	 2.9656599 	 171.6590 	 1.031 	 53.468
0.2607317 	 3.1260705 	 182.4845 	 1.033 	 53.453
0.2710251 	 3.2918069 	 193.0735 	 1.035 	 53.445
0.2809605 	 3.4605810 	 204.0390 	 1.036 	 53.407
0.2905613 	 3.6350539 	 215.4913 	 1.039 	 53.397
0.2998352 	 3.8108019 	 224.7435 	 1.040 	 53.372
0.3088017 	 3.9925709 	 234.9422 	 1.042 	 53.355
0.3174769 	 4.1781071 	 245.2205 	 1.044 	 53.327
0.3258761 	 4.3684080 	 254.9738 	 1.047 	 53.338
0.3340178 	 4.5620480 	 265.7800 	 1.048 	 53.317
0.3419134 	 4.7606729 	 276.3908 	 1.050 	 53.310
0.3495717 	 4.9636607 	 285.8028 	 1.053 	 53.295
0.3569999 	 5.1693656 	 296.4205 	 1.054 	 53.299
0.3642131 	 5.3786625 	 306.7211 	 1.056 	 53.276
0.3712260 	 5.5943800 	 321.1746 	 1.058 	 53.273
0.3780376 	 5.8104711 	 332.1190 	 1.060 	 53.248
0.3846636 	 6.0336133 	 343.7629 	 1.062 	 53.236
0.3911121 	 6.2585676 	 352.6302 	 1.063 	 53.222
0.3973817 	 6.4912782 	 362.7074 	 1.066 	 53.212
0.4034873 	 6.7256084 	 374.5807 	 1.068 	 53.194
0.4094362 	 6.9622339 	 385.2729 	 1.069 	 53.181
0.4152349 	 7.2009449 	 398.6904 	 1.071 	 53.154
0.4208840 	 7.4482795 	 410.6064 	 1.071 	 53.155
0.4263910 	 7.6962702 	 421.7552 	 1.074 	 53.130
0.4317690 	 7.9521495 	 432.9124 	 1.074 	 53.130
0.4370155 	 8.2096758 	 442.0302 	 1.075 	 53.114
0.4421351 	 8.4689613 	 452.4876 	 1.076 	 53.089
0.4471356 	 8.7336249 	 461.9677 	 1.079 	 53.083
0.4520179 	 9.0030859 	 470.0982 	 1.079 	 53.061
0.4567917 	 9.2720379 	 480.1445 	 1.081 	 53.069
0.4614558 	 9.5497538 	 493.8190 	 1.081 	 53.055
0.4660178 	 9.8311816 	 503.2917 	 1.083 	 53.049
0.4704809 	 10.1101243 	 513.7602 	 1.083 	 53.040
0.4748482 	 10.3960803 	 522.6464 	 1.084 	 53.021
0.4791226 	 10.6885054 	 537.5080 	 1.084 	 52.984
0.4833036 	 10.9822166 	 548.8988 	 1.086 	 53.007
