N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002270 	 1.0008611 	 1.1024 	 0.999 	 7.114
0.0220663 	 1.1832861 	 12.0454 	 0.961 	 35.145
0.0428594 	 1.2261264 	 22.4940 	 0.998 	 47.998
0.0625772 	 1.3034586 	 33.0681 	 1.006 	 51.564
0.0812886 	 1.3960137 	 43.9477 	 1.008 	 52.634
0.0990745 	 1.4966149 	 54.2149 	 1.009 	 53.151
0.1160229 	 1.6041159 	 64.5143 	 1.012 	 53.365
0.1321967 	 1.7184029 	 75.3518 	 1.013 	 53.479
0.1476305 	 1.8361310 	 85.8693 	 1.014 	 53.596
0.1623775 	 1.9616449 	 96.3309 	 1.017 	 53.541
0.1765082 	 2.0918436 	 106.7696 	 1.019 	 53.553
0.1900373 	 2.2259926 	 117.8131 	 1.021 	 53.518
0.2030211 	 2.3649670 	 127.4864 	 1.023 	 53.513
0.2154645 	 2.5088588 	 138.4096 	 1.025 	 53.486
0.2274409 	 2.6561894 	 149.3292 	 1.027 	 53.482
0.2389544 	 2.8080611 	 160.6959 	 1.029 	 53.462
0.2500386 	 2.9654102 	 171.1205 	 1.031 	 53.465
0.2607229 	 3.1259696 	 182.5957 	 1.033 	 53.425
0.2710140 	 3.2910207 	 192.1447 	 1.035 	 53.424
0.2809575 	 3.4606433 	 202.7995 	 1.037 	 53.409
0.2905542 	 3.6339191 	 215.6126 	 1.039 	 53.385
0.2998305 	 3.8114623 	 225.1635 	 1.041 	 53.383
0.3087992 	 3.9928083 	 236.3382 	 1.042 	 53.375
0.3174770 	 4.1783142 	 248.5934 	 1.044 	 53.331
0.3258812 	 4.3706347 	 258.1744 	 1.047 	 53.344
0.3340217 	 4.5633579 	 269.9212 	 1.048 	 53.344
0.3419166 	 4.7608889 	 279.0404 	 1.050 	 53.328
0.3495673 	 4.9636124 	 289.7429 	 1.052 	 53.292
0.3569988 	 5.1703405 	 300.8969 	 1.054 	 53.294
0.3642110 	 5.3800331 	 311.2605 	 1.057 	 53.274
0.3712188 	 5.5931019 	 318.4687 	 1.058 	 53.254
0.3780346 	 5.8114925 	 327.9591 	 1.060 	 53.240
0.3846570 	 6.0332149 	 340.0849 	 1.060 	 53.239
0.3910968 	 6.2613345 	 348.6616 	 1.064 	 53.227
0.3973661 	 6.4896810 	 359.7281 	 1.066 	 53.215
0.4034694 	 6.7215796 	 370.6808 	 1.067 	 53.181
0.4094223 	 6.9620327 	 382.0420 	 1.068 	 53.182
0.4152216 	 7.2040068 	 390.3939 	 1.070 	 53.157
0.4208696 	 7.4479550 	 399.4142 	 1.072 	 53.155
0.4263756 	 7.6960922 	 411.7720 	 1.074 	 53.128
0.4317542 	 7.9489299 	 421.4136 	 1.074 	 53.114
0.4370015 	 8.2079181 	 436.8665 	 1.076 	 53.110
0.4421219 	 8.4689218 	 445.7055 	 1.077 	 53.095
0.4471295 	 8.7335928 	 454.3508 	 1.078 	 53.113
0.4520122 	 9.0024972 	 461.2787 	 1.081 	 53.089
0.4567860 	 9.2746612 	 470.3287 	 1.081 	 53.066
0.4614523 	 9.5495008 	 482.8327 	 1.082 	 53.048
0.4660161 	 9.8279267 	 492.8248 	 1.084 	 53.050
0.4704776 	 10.1096525 	 502.6061 	 1.084 	 53.030
0.4748438 	 10.3989780 	 516.9427 	 1.085 	 53.012
0.4791212 	 10.6921770 	 526.6432 	 1.086 	 53.022
0.4833019 	 10.9864148 	 540.5301 	 1.086 	 52.994
0.4873952 	 11.2828615 	 552.3239 	 1.089 	 52.960
0.4914054 	 11.5801179 	 561.3823 	 1.089 	 52.957
0.4953334 	 11.8952853 	 571.5332 	 1.090 	 52.981
0.4991816 	 12.2044411 	 578.9164 	 1.090 	 52.979
0.5029539 	 12.5098896 	 589.5454 	 1.090 	 52.942
0.5066515 	 12.8377518 	 602.7637 	 1.091 	 52.949
