N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002251 	 1.0008528 	 1.1026 	 0.989 	 7.113
0.0220552 	 1.1832952 	 12.0118 	 0.961 	 35.148
0.0428414 	 1.2259625 	 22.5306 	 0.998 	 47.947
0.0625749 	 1.3035459 	 32.9951 	 1.006 	 51.559
0.0812813 	 1.3961555 	 43.1611 	 1.008 	 52.653
0.0990706 	 1.4967750 	 53.1839 	 1.010 	 53.150
0.1160247 	 1.6043496 	 64.1272 	 1.011 	 53.369
0.1322103 	 1.7182752 	 74.2235 	 1.013 	 53.468
0.1476565 	 1.8363987 	 84.5518 	 1.014 	 53.597
0.1624103 	 1.9619707 	 95.4753 	 1.017 	 53.575
0.1765352 	 2.0919227 	 106.4158 	 1.019 	 53.556
0.1900737 	 2.2264840 	 116.1932 	 1.021 	 53.532
0.2030612 	 2.3657800 	 126.0537 	 1.023 	 53.508
0.2155224 	 2.5095546 	 136.4136 	 1.025 	 53.496
0.2274756 	 2.6569274 	 146.3699 	 1.027 	 53.485
0.2389923 	 2.8089811 	 156.5416 	 1.029 	 53.461
0.2500822 	 2.9662548 	 166.0700 	 1.031 	 53.464
0.2607569 	 3.1263932 	 175.7593 	 1.033 	 53.411
0.2710480 	 3.2912270 	 185.7094 	 1.035 	 53.416
0.2809811 	 3.4606502 	 197.2873 	 1.037 	 53.404
0.2905784 	 3.6346621 	 208.4066 	 1.038 	 53.405
0.2998583 	 3.8115444 	 221.5117 	 1.040 	 53.382
0.3088268 	 3.9951271 	 232.4681 	 1.043 	 53.381
0.3175063 	 4.1792745 	 241.9567 	 1.044 	 53.352
0.3259079 	 4.3695167 	 251.6131 	 1.047 	 53.346
0.3340491 	 4.5637185 	 261.6409 	 1.048 	 53.325
0.3419405 	 4.7619993 	 272.1803 	 1.050 	 53.331
0.3495964 	 4.9635679 	 282.4905 	 1.052 	 53.299
0.3570228 	 5.1697611 	 292.2288 	 1.054 	 53.280
0.3642302 	 5.3801742 	 300.6513 	 1.056 	 53.280
0.3712369 	 5.5941476 	 311.6135 	 1.058 	 53.268
0.3780496 	 5.8129695 	 321.3922 	 1.059 	 53.268
0.3846745 	 6.0343105 	 331.6897 	 1.061 	 53.222
0.3911174 	 6.2596752 	 340.9221 	 1.063 	 53.213
0.3973821 	 6.4914785 	 356.2537 	 1.064 	 53.219
0.4034925 	 6.7238001 	 365.1891 	 1.066 	 53.203
0.4094421 	 6.9615594 	 374.7940 	 1.068 	 53.183
0.4152389 	 7.2027383 	 388.3016 	 1.070 	 53.160
0.4208917 	 7.4498896 	 398.9462 	 1.071 	 53.162
0.4263970 	 7.6962199 	 407.6512 	 1.073 	 53.117
0.4317751 	 7.9508755 	 415.7891 	 1.075 	 53.136
0.4370230 	 8.2082980 	 426.1878 	 1.076 	 53.116
0.4421493 	 8.4666230 	 435.0253 	 1.077 	 53.090
0.4471521 	 8.7333615 	 447.5652 	 1.078 	 53.091
0.4520352 	 9.0043032 	 457.3108 	 1.080 	 53.082
0.4568097 	 9.2719723 	 464.3946 	 1.081 	 53.050
0.4614792 	 9.5497977 	 473.8748 	 1.082 	 53.045
0.4660416 	 9.8276344 	 484.2705 	 1.083 	 53.037
0.4705025 	 10.1133434 	 490.9982 	 1.083 	 53.040
0.4748708 	 10.3996871 	 498.4182 	 1.083 	 53.032
0.4791423 	 10.6936654 	 506.2408 	 1.086 	 53.012
0.4833251 	 10.9834010 	 517.9954 	 1.087 	 52.978
0.4874207 	 11.2898648 	 528.2736 	 1.087 	 53.007
0.4914321 	 11.5888543 	 534.9971 	 1.088 	 52.980
0.4953620 	 11.8961831 	 547.8039 	 1.088 	 52.971
0.4992117 	 12.2030298 	 558.4974 	 1.090 	 52.961
0.5029831 	 12.5168528 	 564.6290 	 1.089 	 52.927
0.5066785 	 12.8332249 	 571.3140 	 1.090 	 52.929
0.5103023 	 13.1547829 	 583.6200 	 1.090 	 52.913
0.5138572 	 13.4790336 	 596.5475 	 1.090 	 52.899
0.5173450 	 13.8095486 	 608.9378 	 1.091 	 52.905
0.5207667 	 14.1469140 	 616.3926 	 1.090 	 52.912
0.5241240 	 14.4843578 	 630.9912 	 1.091 	 52.895
0.5274159 	 14.8223705 	 648.3111 	 1.090 	 52.884
0.5306469 	 15.1647678 	 664.5783 	 1.090 	 52.848
0.5338211 	 15.5134787 	 680.8536 	 1.090 	 52.860
0.5369377 	 15.8714303 	 700.8664 	 1.090 	 52.854
0.5400000 	 16.2232507 	 725.7508 	 1.089 	 52.840
