N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002273 	 1.0008571 	 1.1027 	 0.996 	 7.113
0.0220861 	 1.1831587 	 11.9366 	 0.961 	 35.148
0.0428823 	 1.2261918 	 22.4868 	 0.998 	 47.997
0.0625904 	 1.3035761 	 33.1119 	 1.006 	 51.573
0.0813115 	 1.3961610 	 43.4681 	 1.009 	 52.647
0.0991218 	 1.4968444 	 53.5863 	 1.009 	 53.131
0.1160676 	 1.6045602 	 64.2142 	 1.012 	 53.373
0.1322415 	 1.7187682 	 74.4604 	 1.013 	 53.482
0.1476794 	 1.8366276 	 84.8351 	 1.014 	 53.615
0.1624417 	 1.9620362 	 95.1931 	 1.016 	 53.544
0.1765696 	 2.0921843 	 105.1105 	 1.019 	 53.535
0.1901020 	 2.2270563 	 114.7798 	 1.021 	 53.534
0.2030823 	 2.3667281 	 125.6107 	 1.023 	 53.529
0.2155357 	 2.5094863 	 135.1703 	 1.025 	 53.482
0.2275032 	 2.6572639 	 145.9421 	 1.027 	 53.491
0.2390126 	 2.8089341 	 157.3147 	 1.029 	 53.438
0.2500992 	 2.9660799 	 167.0960 	 1.031 	 53.446
0.2607801 	 3.1264030 	 176.7032 	 1.033 	 53.432
0.2710840 	 3.2925413 	 186.2637 	 1.035 	 53.413
0.2810197 	 3.4612227 	 196.1799 	 1.037 	 53.398
0.2906182 	 3.6346716 	 206.4341 	 1.039 	 53.379
0.2998922 	 3.8129490 	 218.6545 	 1.041 	 53.376
0.3088601 	 3.9936797 	 228.6029 	 1.042 	 53.371
0.3175321 	 4.1797594 	 240.0587 	 1.045 	 53.351
0.3259289 	 4.3704924 	 250.9771 	 1.046 	 53.327
0.3340689 	 4.5622971 	 262.5772 	 1.048 	 53.311
0.3419652 	 4.7629961 	 274.9942 	 1.051 	 53.335
0.3496196 	 4.9644786 	 284.2860 	 1.052 	 53.304
0.3570502 	 5.1704316 	 296.7024 	 1.054 	 53.297
0.3642616 	 5.3812295 	 307.5440 	 1.057 	 53.284
0.3712733 	 5.5949151 	 318.4974 	 1.058 	 53.269
0.3780858 	 5.8139547 	 331.1250 	 1.060 	 53.269
0.3847115 	 6.0349408 	 339.8129 	 1.062 	 53.239
0.3911562 	 6.2614941 	 348.4096 	 1.064 	 53.232
0.3974254 	 6.4914950 	 359.6983 	 1.065 	 53.211
0.4035304 	 6.7247838 	 370.4418 	 1.067 	 53.181
0.4094764 	 6.9633381 	 381.7650 	 1.069 	 53.174
0.4152706 	 7.2047867 	 393.8695 	 1.069 	 53.173
0.4209170 	 7.4541512 	 401.9818 	 1.071 	 53.175
0.4264269 	 7.6968194 	 413.1213 	 1.072 	 53.134
0.4318035 	 7.9521047 	 425.3317 	 1.073 	 53.124
0.4370490 	 8.2112120 	 434.4315 	 1.076 	 53.119
0.4421695 	 8.4690517 	 443.5574 	 1.077 	 53.086
0.4471743 	 8.7351672 	 456.3399 	 1.078 	 53.107
0.4520597 	 9.0026779 	 464.1749 	 1.080 	 53.090
0.4568332 	 9.2783119 	 472.6966 	 1.081 	 53.060
0.4614990 	 9.5498093 	 484.8382 	 1.082 	 53.038
0.4660630 	 9.8280168 	 494.4611 	 1.082 	 53.038
0.4705240 	 10.1157151 	 505.8671 	 1.083 	 53.020
0.4748888 	 10.4019287 	 516.6798 	 1.085 	 53.013
0.4791611 	 10.6931384 	 529.8800 	 1.085 	 53.006
0.4833426 	 10.9900369 	 544.2892 	 1.086 	 53.003
0.4874397 	 11.2849686 	 555.2635 	 1.087 	 52.982
0.4914497 	 11.5893489 	 562.6179 	 1.086 	 52.974
0.4953773 	 11.8960515 	 573.3849 	 1.088 	 52.952
0.4992255 	 12.2046528 	 584.7519 	 1.088 	 52.945
0.5029960 	 12.5165718 	 594.9340 	 1.089 	 52.937
0.5066926 	 12.8362623 	 604.7959 	 1.090 	 52.946
0.5103153 	 13.1533544 	 620.3025 	 1.090 	 52.894
0.5138694 	 13.4784263 	 632.3911 	 1.090 	 52.898
0.5173548 	 13.8110289 	 642.1131 	 1.090 	 52.904
0.5207727 	 14.1438464 	 658.0527 	 1.090 	 52.887
0.5241278 	 14.4764790 	 677.2795 	 1.091 	 52.890
0.5274199 	 14.8194635 	 689.4171 	 1.089 	 52.875
0.5306507 	 15.1630721 	 706.9385 	 1.090 	 52.869
0.5338264 	 15.5111887 	 725.9278 	 1.089 	 52.856
