N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002244 	 1.0008482 	 1.1025 	 0.995 	 7.112
0.0220474 	 1.1832576 	 11.9960 	 0.959 	 35.116
0.0428418 	 1.2259037 	 22.6558 	 0.998 	 47.969
0.0625512 	 1.3034161 	 32.9679 	 1.006 	 51.551
0.0812511 	 1.3957740 	 43.5748 	 1.008 	 52.637
0.0990533 	 1.4964449 	 53.9882 	 1.010 	 53.148
0.1160022 	 1.6039504 	 64.4289 	 1.012 	 53.367
0.1321713 	 1.7179770 	 74.8780 	 1.014 	 53.450
0.1476143 	 1.8363314 	 85.6504 	 1.015 	 53.614
0.1623796 	 1.9614158 	 96.5639 	 1.017 	 53.575
0.1764944 	 2.0914948 	 107.2574 	 1.019 	 53.547
0.1900271 	 2.2259996 	 118.5619 	 1.020 	 53.515
0.2030000 	 2.3645864 	 129.1623 	 1.023 	 53.498
0.2154525 	 2.5079160 	 139.7101 	 1.025 	 53.478
0.2274159 	 2.6556557 	 150.2745 	 1.027 	 53.461
0.2389270 	 2.8085816 	 160.1248 	 1.029 	 53.463
0.2500148 	 2.9648662 	 171.7417 	 1.031 	 53.454
0.2606924 	 3.1260799 	 181.9602 	 1.033 	 53.449
0.2709875 	 3.2907040 	 192.3460 	 1.035 	 53.419
0.2809245 	 3.4597623 	 203.0205 	 1.037 	 53.393
0.2905249 	 3.6337401 	 212.5735 	 1.038 	 53.410
0.2998015 	 3.8105421 	 222.4065 	 1.041 	 53.373
0.3087723 	 3.9932700 	 232.2762 	 1.043 	 53.370
0.3174539 	 4.1792572 	 243.8156 	 1.044 	 53.354
0.3258590 	 4.3684170 	 252.7265 	 1.047 	 53.340
0.3340042 	 4.5645966 	 262.5602 	 1.048 	 53.341
0.3419014 	 4.7615743 	 272.6097 	 1.051 	 53.328
0.3495594 	 4.9628615 	 282.0026 	 1.052 	 53.303
0.3569892 	 5.1692432 	 292.4676 	 1.054 	 53.306
0.3642058 	 5.3774098 	 302.2415 	 1.057 	 53.254
0.3712151 	 5.5942539 	 315.1083 	 1.058 	 53.270
0.3780237 	 5.8113840 	 325.0350 	 1.060 	 53.249
0.3846491 	 6.0345089 	 336.1113 	 1.062 	 53.228
0.3910928 	 6.2591236 	 346.9960 	 1.063 	 53.224
0.3973618 	 6.4886668 	 358.3575 	 1.065 	 53.211
0.4034721 	 6.7206451 	 366.6322 	 1.066 	 53.174
0.4094182 	 6.9618178 	 374.3412 	 1.068 	 53.190
0.4152182 	 7.2027845 	 383.0392 	 1.070 	 53.158
0.4208678 	 7.4455383 	 392.0285 	 1.071 	 53.141
0.4263816 	 7.6980207 	 401.8140 	 1.072 	 53.144
0.4317610 	 7.9491155 	 412.7935 	 1.074 	 53.123
0.4370076 	 8.2074889 	 423.3737 	 1.076 	 53.112
0.4421316 	 8.4681073 	 432.9281 	 1.076 	 53.096
0.4471323 	 8.7310937 	 443.0106 	 1.078 	 53.075
0.4520173 	 9.0020344 	 456.1021 	 1.079 	 53.083
0.4567918 	 9.2726993 	 466.2217 	 1.081 	 53.061
0.4614582 	 9.5523698 	 477.9923 	 1.082 	 53.058
0.4660194 	 9.8315940 	 488.9801 	 1.082 	 53.052
0.4704826 	 10.1136295 	 498.9345 	 1.083 	 53.010
0.4748479 	 10.4016715 	 509.3172 	 1.083 	 53.023
0.4791180 	 10.6912535 	 517.1761 	 1.086 	 53.012
0.4833005 	 10.9813661 	 529.4769 	 1.087 	 52.986
0.4873950 	 11.2848047 	 538.4100 	 1.087 	 52.986
0.4914041 	 11.5812277 	 545.7943 	 1.088 	 52.942
0.4953315 	 11.8896861 	 559.4885 	 1.088 	 52.962
0.4991812 	 12.2008235 	 574.0465 	 1.089 	 52.958
0.5029536 	 12.5165838 	 586.0868 	 1.090 	 52.939
0.5066504 	 12.8314535 	 591.2560 	 1.090 	 52.944
0.5102740 	 13.1515774 	 601.8160 	 1.090 	 52.931
0.5138274 	 13.4799475 	 612.5999 	 1.091 	 52.921
0.5173149 	 13.8047680 	 622.8729 	 1.091 	 52.920
0.5207363 	 14.1348882 	 637.8208 	 1.092 	 52.916
0.5240950 	 14.4686110 	 652.2837 	 1.091 	 52.876
0.5273891 	 14.8165609 	 666.1335 	 1.092 	 52.894
0.5306242 	 15.1656337 	 680.0594 	 1.091 	 52.879
0.5338004 	 15.5061400 	 697.5249 	 1.090 	 52.846
0.5369179 	 15.8597540 	 718.5957 	 1.090 	 52.858
0.5399799 	 16.2199618 	 745.8722 	 1.090 	 52.870
0.5429881 	 16.5715678 	 780.6385 	 1.089 	 52.821
0.5459427 	 16.9315874 	 827.3038 	 1.088 	 52.835
0.5488465 	 17.2941926 	 883.6377 	 1.087 	 52.815
0.5517010 	 17.6606013 	 991.4953 	 1.087 	 52.823
0.5545054 	 18.0299158 	 1155.6065 	 1.086 	 52.807
0.5572677 	 18.4011924 	 1449.6933 	 1.085 	 52.813
0.5599821 	 18.7757625 	 2002.3622 	 1.085 	 52.822
0.5626538 	 19.1395701 	 2902.8276 	 1.085 	 52.805
0.5652858 	 19.5185064 	 4539.9304 	 1.083 	 52.807
0.5678763 	 19.8970291 	 7040.8200 	 1.082 	 52.809
0.5704242 	 20.2803200 	 10300.1726 	 1.082 	 52.768
0.5729316 	 20.6994354 	 14864.1249 	 1.083 	 52.770
0.5753969 	 21.1350503 	 20739.5990 	 1.082 	 52.782
0.5778202 	 21.5909964 	 28328.0660 	 1.082 	 52.800
0.5801950 	 22.0801997 	 37382.3769 	 1.080 	 52.786
0.5825264 	 22.5835669 	 49466.2189 	 1.080 	 52.785
0.5848115 	 23.1050410 	 66290.8714 	 1.079 	 52.806
0.5870504 	 23.6532402 	 89735.8059 	 1.078 	 52.817
0.5892404 	 24.2365175 	 120495.6389 	 1.077 	 52.839
0.5913853 	 24.8311056 	 159245.4031 	 1.077 	 52.840
0.5934840 	 25.4449198 	 207487.5592 	 1.075 	 52.872
0.5955359 	 26.0818129 	 267951.5029 	 1.075 	 52.892
0.5975428 	 26.7537258 	 329847.5489 	 1.075 	 52.889
0.5995025 	 27.4333907 	 394542.2596 	 1.075 	 52.921
0.6014206 	 28.1490909 	 463087.6975 	 1.074 	 52.945
0.6032925 	 28.8819648 	 530673.4987 	 1.074 	 52.970
0.6051223 	 29.6529921 	 596571.5926 	 1.072 	 52.996
0.6069062 	 30.4248017 	 660951.0311 	 1.072 	 53.003
0.6086474 	 31.2568968 	 720979.3340 	 1.070 	 53.046
0.6103475 	 32.0919291 	 775280.8571 	 1.068 	 53.072
0.6120046 	 32.9815526 	 821513.3620 	 1.066 	 53.098
0.6136202 	 33.9068289 	 860747.1158 	 1.065 	 53.127
0.6151937 	 34.8796292 	 893763.1442 	 1.064 	 53.137
0.6167261 	 35.9092166 	 919592.6800 	 1.062 	 53.170
0.6182161 	 36.9859319 	 939922.3724 	 1.063 	 53.162
0.6196649 	 38.0978048 	 956301.3292 	 1.063 	 53.166
0.6210723 	 39.2833004 	 967963.5718 	 1.063 	 53.190
0.6224387 	 40.4841102 	 976554.0072 	 1.064 	 53.161
0.6237668 	 41.7635173 	 984358.6248 	 1.064 	 53.183
0.6250570 	 43.1021729 	 988675.0256 	 1.066 	 53.186
0.6263089 	 44.4696134 	 991529.0913 	 1.069 	 53.187
0.6275231 	 45.8834576 	 993462.7252 	 1.070 	 53.165
0.6287000 	 47.3521444 	 995021.5300 	 1.071 	 53.160
0.6298421 	 48.8642218 	 995536.4851 	 1.072 	 53.172
