N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002254 	 1.0008492 	 1.1027 	 0.994 	 7.112
0.0220520 	 1.1833151 	 11.9509 	 0.960 	 35.122
0.0428455 	 1.2259165 	 22.5003 	 0.998 	 47.963
0.0625798 	 1.3035583 	 32.9725 	 1.006 	 51.553
0.0812984 	 1.3961651 	 43.4615 	 1.008 	 52.643
0.0991007 	 1.4968513 	 53.7007 	 1.010 	 53.133
0.1160543 	 1.6043936 	 63.9295 	 1.012 	 53.354
0.1322212 	 1.7180268 	 74.5431 	 1.013 	 53.441
0.1476644 	 1.8365803 	 85.3679 	 1.014 	 53.598
0.1624344 	 1.9622828 	 96.6498 	 1.017 	 53.578
0.1765521 	 2.0921883 	 106.8811 	 1.019 	 53.549
0.1900701 	 2.2262474 	 117.3310 	 1.021 	 53.500
0.2030508 	 2.3654928 	 127.3359 	 1.023 	 53.485
0.2155047 	 2.5089386 	 136.9986 	 1.025 	 53.484
0.2274677 	 2.6573581 	 146.7438 	 1.027 	 53.487
0.2389867 	 2.8087942 	 156.7283 	 1.029 	 53.446
0.2500685 	 2.9658117 	 167.1683 	 1.031 	 53.471
0.2607592 	 3.1272095 	 179.3695 	 1.033 	 53.446
0.2710610 	 3.2915152 	 188.9928 	 1.035 	 53.403
0.2809982 	 3.4603156 	 200.4214 	 1.037 	 53.395
0.2905859 	 3.6346558 	 210.9189 	 1.038 	 53.390
0.2998566 	 3.8118110 	 220.3387 	 1.041 	 53.375
0.3088195 	 3.9938465 	 229.2704 	 1.043 	 53.386
0.3174936 	 4.1785891 	 239.1997 	 1.045 	 53.347
0.3258926 	 4.3698529 	 250.4386 	 1.046 	 53.338
0.3340355 	 4.5636154 	 258.2800 	 1.049 	 53.328
0.3419308 	 4.7621011 	 269.1704 	 1.050 	 53.334
0.3495887 	 4.9633296 	 278.6634 	 1.052 	 53.300
0.3570184 	 5.1702573 	 288.1336 	 1.054 	 53.283
0.3642324 	 5.3806182 	 296.4900 	 1.056 	 53.281
0.3712394 	 5.5942704 	 305.4325 	 1.058 	 53.274
0.3780498 	 5.8124416 	 314.5217 	 1.060 	 53.261
0.3846751 	 6.0327773 	 326.0830 	 1.061 	 53.229
0.3911195 	 6.2603486 	 336.3915 	 1.064 	 53.219
0.3973904 	 6.4900058 	 349.7187 	 1.065 	 53.191
0.4034964 	 6.7238242 	 357.6022 	 1.067 	 53.189
0.4094458 	 6.9609267 	 369.5403 	 1.068 	 53.169
0.4152477 	 7.2034189 	 381.0186 	 1.070 	 53.171
0.4208974 	 7.4490719 	 391.7897 	 1.071 	 53.143
0.4264100 	 7.6982986 	 401.8882 	 1.073 	 53.153
0.4317841 	 7.9508190 	 412.5818 	 1.074 	 53.113
0.4370278 	 8.2076847 	 427.3657 	 1.077 	 53.104
0.4421498 	 8.4708604 	 437.7120 	 1.078 	 53.116
0.4471502 	 8.7330741 	 447.0455 	 1.079 	 53.084
0.4520333 	 9.0041370 	 459.0039 	 1.080 	 53.085
0.4568091 	 9.2734029 	 469.4409 	 1.081 	 53.069
0.4614752 	 9.5482814 	 480.0000 	 1.082 	 53.054
0.4660374 	 9.8284272 	 488.0277 	 1.083 	 53.037
0.4705008 	 10.1121047 	 498.3685 	 1.084 	 53.013
0.4748656 	 10.4004199 	 506.5490 	 1.085 	 53.020
0.4791364 	 10.6903032 	 518.9128 	 1.086 	 53.001
0.4833197 	 10.9863786 	 529.0018 	 1.087 	 52.998
0.4874145 	 11.2839915 	 538.0943 	 1.087 	 52.984
0.4914251 	 11.5866078 	 544.1579 	 1.088 	 52.978
0.4953506 	 11.8949074 	 549.4287 	 1.089 	 52.974
0.4991972 	 12.1977457 	 556.9652 	 1.089 	 52.938
0.5029687 	 12.5146844 	 564.5891 	 1.090 	 52.945
0.5066668 	 12.8372252 	 571.8401 	 1.090 	 52.937
0.5102907 	 13.1535076 	 583.9734 	 1.089 	 52.930
0.5138439 	 13.4780554 	 592.5292 	 1.090 	 52.901
0.5173296 	 13.8136583 	 602.8669 	 1.090 	 52.915
0.5207480 	 14.1395323 	 613.4134 	 1.090 	 52.908
0.5241009 	 14.4820163 	 627.2311 	 1.092 	 52.888
0.5273940 	 14.8189248 	 641.8019 	 1.092 	 52.872
0.5306291 	 15.1688846 	 662.5851 	 1.092 	 52.897
0.5338022 	 15.5152020 	 680.5927 	 1.091 	 52.870
0.5369212 	 15.8579269 	 699.1595 	 1.091 	 52.839
0.5399813 	 16.2191487 	 720.9542 	 1.091 	 52.844
0.5429875 	 16.5831727 	 742.4045 	 1.090 	 52.842
0.5459397 	 16.9470696 	 777.8511 	 1.089 	 52.834
0.5488430 	 17.3101354 	 822.2743 	 1.088 	 52.812
0.5516928 	 17.6748455 	 881.1020 	 1.088 	 52.806
0.5544951 	 18.0612109 	 958.9006 	 1.087 	 52.799
0.5572502 	 18.4444167 	 1081.1647 	 1.086 	 52.814
0.5599590 	 18.8146525 	 1281.9765 	 1.084 	 52.795
0.5626233 	 19.2144100 	 1617.5619 	 1.085 	 52.818
0.5652429 	 19.6020277 	 2187.5773 	 1.083 	 52.808
0.5678188 	 19.9956734 	 3081.7144 	 1.081 	 52.791
0.5703520 	 20.3968034 	 4497.1346 	 1.080 	 52.794
0.5728461 	 20.8081696 	 6815.9871 	 1.079 	 52.811
0.5752963 	 21.2275471 	 10207.4206 	 1.076 	 52.808
0.5777072 	 21.6691313 	 15199.7638 	 1.076 	 52.785
0.5800747 	 22.1232048 	 22227.4466 	 1.076 	 52.801
0.5824030 	 22.6007679 	 31403.4633 	 1.075 	 52.827
0.5846856 	 23.0901138 	 44076.1094 	 1.076 	 52.838
0.5869248 	 23.6158009 	 60939.4684 	 1.077 	 52.870
0.5891225 	 24.1480357 	 81705.8358 	 1.078 	 52.906
0.5912759 	 24.7297893 	 106804.0787 	 1.082 	 52.944
0.5933829 	 25.3482973 	 135253.7823 	 1.086 	 52.973
0.5954440 	 25.9896770 	 166084.2224 	 1.090 	 53.018
0.5974574 	 26.6721797 	 199689.2940 	 1.096 	 53.056
0.5994205 	 27.3898437 	 235537.1517 	 1.100 	 53.084
0.6013394 	 28.1485457 	 271545.7152 	 1.105 	 53.106
0.6032075 	 28.9464577 	 305637.4655 	 1.111 	 53.140
